Start Training:
Iter: 0, Loss: 3.13353e-02, Loss0: 2.58954e-02, Loss_b: 9.33799e-09, Loss_f: 4.50724e-07, Loss_prev: 5.43938e-03
Iter: 4300, Loss: 7.13398e-05, Loss0: 6.03708e-06, Loss_b: 1.10531e-05, Loss_f: 4.31825e-05, Loss_prev: 1.10670e-05
Iter: 4400, Loss: 7.21958e-05, Loss0: 4.05719e-06, Loss_b: 9.63233e-06, Loss_f: 4.72469e-05, Loss_prev: 1.12594e-05
Iter: 4500, Loss: 4.05731e-05, Loss0: 1.76239e-06, Loss_b: 2.78116e-07, Loss_f: 3.15117e-05, Loss_prev: 7.02089e-06
Iter: 4600, Loss: 4.26185e-04, Loss0: 5.36613e-05, Loss_b: 2.15352e-04, Loss_f: 1.00330e-04, Loss_prev: 5.68421e-05
Iter: 4700, Loss: 4.76954e-05, Loss0: 2.89008e-06, Loss_b: 3.48108e-06, Loss_f: 3.70469e-05, Loss_prev: 4.27737e-06
Iter: 4800, Loss: 4.74372e-05, Loss0: 2.77493e-06, Loss_b: 6.07714e-06, Loss_f: 3.16781e-05, Loss_prev: 6.90703e-06
Iter: 4900, Loss: 4.32527e-05, Loss0: 3.72586e-06, Loss_b: 1.92023e-06, Loss_f: 3.39683e-05, Loss_prev: 3.63837e-06
Iter: 5000, Loss: 4.73961e-05, Loss0: 3.68582e-06, Loss_b: 6.23619e-06, Loss_f: 3.11698e-05, Loss_prev: 6.30432e-06
Iter: 5100, Loss: 5.96723e-05, Loss0: 4.58910e-06, Loss_b: 6.36074e-06, Loss_f: 4.02442e-05, Loss_prev: 8.47829e-06
Iter: 5200, Loss: 3.41553e-05, Loss0: 1.26625e-06, Loss_b: 6.27596e-07, Loss_f: 2.85763e-05, Loss_prev: 3.68515e-06
Iter: 5300, Loss: 3.68146e-05, Loss0: 1.48565e-06, Loss_b: 3.84847e-07, Loss_f: 3.04336e-05, Loss_prev: 4.51050e-06
Iter: 5400, Loss: 2.84552e-05, Loss0: 1.44586e-06, Loss_b: 1.25997e-06, Loss_f: 2.21267e-05, Loss_prev: 3.62270e-06
Iter: 5500, Loss: 1.85783e-04, Loss0: 3.49376e-05, Loss_b: 8.95162e-05, Loss_f: 3.65226e-05, Loss_prev: 2.48063e-05
Iter: 5600, Loss: 2.59030e-05, Loss0: 9.07680e-07, Loss_b: 1.91860e-07, Loss_f: 2.05300e-05, Loss_prev: 4.27347e-06
Iter: 5700, Loss: 2.31222e-05, Loss0: 9.95999e-07, Loss_b: 4.60710e-07, Loss_f: 1.92783e-05, Loss_prev: 2.38724e-06
Iter: 5800, Loss: 6.58745e-05, Loss0: 9.32661e-06, Loss_b: 2.39679e-05, Loss_f: 2.40318e-05, Loss_prev: 8.54823e-06
Iter: 5900, Loss: 6.82656e-05, Loss0: 6.47681e-06, Loss_b: 2.10760e-05, Loss_f: 3.23455e-05, Loss_prev: 8.36735e-06
Iter: 6000, Loss: 3.50651e-05, Loss0: 2.00599e-06, Loss_b: 3.70518e-06, Loss_f: 2.48723e-05, Loss_prev: 4.48170e-06
Iter: 6100, Loss: 2.26361e-05, Loss0: 1.17524e-06, Loss_b: 1.03141e-06, Loss_f: 1.69653e-05, Loss_prev: 3.46418e-06
Iter: 6200, Loss: 2.16839e-05, Loss0: 1.15107e-06, Loss_b: 1.71401e-06, Loss_f: 1.69854e-05, Loss_prev: 1.83338e-06
Iter: 6300, Loss: 2.62712e-05, Loss0: 2.07154e-06, Loss_b: 4.97767e-06, Loss_f: 1.60593e-05, Loss_prev: 3.16268e-06
Iter: 6400, Loss: 1.02355e-04, Loss0: 3.20801e-06, Loss_b: 2.23223e-06, Loss_f: 9.33387e-05, Loss_prev: 3.57591e-06
Iter: 6500, Loss: 1.69935e-05, Loss0: 7.03733e-07, Loss_b: 1.81605e-07, Loss_f: 1.45496e-05, Loss_prev: 1.55861e-06
Iter: 6600, Loss: 4.66476e-05, Loss0: 5.09774e-06, Loss_b: 1.40032e-05, Loss_f: 2.23665e-05, Loss_prev: 5.18005e-06
Iter: 6700, Loss: 5.76982e-05, Loss0: 6.78914e-06, Loss_b: 2.19757e-05, Loss_f: 2.18554e-05, Loss_prev: 7.07807e-06
Iter: 6800, Loss: 2.31431e-05, Loss0: 3.08132e-06, Loss_b: 8.68609e-07, Loss_f: 1.75399e-05, Loss_prev: 1.65326e-06
Iter: 6900, Loss: 4.61443e-05, Loss0: 1.21934e-06, Loss_b: 1.11826e-06, Loss_f: 3.99893e-05, Loss_prev: 3.81745e-06
Iter: 7000, Loss: 2.16543e-05, Loss0: 1.54901e-06, Loss_b: 3.36585e-06, Loss_f: 1.45672e-05, Loss_prev: 2.17216e-06
Iter: 7100, Loss: 2.59445e-05, Loss0: 2.24908e-06, Loss_b: 6.06321e-06, Loss_f: 1.43165e-05, Loss_prev: 3.31572e-06
Iter: 7200, Loss: 2.30058e-05, Loss0: 1.05902e-06, Loss_b: 1.51344e-06, Loss_f: 1.80984e-05, Loss_prev: 2.33495e-06
Iter: 7300, Loss: 1.63252e-05, Loss0: 9.34543e-07, Loss_b: 1.16072e-06, Loss_f: 1.28398e-05, Loss_prev: 1.39012e-06
Iter: 7400, Loss: 1.66463e-05, Loss0: 1.07998e-06, Loss_b: 1.68341e-06, Loss_f: 1.27513e-05, Loss_prev: 1.13167e-06
Iter: 7500, Loss: 4.61081e-05, Loss0: 3.97838e-06, Loss_b: 9.32393e-06, Loss_f: 2.80764e-05, Loss_prev: 4.72944e-06
Iter: 7600, Loss: 9.94277e-05, Loss0: 1.33061e-05, Loss_b: 2.72067e-05, Loss_f: 4.80514e-05, Loss_prev: 1.08635e-05
Iter: 7700, Loss: 1.57090e-05, Loss0: 1.35691e-06, Loss_b: 2.43974e-06, Loss_f: 1.05525e-05, Loss_prev: 1.35979e-06
Iter: 7800, Loss: 4.05616e-04, Loss0: 7.21338e-05, Loss_b: 2.30942e-04, Loss_f: 4.80084e-05, Loss_prev: 5.45319e-05
Iter: 7900, Loss: 1.21042e-05, Loss0: 5.27563e-07, Loss_b: 1.13907e-07, Loss_f: 1.03238e-05, Loss_prev: 1.13895e-06
Iter: 8000, Loss: 1.18381e-05, Loss0: 6.75983e-07, Loss_b: 7.71795e-07, Loss_f: 9.52179e-06, Loss_prev: 8.68505e-07
Iter: 8100, Loss: 1.81629e-05, Loss0: 1.31287e-06, Loss_b: 2.60675e-06, Loss_f: 1.27601e-05, Loss_prev: 1.48319e-06
Iter: 8200, Loss: 8.13203e-05, Loss0: 1.22546e-05, Loss_b: 3.73994e-05, Loss_f: 2.16502e-05, Loss_prev: 1.00161e-05
Iter: 8300, Loss: 2.21652e-05, Loss0: 1.96116e-06, Loss_b: 4.83465e-06, Loss_f: 1.29514e-05, Loss_prev: 2.41799e-06
Iter: 8400, Loss: 1.22909e-04, Loss0: 1.94778e-05, Loss_b: 6.12262e-05, Loss_f: 2.70171e-05, Loss_prev: 1.51882e-05
Iter: 8500, Loss: 3.46021e-05, Loss0: 3.80209e-06, Loss_b: 1.18600e-05, Loss_f: 1.61703e-05, Loss_prev: 2.76970e-06
Iter: 8600, Loss: 2.28502e-05, Loss0: 2.15448e-06, Loss_b: 6.54062e-06, Loss_f: 1.20253e-05, Loss_prev: 2.12987e-06
Iter: 8700, Loss: 1.60002e-05, Loss0: 8.44394e-07, Loss_b: 1.41491e-06, Loss_f: 1.31444e-05, Loss_prev: 5.96449e-07
Iter: 8800, Loss: 2.04689e-05, Loss0: 2.36814e-06, Loss_b: 6.69092e-06, Loss_f: 9.77496e-06, Loss_prev: 1.63486e-06
Iter: 8900, Loss: 4.90884e-05, Loss0: 1.24527e-06, Loss_b: 3.21880e-07, Loss_f: 4.39312e-05, Loss_prev: 3.59006e-06
Iter: 9000, Loss: 1.23111e-05, Loss0: 4.59051e-07, Loss_b: 1.21770e-07, Loss_f: 1.13601e-05, Loss_prev: 3.70121e-07
Iter: 9100, Loss: 1.22078e-05, Loss0: 6.22095e-07, Loss_b: 1.05863e-06, Loss_f: 1.00437e-05, Loss_prev: 4.83282e-07
Iter: 9200, Loss: 2.94303e-05, Loss0: 1.98937e-06, Loss_b: 8.61077e-07, Loss_f: 2.46807e-05, Loss_prev: 1.89917e-06
Iter: 9300, Loss: 2.98102e-05, Loss0: 3.84568e-06, Loss_b: 1.08798e-05, Loss_f: 1.18479e-05, Loss_prev: 3.23682e-06
Iter: 9400, Loss: 4.53772e-05, Loss0: 6.47089e-06, Loss_b: 1.84907e-05, Loss_f: 1.52467e-05, Loss_prev: 5.16895e-06
Iter: 9500, Loss: 7.79422e-05, Loss0: 1.85680e-05, Loss_b: 3.58181e-05, Loss_f: 1.42416e-05, Loss_prev: 9.31450e-06
Iter: 9600, Loss: 8.06915e-06, Loss0: 5.06074e-07, Loss_b: 3.17246e-07, Loss_f: 6.51951e-06, Loss_prev: 7.26323e-07
Iter: 9700, Loss: 1.25291e-05, Loss0: 8.60132e-07, Loss_b: 1.11326e-06, Loss_f: 8.41541e-06, Loss_prev: 2.14034e-06
Iter: 9800, Loss: 7.81386e-05, Loss0: 1.22829e-05, Loss_b: 3.73514e-05, Loss_f: 2.04155e-05, Loss_prev: 8.08891e-06
Iter: 9900, Loss: 8.64867e-06, Loss0: 6.53145e-07, Loss_b: 1.16375e-06, Loss_f: 6.25404e-06, Loss_prev: 5.77736e-07
Iter: 10000, Loss: 7.06569e-06, Loss0: 4.96638e-07, Loss_b: 6.96928e-08, Loss_f: 6.03001e-06, Loss_prev: 4.69348e-07
Iter: 10100, Loss: 4.78798e-06, Loss0: 2.93545e-07, Loss_b: 3.96580e-08, Loss_f: 4.24515e-06, Loss_prev: 2.09629e-07
Iter: 10200, Loss: 3.51995e-06, Loss0: 2.31868e-07, Loss_b: 6.16965e-08, Loss_f: 3.11119e-06, Loss_prev: 1.15204e-07
Iter: 10300, Loss: 2.42531e-06, Loss0: 2.47016e-07, Loss_b: 5.03879e-08, Loss_f: 2.01320e-06, Loss_prev: 1.14709e-07
Iter: 10400, Loss: 1.81737e-06, Loss0: 1.63457e-07, Loss_b: 3.79241e-08, Loss_f: 1.56951e-06, Loss_prev: 4.64835e-08
Iter: 10500, Loss: 1.47336e-06, Loss0: 6.93794e-08, Loss_b: 8.64138e-09, Loss_f: 1.35997e-06, Loss_prev: 3.53648e-08
Iter: 10600, Loss: 1.20685e-06, Loss0: 4.55865e-08, Loss_b: 1.89587e-08, Loss_f: 1.12174e-06, Loss_prev: 2.05665e-08
Iter: 10700, Loss: 9.13675e-07, Loss0: 1.92040e-08, Loss_b: 1.09052e-08, Loss_f: 8.46646e-07, Loss_prev: 3.69200e-08
Iter: 10800, Loss: 7.61304e-07, Loss0: 1.22133e-08, Loss_b: 1.38702e-08, Loss_f: 7.02894e-07, Loss_prev: 3.23270e-08
Iter: 10900, Loss: 6.71376e-07, Loss0: 3.37963e-08, Loss_b: 9.33084e-09, Loss_f: 6.03556e-07, Loss_prev: 2.46925e-08
Iter: 11000, Loss: 5.78332e-07, Loss0: 3.16860e-08, Loss_b: 1.31791e-08, Loss_f: 5.08489e-07, Loss_prev: 2.49776e-08
Iter: 11100, Loss: 5.29780e-07, Loss0: 2.66786e-08, Loss_b: 1.12697e-08, Loss_f: 4.63659e-07, Loss_prev: 2.81729e-08
Iter: 11200, Loss: 4.79256e-07, Loss0: 3.87591e-08, Loss_b: 6.57632e-09, Loss_f: 4.08355e-07, Loss_prev: 2.55649e-08
Iter: 11300, Loss: 4.20100e-07, Loss0: 3.40538e-08, Loss_b: 5.72761e-09, Loss_f: 3.59422e-07, Loss_prev: 2.08974e-08
Iter: 11400, Loss: 3.73352e-07, Loss0: 2.65841e-08, Loss_b: 2.71581e-09, Loss_f: 3.20158e-07, Loss_prev: 2.38935e-08
Iter: 11500, Loss: 3.30415e-07, Loss0: 2.38783e-08, Loss_b: 4.30466e-09, Loss_f: 2.80013e-07, Loss_prev: 2.22196e-08
Iter: 11600, Loss: 3.02421e-07, Loss0: 2.33418e-08, Loss_b: 3.72333e-09, Loss_f: 2.55987e-07, Loss_prev: 1.93689e-08
Training time: 5248.5247
