Start Training:
Iter: 0, Loss: 2.33465e+01, Loss0: 2.29114e+01, Loss_b: 1.94716e-01, Loss_f: 2.40361e-01, Loss_prev: 0.00000e+00
Iter: 17100, Loss: 1.23141e-02, Loss0: 4.11898e-03, Loss_b: 1.35980e-05, Loss_f: 8.18149e-03, Loss_prev: 0.00000e+00
Iter: 17200, Loss: 1.19113e-02, Loss0: 3.92649e-03, Loss_b: 1.14108e-05, Loss_f: 7.97341e-03, Loss_prev: 0.00000e+00
Iter: 17300, Loss: 1.13841e-02, Loss0: 3.37968e-03, Loss_b: 1.54742e-05, Loss_f: 7.98896e-03, Loss_prev: 0.00000e+00
Iter: 17400, Loss: 1.10546e-02, Loss0: 3.19665e-03, Loss_b: 1.21072e-05, Loss_f: 7.84584e-03, Loss_prev: 0.00000e+00
Iter: 17500, Loss: 1.06216e-02, Loss0: 2.93813e-03, Loss_b: 1.44153e-05, Loss_f: 7.66904e-03, Loss_prev: 0.00000e+00
Iter: 17600, Loss: 1.01833e-02, Loss0: 2.76900e-03, Loss_b: 1.73033e-05, Loss_f: 7.39704e-03, Loss_prev: 0.00000e+00
Iter: 17700, Loss: 9.87866e-03, Loss0: 2.70195e-03, Loss_b: 2.45003e-05, Loss_f: 7.15221e-03, Loss_prev: 0.00000e+00
Iter: 17800, Loss: 9.57922e-03, Loss0: 2.68097e-03, Loss_b: 1.92918e-05, Loss_f: 6.87896e-03, Loss_prev: 0.00000e+00
Iter: 17900, Loss: 9.22565e-03, Loss0: 2.54853e-03, Loss_b: 2.26009e-05, Loss_f: 6.65451e-03, Loss_prev: 0.00000e+00
Iter: 18000, Loss: 8.81163e-03, Loss0: 2.55099e-03, Loss_b: 2.09235e-05, Loss_f: 6.23972e-03, Loss_prev: 0.00000e+00
Iter: 18100, Loss: 8.55003e-03, Loss0: 2.42231e-03, Loss_b: 1.73397e-05, Loss_f: 6.11038e-03, Loss_prev: 0.00000e+00
Iter: 18200, Loss: 8.21527e-03, Loss0: 2.19926e-03, Loss_b: 2.31721e-05, Loss_f: 5.99285e-03, Loss_prev: 0.00000e+00
Iter: 18300, Loss: 7.85401e-03, Loss0: 1.92364e-03, Loss_b: 2.39019e-05, Loss_f: 5.90647e-03, Loss_prev: 0.00000e+00
Iter: 18400, Loss: 7.60835e-03, Loss0: 1.79825e-03, Loss_b: 1.65900e-05, Loss_f: 5.79351e-03, Loss_prev: 0.00000e+00
Iter: 18500, Loss: 7.27930e-03, Loss0: 1.60568e-03, Loss_b: 1.41243e-05, Loss_f: 5.65949e-03, Loss_prev: 0.00000e+00
Iter: 18600, Loss: 7.00418e-03, Loss0: 1.52098e-03, Loss_b: 2.94544e-05, Loss_f: 5.45374e-03, Loss_prev: 0.00000e+00
Iter: 18700, Loss: 6.67766e-03, Loss0: 1.44912e-03, Loss_b: 1.43570e-05, Loss_f: 5.21419e-03, Loss_prev: 0.00000e+00
Iter: 18800, Loss: 6.42240e-03, Loss0: 1.44426e-03, Loss_b: 2.21179e-05, Loss_f: 4.95602e-03, Loss_prev: 0.00000e+00
Iter: 18900, Loss: 6.22760e-03, Loss0: 1.44020e-03, Loss_b: 2.41736e-05, Loss_f: 4.76322e-03, Loss_prev: 0.00000e+00
Iter: 19000, Loss: 6.04602e-03, Loss0: 1.40550e-03, Loss_b: 2.10027e-05, Loss_f: 4.61952e-03, Loss_prev: 0.00000e+00
Iter: 19100, Loss: 5.88153e-03, Loss0: 1.34321e-03, Loss_b: 2.20395e-05, Loss_f: 4.51628e-03, Loss_prev: 0.00000e+00
Iter: 19200, Loss: 5.74762e-03, Loss0: 1.27835e-03, Loss_b: 2.20060e-05, Loss_f: 4.44726e-03, Loss_prev: 0.00000e+00
Iter: 19300, Loss: 5.62170e-03, Loss0: 1.24202e-03, Loss_b: 1.93347e-05, Loss_f: 4.36035e-03, Loss_prev: 0.00000e+00
Iter: 19400, Loss: 5.48482e-03, Loss0: 1.16782e-03, Loss_b: 1.81672e-05, Loss_f: 4.29883e-03, Loss_prev: 0.00000e+00
Iter: 19500, Loss: 5.34248e-03, Loss0: 1.12386e-03, Loss_b: 1.59828e-05, Loss_f: 4.20264e-03, Loss_prev: 0.00000e+00
Iter: 19600, Loss: 5.17772e-03, Loss0: 1.11230e-03, Loss_b: 1.77881e-05, Loss_f: 4.04764e-03, Loss_prev: 0.00000e+00
Iter: 19700, Loss: 5.05325e-03, Loss0: 1.09027e-03, Loss_b: 1.36806e-05, Loss_f: 3.94930e-03, Loss_prev: 0.00000e+00
Iter: 19800, Loss: 4.90417e-03, Loss0: 1.09432e-03, Loss_b: 1.59245e-05, Loss_f: 3.79392e-03, Loss_prev: 0.00000e+00
Iter: 19900, Loss: 4.77282e-03, Loss0: 1.07400e-03, Loss_b: 2.29931e-05, Loss_f: 3.67583e-03, Loss_prev: 0.00000e+00
Iter: 20000, Loss: 4.62306e-03, Loss0: 1.09092e-03, Loss_b: 2.65424e-05, Loss_f: 3.50559e-03, Loss_prev: 0.00000e+00
Iter: 20100, Loss: 4.52172e-03, Loss0: 1.11503e-03, Loss_b: 1.31651e-05, Loss_f: 3.39352e-03, Loss_prev: 0.00000e+00
Iter: 20200, Loss: 4.40671e-03, Loss0: 1.10742e-03, Loss_b: 2.16050e-05, Loss_f: 3.27768e-03, Loss_prev: 0.00000e+00
Iter: 20300, Loss: 4.30587e-03, Loss0: 1.11624e-03, Loss_b: 1.83825e-05, Loss_f: 3.17125e-03, Loss_prev: 0.00000e+00
Iter: 20400, Loss: 4.19395e-03, Loss0: 1.09317e-03, Loss_b: 1.92989e-05, Loss_f: 3.08149e-03, Loss_prev: 0.00000e+00
Iter: 20500, Loss: 4.07096e-03, Loss0: 1.04866e-03, Loss_b: 1.36535e-05, Loss_f: 3.00865e-03, Loss_prev: 0.00000e+00
Iter: 20600, Loss: 3.96673e-03, Loss0: 1.00143e-03, Loss_b: 1.66161e-05, Loss_f: 2.94868e-03, Loss_prev: 0.00000e+00
Iter: 20700, Loss: 3.84103e-03, Loss0: 9.19034e-04, Loss_b: 1.27857e-05, Loss_f: 2.90921e-03, Loss_prev: 0.00000e+00
Iter: 20800, Loss: 3.74805e-03, Loss0: 8.50145e-04, Loss_b: 1.61274e-05, Loss_f: 2.88178e-03, Loss_prev: 0.00000e+00
Iter: 20900, Loss: 3.63078e-03, Loss0: 7.96642e-04, Loss_b: 1.38163e-05, Loss_f: 2.82032e-03, Loss_prev: 0.00000e+00
Iter: 21000, Loss: 3.54880e-03, Loss0: 7.66227e-04, Loss_b: 1.00519e-05, Loss_f: 2.77253e-03, Loss_prev: 0.00000e+00
Iter: 21100, Loss: 3.46242e-03, Loss0: 7.44649e-04, Loss_b: 6.77477e-06, Loss_f: 2.71100e-03, Loss_prev: 0.00000e+00
Iter: 21200, Loss: 3.36982e-03, Loss0: 7.15125e-04, Loss_b: 8.02087e-06, Loss_f: 2.64667e-03, Loss_prev: 0.00000e+00
Iter: 21300, Loss: 3.29697e-03, Loss0: 7.24816e-04, Loss_b: 1.12697e-05, Loss_f: 2.56088e-03, Loss_prev: 0.00000e+00
Iter: 21400, Loss: 3.20732e-03, Loss0: 7.02972e-04, Loss_b: 6.77538e-06, Loss_f: 2.49758e-03, Loss_prev: 0.00000e+00
Iter: 21500, Loss: 3.12208e-03, Loss0: 6.77484e-04, Loss_b: 5.52713e-06, Loss_f: 2.43907e-03, Loss_prev: 0.00000e+00
Iter: 21600, Loss: 3.03747e-03, Loss0: 6.43538e-04, Loss_b: 4.43236e-06, Loss_f: 2.38950e-03, Loss_prev: 0.00000e+00
Iter: 21700, Loss: 2.95770e-03, Loss0: 6.24124e-04, Loss_b: 6.55284e-06, Loss_f: 2.32703e-03, Loss_prev: 0.00000e+00
Iter: 21800, Loss: 2.86919e-03, Loss0: 6.08093e-04, Loss_b: 3.49521e-06, Loss_f: 2.25760e-03, Loss_prev: 0.00000e+00
Training time: 9780.0417
