Start Training:
Iter: 0, Loss: 5.83049e-01, Loss_0: 1.81959e-01, Loss_1: 5.93263e-02, Loss_b: 2.62486e-01, Loss_f: 7.92783e-02
Iter: 100, Loss: 2.24435e-02, Loss_0: 3.42235e-05, Loss_1: 2.22929e-02, Loss_b: 7.50014e-05, Loss_f: 4.13885e-05
Iter: 200, Loss: 2.17296e-02, Loss_0: 9.21597e-06, Loss_1: 2.16025e-02, Loss_b: 4.30926e-05, Loss_f: 7.48006e-05
Iter: 300, Loss: 2.04858e-02, Loss_0: 1.16957e-06, Loss_1: 2.02749e-02, Loss_b: 3.94652e-05, Loss_f: 1.70278e-04
Iter: 400, Loss: 1.77831e-02, Loss_0: 1.05197e-06, Loss_1: 1.72931e-02, Loss_b: 2.91068e-05, Loss_f: 4.59790e-04
Iter: 500, Loss: 1.24091e-02, Loss_0: 9.57319e-07, Loss_1: 1.17752e-02, Loss_b: 1.50331e-05, Loss_f: 6.17847e-04
Iter: 600, Loss: 7.25986e-03, Loss_0: 5.86267e-07, Loss_1: 6.92005e-03, Loss_b: 1.28936e-04, Loss_f: 2.10289e-04
Iter: 700, Loss: 4.22327e-03, Loss_0: 1.43301e-06, Loss_1: 3.67360e-03, Loss_b: 8.96701e-05, Loss_f: 4.58566e-04
Iter: 800, Loss: 2.92000e-03, Loss_0: 9.93257e-07, Loss_1: 2.49235e-03, Loss_b: 4.55533e-06, Loss_f: 4.22097e-04
Iter: 900, Loss: 1.82054e-03, Loss_0: 7.03957e-07, Loss_1: 1.35097e-03, Loss_b: 1.90822e-06, Loss_f: 4.66960e-04
Iter: 1000, Loss: 1.17629e-03, Loss_0: 5.22915e-07, Loss_1: 7.71341e-04, Loss_b: 2.27822e-06, Loss_f: 4.02147e-04
Iter: 1100, Loss: 5.52833e-04, Loss_0: 1.55312e-06, Loss_1: 2.99519e-04, Loss_b: 1.41296e-05, Loss_f: 2.37631e-04
Iter: 1200, Loss: 2.49313e-04, Loss_0: 9.29131e-07, Loss_1: 9.37325e-05, Loss_b: 9.23027e-06, Loss_f: 1.45421e-04
Iter: 1300, Loss: 1.41741e-04, Loss_0: 7.03021e-07, Loss_1: 4.08667e-05, Loss_b: 7.77616e-07, Loss_f: 9.93938e-05
Iter: 1400, Loss: 1.00940e-04, Loss_0: 6.64588e-07, Loss_1: 2.70898e-05, Loss_b: 3.65063e-07, Loss_f: 7.28210e-05
Iter: 1500, Loss: 1.86067e-04, Loss_0: 1.44008e-05, Loss_1: 2.49685e-05, Loss_b: 8.33454e-05, Loss_f: 6.33521e-05
Iter: 1600, Loss: 6.71855e-05, Loss_0: 6.60336e-07, Loss_1: 1.79450e-05, Loss_b: 1.23397e-07, Loss_f: 4.84568e-05
Iter: 1700, Loss: 6.46243e-05, Loss_0: 7.43796e-06, Loss_1: 1.51478e-05, Loss_b: 3.74132e-07, Loss_f: 4.16644e-05
Iter: 1800, Loss: 7.93651e-05, Loss_0: 2.53922e-06, Loss_1: 1.28562e-05, Loss_b: 2.54933e-05, Loss_f: 3.84764e-05
Iter: 1900, Loss: 4.44229e-05, Loss_0: 2.23883e-07, Loss_1: 1.21717e-05, Loss_b: 2.28978e-07, Loss_f: 3.17984e-05
Iter: 2000, Loss: 1.74844e-04, Loss_0: 6.58532e-06, Loss_1: 3.41165e-05, Loss_b: 1.07744e-04, Loss_f: 2.63982e-05
Iter: 2100, Loss: 3.60901e-05, Loss_0: 8.78380e-07, Loss_1: 9.28909e-06, Loss_b: 2.93949e-07, Loss_f: 2.56287e-05
Iter: 2200, Loss: 3.45911e-05, Loss_0: 1.00908e-06, Loss_1: 9.37197e-06, Loss_b: 1.22855e-06, Loss_f: 2.29815e-05
Iter: 2300, Loss: 2.99873e-05, Loss_0: 3.96147e-07, Loss_1: 8.12290e-06, Loss_b: 2.07965e-07, Loss_f: 2.12603e-05
Iter: 2400, Loss: 2.67354e-05, Loss_0: 3.36045e-07, Loss_1: 6.88573e-06, Loss_b: 2.15562e-07, Loss_f: 1.92981e-05
Iter: 2500, Loss: 3.12382e-05, Loss_0: 2.28331e-07, Loss_1: 7.34175e-06, Loss_b: 5.45001e-06, Loss_f: 1.82181e-05
Iter: 2600, Loss: 2.49429e-05, Loss_0: 2.02989e-06, Loss_1: 6.21839e-06, Loss_b: 3.86756e-07, Loss_f: 1.63079e-05
Iter: 2700, Loss: 2.03867e-05, Loss_0: 4.59688e-07, Loss_1: 5.30887e-06, Loss_b: 1.62128e-07, Loss_f: 1.44560e-05
Iter: 2800, Loss: 6.10786e-05, Loss_0: 6.93963e-06, Loss_1: 9.00547e-06, Loss_b: 2.91805e-05, Loss_f: 1.59530e-05
Iter: 2900, Loss: 3.52593e-05, Loss_0: 1.33463e-05, Loss_1: 6.10506e-06, Loss_b: 1.05911e-06, Loss_f: 1.47489e-05
Iter: 3000, Loss: 1.61687e-05, Loss_0: 1.13800e-06, Loss_1: 4.29357e-06, Loss_b: 1.17349e-07, Loss_f: 1.06198e-05
Iter: 3100, Loss: 4.06914e-04, Loss_0: 3.95175e-05, Loss_1: 4.36428e-05, Loss_b: 2.97630e-04, Loss_f: 2.61245e-05
Iter: 3200, Loss: 1.30882e-05, Loss_0: 5.05396e-07, Loss_1: 3.73324e-06, Loss_b: 7.65267e-08, Loss_f: 8.77298e-06
Iter: 3300, Loss: 1.14623e-05, Loss_0: 4.58714e-07, Loss_1: 3.28937e-06, Loss_b: 6.54861e-08, Loss_f: 7.64870e-06
Iter: 3400, Loss: 2.09137e-05, Loss_0: 8.85095e-06, Loss_1: 2.81904e-06, Loss_b: 5.71752e-08, Loss_f: 9.18659e-06
Iter: 3500, Loss: 1.04856e-05, Loss_0: 7.86047e-07, Loss_1: 2.86057e-06, Loss_b: 3.95127e-07, Loss_f: 6.44383e-06
Iter: 3600, Loss: 9.39588e-05, Loss_0: 7.19930e-06, Loss_1: 1.18509e-05, Loss_b: 6.58047e-05, Loss_f: 9.10396e-06
Iter: 3700, Loss: 8.25734e-06, Loss_0: 5.56239e-07, Loss_1: 2.46399e-06, Loss_b: 3.09431e-08, Loss_f: 5.20616e-06
Iter: 3800, Loss: 7.40958e-06, Loss_0: 5.37260e-07, Loss_1: 2.17300e-06, Loss_b: 6.38532e-08, Loss_f: 4.63547e-06
Iter: 3900, Loss: 7.43738e-06, Loss_0: 3.31924e-07, Loss_1: 2.33809e-06, Loss_b: 4.67098e-08, Loss_f: 4.72065e-06
Iter: 4000, Loss: 8.76781e-06, Loss_0: 1.88438e-06, Loss_1: 1.97178e-06, Loss_b: 7.65367e-08, Loss_f: 4.83511e-06
Iter: 4100, Loss: 6.17760e-06, Loss_0: 5.09625e-07, Loss_1: 1.81277e-06, Loss_b: 1.72043e-08, Loss_f: 3.83800e-06
Iter: 4200, Loss: 5.16778e-04, Loss_0: 6.05579e-05, Loss_1: 5.11877e-05, Loss_b: 3.80663e-04, Loss_f: 2.43695e-05
Iter: 4300, Loss: 5.45122e-06, Loss_0: 3.29126e-07, Loss_1: 1.69050e-06, Loss_b: 2.04645e-08, Loss_f: 3.41113e-06
Iter: 4400, Loss: 1.06651e-05, Loss_0: 3.74900e-06, Loss_1: 1.56791e-06, Loss_b: 2.23218e-07, Loss_f: 5.12502e-06
Iter: 4500, Loss: 1.15169e-04, Loss_0: 8.78606e-06, Loss_1: 1.45225e-05, Loss_b: 8.66625e-05, Loss_f: 5.19797e-06
Iter: 4600, Loss: 4.64924e-06, Loss_0: 3.29761e-07, Loss_1: 1.43802e-06, Loss_b: 5.63671e-08, Loss_f: 2.82509e-06
