Start Training:
Iter: 0, Loss: 1.23976e-01, Loss_0: 3.42868e-03, Loss_1: 5.57832e-02, Loss_b: 1.87574e-02, Loss_f: 4.60064e-02
Iter: 100, Loss: 2.24156e-02, Loss_0: 3.42571e-06, Loss_1: 2.23845e-02, Loss_b: 1.66815e-06, Loss_f: 2.60379e-05
Iter: 200, Loss: 1.77954e-02, Loss_0: 4.31765e-07, Loss_1: 1.76000e-02, Loss_b: 1.12202e-05, Loss_f: 1.83723e-04
Iter: 300, Loss: 6.70720e-03, Loss_0: 4.59911e-06, Loss_1: 6.18315e-03, Loss_b: 7.87089e-05, Loss_f: 4.40741e-04
Iter: 400, Loss: 3.37742e-03, Loss_0: 3.01542e-06, Loss_1: 2.91862e-03, Loss_b: 1.68162e-05, Loss_f: 4.38963e-04
Iter: 500, Loss: 1.94581e-03, Loss_0: 6.71538e-08, Loss_1: 1.41334e-03, Loss_b: 2.86371e-06, Loss_f: 5.29540e-04
Iter: 600, Loss: 1.43207e-03, Loss_0: 7.07359e-07, Loss_1: 8.32485e-04, Loss_b: 1.10796e-04, Loss_f: 4.88078e-04
Iter: 700, Loss: 4.68228e-03, Loss_0: 7.29751e-06, Loss_1: 5.76966e-04, Loss_b: 3.68201e-03, Loss_f: 4.16002e-04
Iter: 800, Loss: 1.51409e-04, Loss_0: 4.28735e-07, Loss_1: 3.75149e-05, Loss_b: 1.32907e-06, Loss_f: 1.12137e-04
Iter: 900, Loss: 2.06432e-04, Loss_0: 1.20966e-06, Loss_1: 4.49732e-05, Loss_b: 9.00173e-05, Loss_f: 7.02320e-05
Iter: 1000, Loss: 1.18314e-04, Loss_0: 2.11832e-06, Loss_1: 2.46821e-05, Loss_b: 2.33944e-05, Loss_f: 6.81192e-05
Iter: 1100, Loss: 6.68958e-05, Loss_0: 6.00165e-07, Loss_1: 2.17010e-05, Loss_b: 6.79725e-07, Loss_f: 4.39149e-05
Iter: 1200, Loss: 4.32942e-04, Loss_0: 3.50775e-06, Loss_1: 6.27292e-05, Loss_b: 2.82284e-04, Loss_f: 8.44212e-05
Iter: 1300, Loss: 5.82646e-05, Loss_0: 3.89028e-07, Loss_1: 1.66653e-05, Loss_b: 7.90640e-06, Loss_f: 3.33038e-05
Iter: 1400, Loss: 6.24274e-04, Loss_0: 1.93012e-05, Loss_1: 5.44960e-05, Loss_b: 2.78639e-04, Loss_f: 2.71838e-04
Iter: 1500, Loss: 1.04263e-04, Loss_0: 6.31215e-07, Loss_1: 1.89130e-05, Loss_b: 4.37892e-05, Loss_f: 4.09291e-05
Iter: 1600, Loss: 3.98453e-05, Loss_0: 3.72426e-07, Loss_1: 1.33806e-05, Loss_b: 5.46946e-07, Loss_f: 2.55453e-05
Iter: 1700, Loss: 9.44048e-05, Loss_0: 1.64895e-06, Loss_1: 2.27770e-05, Loss_b: 4.30953e-05, Loss_f: 2.68835e-05
Iter: 1800, Loss: 2.27599e-04, Loss_0: 6.48875e-06, Loss_1: 2.44340e-05, Loss_b: 8.93238e-05, Loss_f: 1.07352e-04
Iter: 1900, Loss: 3.55488e-05, Loss_0: 9.85655e-07, Loss_1: 9.31944e-06, Loss_b: 3.53567e-06, Loss_f: 2.17080e-05
Iter: 2000, Loss: 8.81551e-04, Loss_0: 3.11919e-05, Loss_1: 1.13325e-04, Loss_b: 6.60563e-04, Loss_f: 7.64713e-05
Iter: 2100, Loss: 6.37816e-05, Loss_0: 4.02729e-07, Loss_1: 1.73150e-05, Loss_b: 2.47767e-05, Loss_f: 2.12872e-05
Iter: 2200, Loss: 2.75947e-04, Loss_0: 1.87123e-05, Loss_1: 2.06971e-05, Loss_b: 6.85640e-05, Loss_f: 1.67973e-04
Iter: 2300, Loss: 5.14857e-05, Loss_0: 4.50535e-06, Loss_1: 1.10756e-05, Loss_b: 1.44366e-05, Loss_f: 2.14681e-05
Iter: 2400, Loss: 3.80075e-05, Loss_0: 3.28069e-06, Loss_1: 1.18650e-05, Loss_b: 2.41789e-06, Loss_f: 2.04439e-05
Iter: 2500, Loss: 3.32958e-04, Loss_0: 2.71220e-06, Loss_1: 3.82387e-05, Loss_b: 2.01227e-04, Loss_f: 9.07800e-05
Iter: 2600, Loss: 9.09922e-05, Loss_0: 6.14303e-06, Loss_1: 7.17646e-06, Loss_b: 8.51715e-06, Loss_f: 6.91556e-05
Iter: 2700, Loss: 3.98358e-05, Loss_0: 2.03431e-06, Loss_1: 8.16872e-06, Loss_b: 1.73696e-05, Loss_f: 1.22632e-05
Iter: 2800, Loss: 8.10023e-05, Loss_0: 3.56955e-06, Loss_1: 1.61579e-05, Loss_b: 3.21580e-05, Loss_f: 2.91168e-05
Iter: 2900, Loss: 7.40780e-04, Loss_0: 1.38867e-04, Loss_1: 3.50395e-05, Loss_b: 5.98032e-05, Loss_f: 5.07070e-04
