Start Training:
Iter: 0, Loss: 7.01672e-01, Loss_0: 4.19160e-01, Loss_1: 9.55540e-02, Loss_b: 6.24791e-03, Loss_f: 1.80710e-01
Iter: 100, Loss: 5.47181e-03, Loss_0: 2.05575e-05, Loss_1: 5.28980e-03, Loss_b: 4.31187e-05, Loss_f: 1.18330e-04
Iter: 200, Loss: 5.14580e-03, Loss_0: 9.04878e-06, Loss_1: 4.98595e-03, Loss_b: 2.57814e-05, Loss_f: 1.25023e-04
Iter: 300, Loss: 4.83695e-03, Loss_0: 2.67434e-06, Loss_1: 4.68509e-03, Loss_b: 1.69911e-05, Loss_f: 1.32196e-04
Iter: 400, Loss: 4.39636e-03, Loss_0: 6.76082e-07, Loss_1: 4.22991e-03, Loss_b: 8.14720e-06, Loss_f: 1.57628e-04
Iter: 500, Loss: 3.70580e-03, Loss_0: 5.82772e-07, Loss_1: 3.50614e-03, Loss_b: 2.17252e-06, Loss_f: 1.96906e-04
Iter: 600, Loss: 2.92836e-03, Loss_0: 2.89474e-07, Loss_1: 2.75382e-03, Loss_b: 5.41328e-06, Loss_f: 1.68838e-04
Iter: 700, Loss: 2.56505e-03, Loss_0: 2.08855e-07, Loss_1: 2.46432e-03, Loss_b: 1.15701e-05, Loss_f: 8.89501e-05
Iter: 800, Loss: 2.45456e-03, Loss_0: 2.04697e-07, Loss_1: 2.39002e-03, Loss_b: 1.18780e-05, Loss_f: 5.24547e-05
Iter: 900, Loss: 2.41224e-03, Loss_0: 2.11643e-07, Loss_1: 2.36411e-03, Loss_b: 9.94458e-06, Loss_f: 3.79800e-05
Iter: 1000, Loss: 2.39133e-03, Loss_0: 2.25006e-07, Loss_1: 2.35366e-03, Loss_b: 7.97890e-06, Loss_f: 2.94595e-05
Iter: 1100, Loss: 2.37970e-03, Loss_0: 2.59515e-07, Loss_1: 2.34873e-03, Loss_b: 7.39167e-06, Loss_f: 2.33167e-05
Iter: 1200, Loss: 2.37065e-03, Loss_0: 2.37814e-07, Loss_1: 2.34576e-03, Loss_b: 5.44224e-06, Loss_f: 1.92069e-05
Iter: 1300, Loss: 3.37840e-03, Loss_0: 2.07736e-06, Loss_1: 2.49056e-03, Loss_b: 8.69754e-04, Loss_f: 1.60114e-05
