Start Training:
Iter: 0, Loss: 9.01722e-01, Loss_0: 5.43849e-01, Loss_1: 4.89004e-02, Loss_b: 8.27501e-02, Loss_f: 2.26223e-01
Iter: 100, Loss: 4.99565e-03, Loss_0: 2.65285e-05, Loss_1: 4.84533e-03, Loss_b: 6.48360e-05, Loss_f: 5.89609e-05
Iter: 200, Loss: 4.24909e-03, Loss_0: 1.68063e-05, Loss_1: 4.08224e-03, Loss_b: 2.21597e-05, Loss_f: 1.27889e-04
Iter: 300, Loss: 3.53364e-03, Loss_0: 1.20130e-05, Loss_1: 3.32081e-03, Loss_b: 1.25274e-05, Loss_f: 1.88295e-04
Iter: 400, Loss: 2.98235e-03, Loss_0: 8.94916e-06, Loss_1: 2.80308e-03, Loss_b: 6.59367e-06, Loss_f: 1.63724e-04
Iter: 500, Loss: 2.64278e-03, Loss_0: 6.57947e-06, Loss_1: 2.53065e-03, Loss_b: 2.19041e-06, Loss_f: 1.03363e-04
Iter: 600, Loss: 2.49189e-03, Loss_0: 4.65561e-06, Loss_1: 2.41463e-03, Loss_b: 2.47408e-06, Loss_f: 7.01228e-05
Iter: 700, Loss: 2.43767e-03, Loss_0: 3.19132e-06, Loss_1: 2.37477e-03, Loss_b: 3.35155e-06, Loss_f: 5.63614e-05
Iter: 800, Loss: 2.41514e-03, Loss_0: 2.19129e-06, Loss_1: 2.36109e-03, Loss_b: 3.37786e-06, Loss_f: 4.84860e-05
Iter: 900, Loss: 2.40244e-03, Loss_0: 1.58918e-06, Loss_1: 2.35541e-03, Loss_b: 3.02484e-06, Loss_f: 4.24188e-05
Iter: 1000, Loss: 2.39353e-03, Loss_0: 1.27089e-06, Loss_1: 2.35232e-03, Loss_b: 2.64417e-06, Loss_f: 3.72943e-05
Iter: 1100, Loss: 2.38652e-03, Loss_0: 1.12369e-06, Loss_1: 2.35016e-03, Loss_b: 2.34275e-06, Loss_f: 3.28945e-05
Iter: 1200, Loss: 2.38063e-03, Loss_0: 1.06484e-06, Loss_1: 2.34835e-03, Loss_b: 2.12876e-06, Loss_f: 2.90870e-05
Iter: 1300, Loss: 2.37548e-03, Loss_0: 1.04511e-06, Loss_1: 2.34669e-03, Loss_b: 1.98403e-06, Loss_f: 2.57615e-05
Iter: 1400, Loss: 2.37086e-03, Loss_0: 1.04016e-06, Loss_1: 2.34510e-03, Loss_b: 1.88797e-06, Loss_f: 2.28332e-05
Iter: 1500, Loss: 2.36664e-03, Loss_0: 1.03961e-06, Loss_1: 2.34354e-03, Loss_b: 1.82479e-06, Loss_f: 2.02407e-05
Iter: 1600, Loss: 2.36276e-03, Loss_0: 1.03986e-06, Loss_1: 2.34199e-03, Loss_b: 1.78456e-06, Loss_f: 1.79403e-05
Iter: 1700, Loss: 2.35915e-03, Loss_0: 1.03993e-06, Loss_1: 2.34045e-03, Loss_b: 1.75934e-06, Loss_f: 1.59006e-05
Iter: 1800, Loss: 2.35578e-03, Loss_0: 1.03989e-06, Loss_1: 2.33890e-03, Loss_b: 1.74366e-06, Loss_f: 1.40978e-05
Iter: 1900, Loss: 2.35264e-03, Loss_0: 1.03972e-06, Loss_1: 2.33735e-03, Loss_b: 1.73639e-06, Loss_f: 1.25124e-05
Iter: 2000, Loss: 2.34970e-03, Loss_0: 1.03951e-06, Loss_1: 2.33580e-03, Loss_b: 1.73422e-06, Loss_f: 1.11285e-05
Iter: 2100, Loss: 2.34695e-03, Loss_0: 1.03936e-06, Loss_1: 2.33424e-03, Loss_b: 1.73949e-06, Loss_f: 9.93168e-06
Iter: 2200, Loss: 2.36254e-03, Loss_0: 7.88395e-06, Loss_1: 2.33921e-03, Loss_b: 5.41605e-06, Loss_f: 1.00274e-05
Iter: 2300, Loss: 2.34272e-03, Loss_0: 1.04104e-06, Loss_1: 2.33145e-03, Loss_b: 1.85473e-06, Loss_f: 8.36505e-06
Iter: 2400, Loss: 2.34064e-03, Loss_0: 1.03752e-06, Loss_1: 2.33008e-03, Loss_b: 1.79647e-06, Loss_f: 7.71950e-06
Iter: 2500, Loss: 2.34006e-03, Loss_0: 1.54644e-06, Loss_1: 2.33018e-03, Loss_b: 1.09369e-06, Loss_f: 7.23695e-06
Iter: 2600, Loss: 2.33799e-03, Loss_0: 1.11698e-06, Loss_1: 2.32852e-03, Loss_b: 1.54849e-06, Loss_f: 6.80650e-06
Iter: 2700, Loss: 2.33617e-03, Loss_0: 1.03961e-06, Loss_1: 2.32675e-03, Loss_b: 1.84100e-06, Loss_f: 6.53484e-06
Iter: 2800, Loss: 2.33472e-03, Loss_0: 1.03866e-06, Loss_1: 2.32566e-03, Loss_b: 1.82311e-06, Loss_f: 6.20241e-06
Iter: 2900, Loss: 2.33339e-03, Loss_0: 1.03916e-06, Loss_1: 2.32461e-03, Loss_b: 1.82550e-06, Loss_f: 5.91435e-06
Iter: 3000, Loss: 3.32506e-03, Loss_0: 3.89645e-04, Loss_1: 2.34891e-03, Loss_b: 5.02882e-04, Loss_f: 8.36224e-05
Iter: 3100, Loss: 2.33211e-03, Loss_0: 1.07586e-06, Loss_1: 2.32337e-03, Loss_b: 2.01437e-06, Loss_f: 5.65253e-06
Iter: 3200, Loss: 2.33094e-03, Loss_0: 1.04796e-06, Loss_1: 2.32252e-03, Loss_b: 1.81940e-06, Loss_f: 5.55245e-06
Iter: 3300, Loss: 2.32994e-03, Loss_0: 1.04670e-06, Loss_1: 2.32168e-03, Loss_b: 1.80365e-06, Loss_f: 5.40944e-06
Iter: 3400, Loss: 2.32901e-03, Loss_0: 1.04693e-06, Loss_1: 2.32087e-03, Loss_b: 1.80368e-06, Loss_f: 5.29039e-06
Iter: 3500, Loss: 2.32813e-03, Loss_0: 1.04701e-06, Loss_1: 2.32007e-03, Loss_b: 1.80436e-06, Loss_f: 5.20369e-06
Iter: 3600, Loss: 2.35421e-03, Loss_0: 1.10518e-05, Loss_1: 2.31677e-03, Loss_b: 1.96399e-05, Loss_f: 6.75003e-06
Iter: 3700, Loss: 2.32710e-03, Loss_0: 1.05610e-06, Loss_1: 2.31927e-03, Loss_b: 1.76977e-06, Loss_f: 5.00386e-06
Iter: 3800, Loss: 2.32627e-03, Loss_0: 1.05292e-06, Loss_1: 2.31847e-03, Loss_b: 1.76612e-06, Loss_f: 4.98312e-06
Iter: 3900, Loss: 2.32548e-03, Loss_0: 1.05303e-06, Loss_1: 2.31771e-03, Loss_b: 1.76288e-06, Loss_f: 4.96206e-06
Iter: 4000, Loss: 2.33046e-03, Loss_0: 2.87619e-06, Loss_1: 2.31631e-03, Loss_b: 6.39060e-06, Loss_f: 4.88445e-06
Iter: 4100, Loss: 2.32467e-03, Loss_0: 1.06404e-06, Loss_1: 2.31711e-03, Loss_b: 1.71446e-06, Loss_f: 4.78627e-06
Iter: 4200, Loss: 2.32385e-03, Loss_0: 1.06171e-06, Loss_1: 2.31629e-03, Loss_b: 1.70910e-06, Loss_f: 4.78895e-06
Iter: 4300, Loss: 2.32306e-03, Loss_0: 1.06156e-06, Loss_1: 2.31549e-03, Loss_b: 1.70988e-06, Loss_f: 4.80096e-06
Iter: 4400, Loss: 2.34607e-03, Loss_0: 9.05885e-06, Loss_1: 2.32337e-03, Loss_b: 7.64850e-06, Loss_f: 5.99442e-06
Iter: 4500, Loss: 2.32248e-03, Loss_0: 1.07450e-06, Loss_1: 2.31515e-03, Loss_b: 1.69199e-06, Loss_f: 4.56793e-06
Iter: 4600, Loss: 2.32156e-03, Loss_0: 1.07064e-06, Loss_1: 2.31429e-03, Loss_b: 1.63396e-06, Loss_f: 4.56914e-06
