Start Training:
Iter: 0, Loss: 1.65046e-01, Loss_0: 6.10381e-02, Loss_1: 6.09125e-02, Loss_b: 3.05870e-02, Loss_f: 1.25084e-02
Iter: 100, Loss: 2.29351e-02, Loss_0: 6.26860e-07, Loss_1: 2.29197e-02, Loss_b: 5.55277e-06, Loss_f: 9.23530e-06
Iter: 200, Loss: 2.19748e-02, Loss_0: 5.90751e-07, Loss_1: 2.19662e-02, Loss_b: 3.85528e-06, Loss_f: 4.09111e-06
Iter: 300, Loss: 1.68252e-02, Loss_0: 7.43484e-07, Loss_1: 1.67829e-02, Loss_b: 5.30310e-06, Loss_f: 3.61650e-05
Iter: 400, Loss: 1.05951e-02, Loss_0: 7.17866e-07, Loss_1: 1.02757e-02, Loss_b: 1.06930e-04, Loss_f: 2.11764e-04
Iter: 500, Loss: 8.37621e-03, Loss_0: 3.66866e-05, Loss_1: 7.64196e-03, Loss_b: 3.64878e-04, Loss_f: 3.32678e-04
Iter: 600, Loss: 5.75923e-03, Loss_0: 4.47202e-06, Loss_1: 5.20531e-03, Loss_b: 1.10053e-04, Loss_f: 4.39388e-04
Iter: 700, Loss: 2.31529e-03, Loss_0: 2.68355e-06, Loss_1: 1.94702e-03, Loss_b: 2.47137e-06, Loss_f: 3.63121e-04
Iter: 800, Loss: 1.66434e-03, Loss_0: 6.85401e-05, Loss_1: 1.05725e-03, Loss_b: 2.49315e-04, Loss_f: 2.89227e-04
Iter: 900, Loss: 7.66636e-04, Loss_0: 1.12571e-06, Loss_1: 4.97346e-04, Loss_b: 4.32862e-06, Loss_f: 2.63836e-04
Iter: 1000, Loss: 5.31574e-04, Loss_0: 6.80751e-06, Loss_1: 3.32248e-04, Loss_b: 1.54599e-05, Loss_f: 1.77059e-04
Iter: 1100, Loss: 3.46476e-04, Loss_0: 1.07212e-06, Loss_1: 1.93068e-04, Loss_b: 1.51281e-06, Loss_f: 1.50823e-04
Iter: 1200, Loss: 1.47415e-03, Loss_0: 1.76664e-04, Loss_1: 3.52389e-04, Loss_b: 8.38473e-04, Loss_f: 1.06627e-04
Iter: 1300, Loss: 1.62424e-04, Loss_0: 7.79654e-07, Loss_1: 8.36492e-05, Loss_b: 4.81189e-07, Loss_f: 7.75137e-05
Iter: 1400, Loss: 1.12585e-04, Loss_0: 7.21940e-07, Loss_1: 5.31100e-05, Loss_b: 3.29763e-07, Loss_f: 5.84231e-05
Iter: 1500, Loss: 9.23473e-05, Loss_0: 2.05735e-06, Loss_1: 3.72717e-05, Loss_b: 5.53416e-06, Loss_f: 4.74841e-05
Iter: 1600, Loss: 6.26248e-05, Loss_0: 6.48223e-07, Loss_1: 2.61512e-05, Loss_b: 1.75493e-07, Loss_f: 3.56498e-05
Iter: 1700, Loss: 4.60303e-05, Loss_0: 6.29035e-07, Loss_1: 1.81470e-05, Loss_b: 8.37276e-08, Loss_f: 2.71705e-05
Iter: 1800, Loss: 7.17391e-03, Loss_0: 1.26724e-03, Loss_1: 8.75065e-04, Loss_b: 4.83464e-03, Loss_f: 1.96959e-04
Iter: 1900, Loss: 2.99673e-05, Loss_0: 5.95663e-07, Loss_1: 1.08128e-05, Loss_b: 2.87735e-08, Loss_f: 1.85301e-05
Iter: 2000, Loss: 2.40413e-05, Loss_0: 5.87046e-07, Loss_1: 8.00469e-06, Loss_b: 2.94251e-08, Loss_f: 1.54201e-05
Iter: 2100, Loss: 1.99432e-05, Loss_0: 5.80756e-07, Loss_1: 6.10473e-06, Loss_b: 1.85933e-08, Loss_f: 1.32391e-05
Iter: 2200, Loss: 3.17816e-05, Loss_0: 2.59172e-06, Loss_1: 6.25618e-06, Loss_b: 7.63973e-06, Loss_f: 1.52940e-05
Iter: 2300, Loss: 1.75769e-05, Loss_0: 5.75931e-07, Loss_1: 5.20017e-06, Loss_b: 2.73740e-08, Loss_f: 1.17734e-05
Iter: 2400, Loss: 1.53582e-05, Loss_0: 5.74138e-07, Loss_1: 4.18600e-06, Loss_b: 1.78595e-08, Loss_f: 1.05802e-05
Iter: 2500, Loss: 1.36632e-05, Loss_0: 5.72812e-07, Loss_1: 3.44405e-06, Loss_b: 1.54590e-08, Loss_f: 9.63088e-06
Iter: 2600, Loss: 2.39348e-04, Loss_0: 4.41052e-05, Loss_1: 3.10749e-05, Loss_b: 1.37892e-04, Loss_f: 2.62763e-05
Iter: 2700, Loss: 1.26613e-05, Loss_0: 5.77561e-07, Loss_1: 3.27571e-06, Loss_b: 2.32029e-08, Loss_f: 8.78483e-06
Iter: 2800, Loss: 1.13528e-05, Loss_0: 5.70052e-07, Loss_1: 2.69260e-06, Loss_b: 2.11087e-08, Loss_f: 8.06900e-06
Iter: 2900, Loss: 1.70472e-03, Loss_0: 3.99631e-04, Loss_1: 1.51853e-04, Loss_b: 9.33246e-04, Loss_f: 2.19993e-04
Iter: 3000, Loss: 1.08199e-05, Loss_0: 5.72093e-07, Loss_1: 2.63258e-06, Loss_b: 3.47009e-08, Loss_f: 7.58051e-06
Iter: 3100, Loss: 9.73154e-06, Loss_0: 5.67594e-07, Loss_1: 2.22764e-06, Loss_b: 2.21910e-08, Loss_f: 6.91411e-06
Iter: 3200, Loss: 2.66992e-03, Loss_0: 7.56472e-04, Loss_1: 2.62060e-04, Loss_b: 1.29695e-03, Loss_f: 3.54440e-04
Iter: 3300, Loss: 9.39520e-06, Loss_0: 6.36291e-07, Loss_1: 2.21211e-06, Loss_b: 2.89772e-08, Loss_f: 6.51782e-06
Iter: 3400, Loss: 8.41299e-06, Loss_0: 5.65771e-07, Loss_1: 1.87229e-06, Loss_b: 1.75969e-08, Loss_f: 5.95733e-06
Iter: 3500, Loss: 1.38145e-04, Loss_0: 4.46757e-05, Loss_1: 1.68052e-05, Loss_b: 5.97711e-05, Loss_f: 1.68928e-05
Iter: 3600, Loss: 8.03910e-06, Loss_0: 5.68049e-07, Loss_1: 1.82597e-06, Loss_b: 1.83404e-08, Loss_f: 5.62674e-06
Iter: 3700, Loss: 7.40305e-06, Loss_0: 5.64734e-07, Loss_1: 1.60840e-06, Loss_b: 1.29870e-08, Loss_f: 5.21693e-06
Iter: 3800, Loss: 1.03416e-05, Loss_0: 1.69305e-06, Loss_1: 1.82710e-06, Loss_b: 3.03922e-07, Loss_f: 6.51755e-06
Iter: 3900, Loss: 7.09401e-06, Loss_0: 5.64226e-07, Loss_1: 1.57445e-06, Loss_b: 1.41942e-08, Loss_f: 4.94114e-06
Iter: 4000, Loss: 2.57501e-03, Loss_0: 2.32756e-04, Loss_1: 2.94724e-04, Loss_b: 1.94124e-03, Loss_f: 1.06287e-04
Iter: 4100, Loss: 6.82942e-06, Loss_0: 5.85247e-07, Loss_1: 1.50644e-06, Loss_b: 1.47970e-08, Loss_f: 4.72294e-06
Iter: 4200, Loss: 6.27196e-06, Loss_0: 5.66186e-07, Loss_1: 1.36713e-06, Loss_b: 7.84279e-09, Loss_f: 4.33080e-06
Iter: 4300, Loss: 7.91196e-06, Loss_0: 7.03507e-07, Loss_1: 1.82373e-06, Loss_b: 5.99759e-07, Loss_f: 4.78496e-06
Iter: 4400, Loss: 6.09022e-06, Loss_0: 5.69471e-07, Loss_1: 1.33652e-06, Loss_b: 8.59512e-09, Loss_f: 4.17563e-06
Iter: 4500, Loss: 1.13918e-03, Loss_0: 1.76520e-04, Loss_1: 1.22420e-04, Loss_b: 7.47956e-04, Loss_f: 9.22851e-05
Iter: 4600, Loss: 6.29277e-06, Loss_0: 7.15427e-07, Loss_1: 1.12311e-06, Loss_b: 3.46697e-07, Loss_f: 4.10754e-06
Iter: 4700, Loss: 6.18305e-06, Loss_0: 6.81123e-07, Loss_1: 1.40899e-06, Loss_b: 1.68915e-07, Loss_f: 3.92402e-06
Iter: 4800, Loss: 4.68765e-05, Loss_0: 2.54426e-05, Loss_1: 4.18607e-06, Loss_b: 3.22491e-06, Loss_f: 1.40229e-05
Iter: 4900, Loss: 2.80671e-05, Loss_0: 5.38691e-06, Loss_1: 4.30355e-06, Loss_b: 1.19526e-05, Loss_f: 6.42407e-06
Iter: 5000, Loss: 5.49432e-06, Loss_0: 5.92682e-07, Loss_1: 1.11755e-06, Loss_b: 7.29850e-08, Loss_f: 3.71111e-06
