Start Training:
Iter: 0, Loss: 8.49530e-01, Loss_0: 3.12693e-02, Loss_1: 9.03075e-02, Loss_b: 6.57461e-01, Loss_f: 7.04921e-02
Iter: 100, Loss: 1.23759e-02, Loss_0: 4.01012e-04, Loss_1: 1.19614e-02, Loss_b: 4.41867e-06, Loss_f: 8.99187e-06
Iter: 200, Loss: 1.20060e-02, Loss_0: 4.00596e-04, Loss_1: 1.15575e-02, Loss_b: 2.32506e-05, Loss_f: 2.46703e-05
Iter: 300, Loss: 1.14213e-02, Loss_0: 4.01058e-04, Loss_1: 1.09485e-02, Loss_b: 2.67527e-05, Loss_f: 4.49211e-05
Iter: 400, Loss: 1.01535e-02, Loss_0: 4.01552e-04, Loss_1: 9.63188e-03, Loss_b: 2.39202e-05, Loss_f: 9.61273e-05
Iter: 500, Loss: 8.03207e-03, Loss_0: 4.01400e-04, Loss_1: 7.38446e-03, Loss_b: 9.45138e-06, Loss_f: 2.36753e-04
Iter: 600, Loss: 7.19155e-03, Loss_0: 4.01450e-04, Loss_1: 6.52299e-03, Loss_b: 1.04665e-05, Loss_f: 2.56649e-04
Iter: 700, Loss: 7.02638e-03, Loss_0: 4.00975e-04, Loss_1: 6.38382e-03, Loss_b: 1.13765e-05, Loss_f: 2.30212e-04
Iter: 800, Loss: 6.89968e-03, Loss_0: 3.99661e-04, Loss_1: 6.27578e-03, Loss_b: 7.76047e-06, Loss_f: 2.16484e-04
Iter: 900, Loss: 6.83161e-03, Loss_0: 4.46202e-04, Loss_1: 6.14848e-03, Loss_b: 2.94500e-05, Loss_f: 2.07484e-04
Iter: 1000, Loss: 6.65681e-03, Loss_0: 4.20412e-04, Loss_1: 6.01197e-03, Loss_b: 1.82110e-05, Loss_f: 2.06216e-04
Iter: 1100, Loss: 6.49631e-03, Loss_0: 3.99483e-04, Loss_1: 5.88523e-03, Loss_b: 4.86807e-06, Loss_f: 2.06733e-04
Iter: 1200, Loss: 6.40332e-03, Loss_0: 4.03983e-04, Loss_1: 5.78005e-03, Loss_b: 1.61017e-05, Loss_f: 2.03184e-04
Iter: 1300, Loss: 6.31072e-03, Loss_0: 4.06738e-04, Loss_1: 5.69309e-03, Loss_b: 1.44820e-05, Loss_f: 1.96413e-04
Iter: 1400, Loss: 6.16187e-03, Loss_0: 3.96444e-04, Loss_1: 5.57882e-03, Loss_b: 3.54565e-06, Loss_f: 1.83055e-04
Iter: 1500, Loss: 6.05633e-03, Loss_0: 3.97080e-04, Loss_1: 5.47896e-03, Loss_b: 9.25587e-06, Loss_f: 1.71033e-04
Iter: 1600, Loss: 5.91474e-03, Loss_0: 3.96088e-04, Loss_1: 5.34544e-03, Loss_b: 6.05976e-06, Loss_f: 1.67154e-04
Iter: 1700, Loss: 5.80313e-03, Loss_0: 3.97183e-04, Loss_1: 5.23119e-03, Loss_b: 1.23111e-05, Loss_f: 1.62441e-04
Iter: 1800, Loss: 5.63476e-03, Loss_0: 3.95938e-04, Loss_1: 5.07076e-03, Loss_b: 5.07486e-06, Loss_f: 1.62987e-04
Iter: 1900, Loss: 6.69156e-03, Loss_0: 5.89250e-04, Loss_1: 5.10031e-03, Loss_b: 8.63302e-04, Loss_f: 1.38698e-04
Iter: 2000, Loss: 5.30887e-03, Loss_0: 3.95971e-04, Loss_1: 4.75533e-03, Loss_b: 3.42535e-06, Loss_f: 1.54143e-04
Iter: 2100, Loss: 5.08286e-03, Loss_0: 3.95777e-04, Loss_1: 4.53284e-03, Loss_b: 3.72293e-06, Loss_f: 1.50519e-04
Iter: 2200, Loss: 6.29063e-03, Loss_0: 5.85462e-04, Loss_1: 4.43455e-03, Loss_b: 1.08142e-03, Loss_f: 1.89203e-04
Iter: 2300, Loss: 4.54459e-03, Loss_0: 3.96031e-04, Loss_1: 3.98613e-03, Loss_b: 9.51838e-06, Loss_f: 1.52918e-04
Iter: 2400, Loss: 4.11600e-03, Loss_0: 3.95833e-04, Loss_1: 3.52668e-03, Loss_b: 1.68464e-05, Loss_f: 1.76646e-04
Iter: 2500, Loss: 3.62943e-03, Loss_0: 3.95607e-04, Loss_1: 3.00154e-03, Loss_b: 2.45672e-05, Loss_f: 2.07707e-04
Iter: 2600, Loss: 3.22612e-03, Loss_0: 3.96172e-04, Loss_1: 2.59774e-03, Loss_b: 2.57005e-05, Loss_f: 2.06508e-04
Iter: 2700, Loss: 2.73051e-03, Loss_0: 3.95261e-04, Loss_1: 2.11195e-03, Loss_b: 2.40251e-05, Loss_f: 1.99272e-04
Iter: 2800, Loss: 2.32020e-03, Loss_0: 3.94950e-04, Loss_1: 1.73605e-03, Loss_b: 1.64870e-05, Loss_f: 1.72714e-04
Iter: 2900, Loss: 2.07871e-03, Loss_0: 3.94724e-04, Loss_1: 1.53329e-03, Loss_b: 1.52581e-05, Loss_f: 1.35439e-04
Iter: 3000, Loss: 1.88615e-03, Loss_0: 3.94534e-04, Loss_1: 1.35773e-03, Loss_b: 4.00644e-06, Loss_f: 1.29878e-04
