Start Training:
Iter: 0, Loss: 1.89479e-01, Loss_0: 1.44614e-01, Loss_1: 3.16967e-02, Loss_b: 5.61759e-03, Loss_f: 7.55141e-03
Iter: 100, Loss: 1.25848e-02, Loss_0: 6.40447e-06, Loss_1: 1.23842e-02, Loss_b: 1.08722e-05, Loss_f: 1.83349e-04
Iter: 200, Loss: 1.05649e-02, Loss_0: 9.69456e-06, Loss_1: 1.02862e-02, Loss_b: 9.57688e-06, Loss_f: 2.59472e-04
Iter: 300, Loss: 1.02485e-02, Loss_0: 4.03314e-06, Loss_1: 1.00709e-02, Loss_b: 4.96796e-06, Loss_f: 1.68580e-04
Iter: 400, Loss: 1.01594e-02, Loss_0: 8.64045e-07, Loss_1: 1.00059e-02, Loss_b: 7.02334e-06, Loss_f: 1.45645e-04
Iter: 500, Loss: 1.01952e-02, Loss_0: 7.31435e-06, Loss_1: 9.97612e-03, Loss_b: 6.95862e-05, Loss_f: 1.42178e-04
Iter: 600, Loss: 1.00211e-02, Loss_0: 1.34278e-07, Loss_1: 9.88853e-03, Loss_b: 1.54091e-05, Loss_f: 1.16998e-04
Iter: 700, Loss: 9.92940e-03, Loss_0: 1.27571e-07, Loss_1: 9.80835e-03, Loss_b: 1.60053e-05, Loss_f: 1.04918e-04
Iter: 800, Loss: 9.80122e-03, Loss_0: 9.78376e-07, Loss_1: 9.67957e-03, Loss_b: 2.64471e-05, Loss_f: 9.42215e-05
Iter: 900, Loss: 1.80182e-02, Loss_0: 1.12748e-03, Loss_1: 9.99936e-03, Loss_b: 6.36896e-03, Loss_f: 5.22368e-04
Iter: 1000, Loss: 8.88669e-03, Loss_0: 6.83939e-08, Loss_1: 8.76781e-03, Loss_b: 1.96840e-05, Loss_f: 9.91281e-05
Iter: 1100, Loss: 6.89573e-03, Loss_0: 2.89010e-05, Loss_1: 6.47842e-03, Loss_b: 1.86942e-04, Loss_f: 2.01466e-04
Iter: 1200, Loss: 3.23325e-03, Loss_0: 3.36940e-07, Loss_1: 2.92764e-03, Loss_b: 7.01327e-06, Loss_f: 2.98261e-04
Iter: 1300, Loss: 2.46712e-03, Loss_0: 2.58502e-06, Loss_1: 2.14045e-03, Loss_b: 3.69133e-06, Loss_f: 3.20401e-04
Iter: 1400, Loss: 3.55774e-03, Loss_0: 1.53412e-04, Loss_1: 1.93331e-03, Loss_b: 6.26467e-04, Loss_f: 8.44561e-04
Iter: 1500, Loss: 1.79701e-03, Loss_0: 2.74926e-06, Loss_1: 1.51338e-03, Loss_b: 1.52921e-05, Loss_f: 2.65586e-04
Iter: 1600, Loss: 1.58677e-03, Loss_0: 1.35217e-06, Loss_1: 1.36594e-03, Loss_b: 1.98950e-06, Loss_f: 2.17485e-04
Iter: 1700, Loss: 1.80953e-03, Loss_0: 3.46377e-05, Loss_1: 1.26478e-03, Loss_b: 1.82215e-04, Loss_f: 3.27899e-04
Iter: 1800, Loss: 1.37834e-03, Loss_0: 8.99871e-06, Loss_1: 1.05572e-03, Loss_b: 4.81326e-05, Loss_f: 2.65482e-04
Iter: 1900, Loss: 1.17500e-03, Loss_0: 3.77199e-06, Loss_1: 9.17079e-04, Loss_b: 2.56610e-05, Loss_f: 2.28489e-04
Iter: 2000, Loss: 1.00419e-03, Loss_0: 6.34056e-07, Loss_1: 8.03757e-04, Loss_b: 5.37683e-06, Loss_f: 1.94419e-04
Iter: 2100, Loss: 9.63132e-04, Loss_0: 3.35258e-06, Loss_1: 7.06233e-04, Loss_b: 3.79619e-05, Loss_f: 2.15584e-04
Iter: 2200, Loss: 9.45363e-04, Loss_0: 7.54515e-06, Loss_1: 6.25981e-04, Loss_b: 8.48944e-05, Loss_f: 2.26942e-04
Iter: 2300, Loss: 1.33508e-03, Loss_0: 1.32112e-05, Loss_1: 5.50263e-04, Loss_b: 1.61333e-04, Loss_f: 6.10270e-04
Iter: 2400, Loss: 9.60644e-04, Loss_0: 7.46510e-06, Loss_1: 4.64184e-04, Loss_b: 1.05417e-04, Loss_f: 3.83577e-04
Iter: 2500, Loss: 9.73320e-04, Loss_0: 6.11024e-06, Loss_1: 4.23482e-04, Loss_b: 8.98865e-05, Loss_f: 4.53842e-04
Iter: 2600, Loss: 6.28128e-04, Loss_0: 2.95078e-06, Loss_1: 3.29002e-04, Loss_b: 3.40864e-05, Loss_f: 2.62089e-04
Iter: 2700, Loss: 5.70193e-04, Loss_0: 2.01287e-06, Loss_1: 2.70200e-04, Loss_b: 2.99838e-05, Loss_f: 2.67996e-04
Iter: 2800, Loss: 3.40875e-04, Loss_0: 2.59910e-07, Loss_1: 2.12673e-04, Loss_b: 4.31347e-06, Loss_f: 1.23629e-04
Iter: 2900, Loss: 2.79951e-04, Loss_0: 3.42750e-07, Loss_1: 1.65887e-04, Loss_b: 3.67733e-06, Loss_f: 1.10044e-04
Iter: 3000, Loss: 3.16480e-04, Loss_0: 8.82233e-07, Loss_1: 1.37406e-04, Loss_b: 1.23242e-05, Loss_f: 1.65868e-04
Iter: 3100, Loss: 4.17317e-04, Loss_0: 2.67556e-06, Loss_1: 1.26489e-04, Loss_b: 4.40231e-05, Loss_f: 2.44129e-04
Iter: 3200, Loss: 7.39856e-04, Loss_0: 5.53963e-06, Loss_1: 1.15664e-04, Loss_b: 9.14671e-05, Loss_f: 5.27185e-04
Iter: 3300, Loss: 1.89933e-04, Loss_0: 1.57574e-06, Loss_1: 9.14258e-05, Loss_b: 7.23672e-06, Loss_f: 8.96951e-05
Iter: 3400, Loss: 3.37576e-04, Loss_0: 1.92859e-06, Loss_1: 8.44099e-05, Loss_b: 3.73984e-05, Loss_f: 2.13839e-04
Iter: 3500, Loss: 2.09222e-04, Loss_0: 2.64654e-06, Loss_1: 7.15972e-05, Loss_b: 2.26047e-05, Loss_f: 1.12373e-04
Iter: 3600, Loss: 1.10382e-04, Loss_0: 5.64815e-07, Loss_1: 5.66890e-05, Loss_b: 1.28629e-06, Loss_f: 5.18417e-05
Iter: 3700, Loss: 1.00657e-04, Loss_0: 1.91183e-07, Loss_1: 5.18788e-05, Loss_b: 4.50208e-07, Loss_f: 4.81364e-05
Iter: 3800, Loss: 3.31666e-04, Loss_0: 2.43024e-07, Loss_1: 5.13938e-05, Loss_b: 1.79958e-05, Loss_f: 2.62034e-04
Iter: 3900, Loss: 3.74804e-04, Loss_0: 4.77042e-07, Loss_1: 5.43142e-05, Loss_b: 2.23413e-05, Loss_f: 2.97672e-04
Iter: 4000, Loss: 3.00767e-04, Loss_0: 1.25009e-05, Loss_1: 6.24165e-05, Loss_b: 1.36292e-05, Loss_f: 2.12221e-04
Iter: 4100, Loss: 3.33125e-04, Loss_0: 5.05445e-06, Loss_1: 5.98076e-05, Loss_b: 6.32746e-05, Loss_f: 2.04988e-04
Iter: 4200, Loss: 1.13337e-04, Loss_0: 3.58878e-06, Loss_1: 4.15908e-05, Loss_b: 9.04253e-06, Loss_f: 5.91153e-05
Iter: 4300, Loss: 1.27114e-04, Loss_0: 8.75465e-07, Loss_1: 3.62977e-05, Loss_b: 1.32589e-05, Loss_f: 7.66820e-05
Iter: 4400, Loss: 1.04226e-04, Loss_0: 2.50828e-06, Loss_1: 4.06097e-05, Loss_b: 1.36631e-05, Loss_f: 4.74449e-05
Iter: 4500, Loss: 7.73920e-04, Loss_0: 7.41775e-07, Loss_1: 5.94069e-05, Loss_b: 6.18976e-05, Loss_f: 6.51874e-04
Iter: 4600, Loss: 2.27987e-04, Loss_0: 3.95099e-07, Loss_1: 3.34788e-05, Loss_b: 5.86629e-06, Loss_f: 1.88247e-04
Iter: 4700, Loss: 2.50603e-04, Loss_0: 1.22902e-05, Loss_1: 4.82187e-05, Loss_b: 7.46710e-05, Loss_f: 1.15423e-04
Iter: 4800, Loss: 2.61194e-04, Loss_0: 1.79998e-05, Loss_1: 6.18376e-05, Loss_b: 8.45968e-05, Loss_f: 9.67596e-05
Iter: 4900, Loss: 2.79308e-04, Loss_0: 3.21449e-05, Loss_1: 6.76660e-05, Loss_b: 8.07122e-05, Loss_f: 9.87852e-05
Iter: 5000, Loss: 9.67930e-05, Loss_0: 3.14921e-07, Loss_1: 2.82917e-05, Loss_b: 2.02522e-07, Loss_f: 6.79838e-05
Iter: 5100, Loss: 2.16354e-04, Loss_0: 2.92453e-06, Loss_1: 3.48463e-05, Loss_b: 4.03860e-05, Loss_f: 1.38198e-04
Iter: 5200, Loss: 8.18149e-05, Loss_0: 2.91303e-07, Loss_1: 2.91939e-05, Loss_b: 1.25873e-06, Loss_f: 5.10709e-05
Iter: 5300, Loss: 3.13521e-04, Loss_0: 1.54598e-05, Loss_1: 6.12779e-05, Loss_b: 1.06430e-04, Loss_f: 1.30353e-04
Iter: 5400, Loss: 6.70220e-05, Loss_0: 5.22042e-07, Loss_1: 2.82684e-05, Loss_b: 4.47856e-06, Loss_f: 3.37530e-05
Iter: 5500, Loss: 2.71540e-04, Loss_0: 2.87875e-05, Loss_1: 4.93792e-05, Loss_b: 4.05437e-05, Loss_f: 1.52830e-04
Iter: 5600, Loss: 2.36296e-04, Loss_0: 1.30766e-05, Loss_1: 5.04579e-05, Loss_b: 7.82190e-05, Loss_f: 9.45427e-05
Iter: 5700, Loss: 6.49062e-05, Loss_0: 1.16317e-06, Loss_1: 2.86830e-05, Loss_b: 1.81999e-07, Loss_f: 3.48780e-05
Iter: 5800, Loss: 9.73063e-05, Loss_0: 4.25697e-07, Loss_1: 2.48639e-05, Loss_b: 6.07384e-06, Loss_f: 6.59428e-05
