Start Training:
Iter: 0, Loss: 1.04093e-02, Loss_0: 2.08766e-03, Loss_1: 7.40492e-03, Loss_b: 1.00363e-04, Loss_f: 8.16323e-04
Iter: 100, Loss: 5.58539e-03, Loss_0: 4.44936e-06, Loss_1: 5.56631e-03, Loss_b: 1.08675e-05, Loss_f: 3.75845e-06
Iter: 200, Loss: 4.82235e-03, Loss_0: 2.86164e-06, Loss_1: 4.80842e-03, Loss_b: 4.01861e-06, Loss_f: 7.05191e-06
Iter: 300, Loss: 2.49287e-03, Loss_0: 2.09869e-05, Loss_1: 2.37321e-03, Loss_b: 1.29447e-05, Loss_f: 8.57372e-05
Iter: 400, Loss: 1.52173e-03, Loss_0: 2.35529e-06, Loss_1: 1.40670e-03, Loss_b: 1.15265e-05, Loss_f: 1.01147e-04
Iter: 500, Loss: 8.36209e-04, Loss_0: 1.29507e-06, Loss_1: 7.33650e-04, Loss_b: 2.22383e-06, Loss_f: 9.90408e-05
Iter: 600, Loss: 4.52705e-04, Loss_0: 3.15014e-06, Loss_1: 3.62616e-04, Loss_b: 1.04631e-05, Loss_f: 7.64764e-05
Iter: 700, Loss: 3.79585e-04, Loss_0: 1.55664e-05, Loss_1: 1.95798e-04, Loss_b: 1.18506e-04, Loss_f: 4.97150e-05
Iter: 800, Loss: 1.04870e-04, Loss_0: 8.50952e-07, Loss_1: 6.95480e-05, Loss_b: 1.70641e-07, Loss_f: 3.43003e-05
Iter: 900, Loss: 6.21797e-05, Loss_0: 1.91296e-06, Loss_1: 3.45429e-05, Loss_b: 1.20013e-05, Loss_f: 1.37225e-05
Iter: 1000, Loss: 2.56532e-05, Loss_0: 3.31810e-07, Loss_1: 1.67732e-05, Loss_b: 2.92742e-07, Loss_f: 8.25548e-06
Iter: 1100, Loss: 4.74076e-05, Loss_0: 3.04222e-06, Loss_1: 1.36704e-05, Loss_b: 2.21645e-05, Loss_f: 8.53054e-06
Iter: 1200, Loss: 1.65110e-05, Loss_0: 3.12079e-07, Loss_1: 8.82273e-06, Loss_b: 4.15696e-07, Loss_f: 6.96048e-06
Iter: 1300, Loss: 1.38762e-05, Loss_0: 2.60787e-07, Loss_1: 6.54132e-06, Loss_b: 3.83005e-07, Loss_f: 6.69114e-06
Iter: 1400, Loss: 2.01170e-05, Loss_0: 1.25621e-06, Loss_1: 1.00073e-05, Loss_b: 3.36446e-06, Loss_f: 5.48902e-06
Iter: 1500, Loss: 1.17145e-05, Loss_0: 2.94387e-07, Loss_1: 5.45844e-06, Loss_b: 2.93870e-07, Loss_f: 5.66785e-06
Iter: 1600, Loss: 1.03066e-05, Loss_0: 2.49445e-07, Loss_1: 4.38173e-06, Loss_b: 2.54726e-07, Loss_f: 5.42070e-06
