Start Training:
Iter: 0, Loss: 5.60245e-01, Loss_0: 1.20865e-02, Loss_1: 2.21953e-02, Loss_b: 4.94778e-02, Loss_f: 4.76486e-01
Iter: 100, Loss: 1.04056e-02, Loss_0: 8.48385e-05, Loss_1: 1.01519e-02, Loss_b: 6.02271e-06, Loss_f: 1.62837e-04
Iter: 200, Loss: 5.70451e-03, Loss_0: 8.18142e-05, Loss_1: 5.07839e-03, Loss_b: 1.52268e-05, Loss_f: 5.29083e-04
Iter: 300, Loss: 4.06608e-03, Loss_0: 8.34370e-05, Loss_1: 3.45563e-03, Loss_b: 5.33868e-07, Loss_f: 5.26480e-04
Iter: 400, Loss: 3.88030e-03, Loss_0: 8.26646e-05, Loss_1: 3.33855e-03, Loss_b: 4.81587e-06, Loss_f: 4.54264e-04
Iter: 500, Loss: 3.79732e-03, Loss_0: 8.18890e-05, Loss_1: 3.27852e-03, Loss_b: 6.12426e-06, Loss_f: 4.30793e-04
Iter: 600, Loss: 3.71664e-03, Loss_0: 8.16753e-05, Loss_1: 3.22617e-03, Loss_b: 5.25619e-06, Loss_f: 4.03533e-04
Iter: 700, Loss: 3.61918e-03, Loss_0: 8.17795e-05, Loss_1: 3.16488e-03, Loss_b: 3.78863e-06, Loss_f: 3.68738e-04
Iter: 800, Loss: 3.49468e-03, Loss_0: 8.18893e-05, Loss_1: 3.08657e-03, Loss_b: 2.10866e-06, Loss_f: 3.24108e-04
Iter: 900, Loss: 3.33753e-03, Loss_0: 8.18582e-05, Loss_1: 2.98578e-03, Loss_b: 8.38442e-07, Loss_f: 2.69058e-04
Iter: 1000, Loss: 3.15081e-03, Loss_0: 8.16083e-05, Loss_1: 2.86042e-03, Loss_b: 4.53997e-07, Loss_f: 2.08335e-04
Iter: 1100, Loss: 2.98492e-03, Loss_0: 8.13096e-05, Loss_1: 2.73897e-03, Loss_b: 1.47233e-06, Loss_f: 1.63174e-04
Iter: 1200, Loss: 2.82612e-03, Loss_0: 8.10800e-05, Loss_1: 2.60679e-03, Loss_b: 7.33704e-07, Loss_f: 1.37516e-04
Iter: 1300, Loss: 2.70375e-03, Loss_0: 8.11155e-05, Loss_1: 2.50071e-03, Loss_b: 1.10901e-06, Loss_f: 1.20809e-04
Iter: 1400, Loss: 2.52040e-03, Loss_0: 8.10193e-05, Loss_1: 2.33941e-03, Loss_b: 1.23500e-06, Loss_f: 9.87356e-05
Iter: 1500, Loss: 2.32910e-03, Loss_0: 8.13493e-05, Loss_1: 2.17262e-03, Loss_b: 3.23686e-06, Loss_f: 7.18969e-05
Iter: 1600, Loss: 2.06633e-03, Loss_0: 8.12658e-05, Loss_1: 1.91368e-03, Loss_b: 3.22184e-06, Loss_f: 6.81633e-05
Iter: 1700, Loss: 1.90774e-03, Loss_0: 8.68996e-05, Loss_1: 1.70993e-03, Loss_b: 3.49506e-05, Loss_f: 7.59576e-05
Iter: 1800, Loss: 1.64913e-03, Loss_0: 8.10912e-05, Loss_1: 1.45921e-03, Loss_b: 3.70871e-06, Loss_f: 1.05121e-04
Iter: 1900, Loss: 1.45127e-03, Loss_0: 8.11358e-05, Loss_1: 1.23585e-03, Loss_b: 2.99413e-06, Loss_f: 1.31291e-04
Iter: 2000, Loss: 1.31482e-03, Loss_0: 8.11856e-05, Loss_1: 1.03768e-03, Loss_b: 5.43950e-05, Loss_f: 1.41554e-04
Iter: 2100, Loss: 1.15240e-03, Loss_0: 8.10943e-05, Loss_1: 9.16016e-04, Loss_b: 2.34067e-06, Loss_f: 1.52948e-04
Iter: 2200, Loss: 1.06133e-03, Loss_0: 8.10470e-05, Loss_1: 8.18933e-04, Loss_b: 1.68867e-06, Loss_f: 1.59662e-04
Iter: 2300, Loss: 9.97795e-04, Loss_0: 8.09841e-05, Loss_1: 7.56173e-04, Loss_b: 1.98953e-06, Loss_f: 1.58648e-04
Iter: 2400, Loss: 9.58767e-04, Loss_0: 8.25315e-05, Loss_1: 7.16348e-04, Loss_b: 3.32170e-06, Loss_f: 1.56566e-04
Iter: 2500, Loss: 9.18981e-04, Loss_0: 8.10706e-05, Loss_1: 6.87043e-04, Loss_b: 4.20941e-06, Loss_f: 1.46658e-04
Iter: 2600, Loss: 9.04562e-04, Loss_0: 8.21506e-05, Loss_1: 6.68123e-04, Loss_b: 1.55587e-05, Loss_f: 1.38729e-04
Iter: 2700, Loss: 8.67503e-04, Loss_0: 8.10787e-05, Loss_1: 6.46674e-04, Loss_b: 3.10748e-06, Loss_f: 1.36642e-04
Iter: 2800, Loss: 8.49938e-04, Loss_0: 8.09444e-05, Loss_1: 6.34142e-04, Loss_b: 4.07506e-06, Loss_f: 1.30777e-04
Iter: 2900, Loss: 8.36399e-04, Loss_0: 8.17358e-05, Loss_1: 6.25259e-04, Loss_b: 3.24475e-06, Loss_f: 1.26160e-04
Iter: 3000, Loss: 8.19851e-04, Loss_0: 8.13159e-05, Loss_1: 6.12794e-04, Loss_b: 3.55735e-06, Loss_f: 1.22184e-04
Iter: 3100, Loss: 8.05926e-04, Loss_0: 8.24265e-05, Loss_1: 6.05400e-04, Loss_b: 2.98219e-06, Loss_f: 1.15117e-04
Iter: 3200, Loss: 7.91872e-04, Loss_0: 8.09262e-05, Loss_1: 5.97604e-04, Loss_b: 3.95319e-06, Loss_f: 1.09388e-04
Iter: 3300, Loss: 8.55628e-04, Loss_0: 9.67913e-05, Loss_1: 6.09010e-04, Loss_b: 4.28077e-05, Loss_f: 1.07019e-04
Iter: 3400, Loss: 1.50387e-03, Loss_0: 3.69856e-04, Loss_1: 6.21249e-04, Loss_b: 3.06265e-04, Loss_f: 2.06494e-04
Iter: 3500, Loss: 7.57985e-04, Loss_0: 8.09270e-05, Loss_1: 5.78601e-04, Loss_b: 2.21019e-06, Loss_f: 9.62465e-05
Iter: 3600, Loss: 8.53840e-04, Loss_0: 1.34253e-04, Loss_1: 5.80817e-04, Loss_b: 5.89392e-06, Loss_f: 1.32877e-04
Iter: 3700, Loss: 7.40182e-04, Loss_0: 8.13082e-05, Loss_1: 5.70073e-04, Loss_b: 1.82090e-06, Loss_f: 8.69798e-05
