Start Training:
Iter: 0, Loss: 6.22241e-02, Loss0: 5.56326e-02, Loss_b: 8.91031e-09, Loss_f: 2.65683e-06, Loss_prev: 6.58882e-03
Iter: 5300, Loss: 7.36318e-05, Loss0: 1.73387e-06, Loss_b: 6.29732e-08, Loss_f: 5.50408e-05, Loss_prev: 1.67942e-05
Iter: 5400, Loss: 5.01743e-05, Loss0: 9.54954e-07, Loss_b: 5.60153e-08, Loss_f: 3.82520e-05, Loss_prev: 1.09114e-05
Iter: 5500, Loss: 3.68857e-05, Loss0: 9.97792e-07, Loss_b: 1.11959e-07, Loss_f: 3.02816e-05, Loss_prev: 5.49431e-06
Iter: 5600, Loss: 2.43726e-05, Loss0: 1.06323e-06, Loss_b: 1.27748e-07, Loss_f: 1.81478e-05, Loss_prev: 5.03385e-06
Iter: 5700, Loss: 1.77132e-05, Loss0: 4.53210e-07, Loss_b: 4.92285e-08, Loss_f: 1.40647e-05, Loss_prev: 3.14601e-06
Iter: 5800, Loss: 1.35717e-05, Loss0: 5.09348e-07, Loss_b: 6.88255e-08, Loss_f: 1.01274e-05, Loss_prev: 2.86613e-06
Iter: 5900, Loss: 1.08233e-05, Loss0: 4.33808e-07, Loss_b: 3.46526e-08, Loss_f: 8.17325e-06, Loss_prev: 2.18155e-06
Iter: 6000, Loss: 9.17283e-06, Loss0: 3.61590e-07, Loss_b: 6.51747e-09, Loss_f: 7.01028e-06, Loss_prev: 1.79444e-06
Iter: 6100, Loss: 7.72049e-06, Loss0: 2.55038e-07, Loss_b: 8.00555e-09, Loss_f: 6.04134e-06, Loss_prev: 1.41610e-06
Iter: 6200, Loss: 6.99668e-06, Loss0: 3.16979e-07, Loss_b: 5.80377e-09, Loss_f: 5.31497e-06, Loss_prev: 1.35893e-06
Iter: 6300, Loss: 6.19647e-06, Loss0: 2.32131e-07, Loss_b: 1.23494e-08, Loss_f: 4.77995e-06, Loss_prev: 1.17203e-06
Iter: 6400, Loss: 5.43818e-06, Loss0: 1.68066e-07, Loss_b: 2.59324e-09, Loss_f: 4.41039e-06, Loss_prev: 8.57130e-07
Iter: 6500, Loss: 4.96945e-06, Loss0: 1.32080e-07, Loss_b: 3.06508e-09, Loss_f: 4.07917e-06, Loss_prev: 7.55137e-07
Iter: 6600, Loss: 4.43965e-06, Loss0: 1.18504e-07, Loss_b: 4.32539e-09, Loss_f: 3.72566e-06, Loss_prev: 5.91167e-07
Iter: 6700, Loss: 4.05308e-06, Loss0: 1.23444e-07, Loss_b: 4.97213e-09, Loss_f: 3.42738e-06, Loss_prev: 4.97282e-07
Iter: 6800, Loss: 3.60944e-06, Loss0: 1.15834e-07, Loss_b: 1.06066e-08, Loss_f: 3.00983e-06, Loss_prev: 4.73170e-07
Iter: 6900, Loss: 3.32358e-06, Loss0: 1.21204e-07, Loss_b: 1.10777e-08, Loss_f: 2.83794e-06, Loss_prev: 3.53359e-07
Iter: 7000, Loss: 3.00612e-06, Loss0: 1.12966e-07, Loss_b: 1.70439e-08, Loss_f: 2.56671e-06, Loss_prev: 3.09398e-07
Iter: 7100, Loss: 2.73359e-06, Loss0: 1.08047e-07, Loss_b: 2.20127e-08, Loss_f: 2.36710e-06, Loss_prev: 2.36438e-07
Iter: 7200, Loss: 2.50495e-06, Loss0: 8.85557e-08, Loss_b: 2.93331e-08, Loss_f: 2.15309e-06, Loss_prev: 2.33970e-07
Iter: 7300, Loss: 2.30921e-06, Loss0: 8.31139e-08, Loss_b: 1.59931e-08, Loss_f: 1.99621e-06, Loss_prev: 2.13886e-07
Iter: 7400, Loss: 2.09828e-06, Loss0: 6.16896e-08, Loss_b: 9.80294e-09, Loss_f: 1.84536e-06, Loss_prev: 1.81428e-07
Iter: 7500, Loss: 1.89833e-06, Loss0: 5.97305e-08, Loss_b: 7.10057e-09, Loss_f: 1.64854e-06, Loss_prev: 1.82959e-07
Iter: 7600, Loss: 1.75023e-06, Loss0: 5.77634e-08, Loss_b: 2.69648e-09, Loss_f: 1.50647e-06, Loss_prev: 1.83297e-07
Iter: 7700, Loss: 1.62498e-06, Loss0: 5.05402e-08, Loss_b: 6.33199e-09, Loss_f: 1.38127e-06, Loss_prev: 1.86838e-07
Iter: 7800, Loss: 1.49629e-06, Loss0: 4.04149e-08, Loss_b: 2.33748e-09, Loss_f: 1.26406e-06, Loss_prev: 1.89486e-07
Iter: 7900, Loss: 1.43180e-06, Loss0: 4.04859e-08, Loss_b: 7.27123e-09, Loss_f: 1.22523e-06, Loss_prev: 1.58811e-07
Iter: 8000, Loss: 1.34030e-06, Loss0: 3.59060e-08, Loss_b: 1.44316e-08, Loss_f: 1.13428e-06, Loss_prev: 1.55681e-07
Iter: 8100, Loss: 1.24615e-06, Loss0: 4.46616e-08, Loss_b: 2.08761e-09, Loss_f: 1.05484e-06, Loss_prev: 1.44565e-07
Iter: 8200, Loss: 1.18376e-06, Loss0: 4.76323e-08, Loss_b: 2.33902e-09, Loss_f: 1.00225e-06, Loss_prev: 1.31535e-07
Iter: 8300, Loss: 1.12417e-06, Loss0: 4.03729e-08, Loss_b: 5.76137e-09, Loss_f: 9.48584e-07, Loss_prev: 1.29451e-07
Iter: 8400, Loss: 1.06979e-06, Loss0: 3.96299e-08, Loss_b: 3.82589e-09, Loss_f: 9.16872e-07, Loss_prev: 1.09462e-07
Iter: 8500, Loss: 1.00983e-06, Loss0: 3.14109e-08, Loss_b: 2.85666e-09, Loss_f: 8.78029e-07, Loss_prev: 9.75374e-08
Iter: 8600, Loss: 9.45349e-07, Loss0: 2.61135e-08, Loss_b: 1.25807e-09, Loss_f: 8.30390e-07, Loss_prev: 8.75869e-08
Iter: 8700, Loss: 9.06772e-07, Loss0: 2.45121e-08, Loss_b: 1.60790e-09, Loss_f: 8.02455e-07, Loss_prev: 7.81979e-08
Iter: 8800, Loss: 8.49869e-07, Loss0: 2.59429e-08, Loss_b: 1.24152e-09, Loss_f: 7.50996e-07, Loss_prev: 7.16891e-08
Iter: 8900, Loss: 8.07628e-07, Loss0: 2.53256e-08, Loss_b: 6.58530e-10, Loss_f: 7.18211e-07, Loss_prev: 6.34328e-08
Iter: 9000, Loss: 7.46594e-07, Loss0: 2.64139e-08, Loss_b: 1.41826e-09, Loss_f: 6.55339e-07, Loss_prev: 6.34232e-08
Iter: 9100, Loss: 7.11212e-07, Loss0: 2.76992e-08, Loss_b: 2.44128e-09, Loss_f: 6.18555e-07, Loss_prev: 6.25171e-08
Training time: 1007.1054
