Start Training:
Iter: 0, Loss: 9.51380e-02, Loss_0: 7.11530e-02, Loss_1: 1.90317e-02, Loss_b: 2.69413e-04, Loss_f: 4.68394e-03
Iter: 100, Loss: 1.20371e-02, Loss_0: 6.82919e-06, Loss_1: 1.19142e-02, Loss_b: 4.20800e-05, Loss_f: 7.40194e-05
Iter: 200, Loss: 9.26207e-03, Loss_0: 3.52025e-07, Loss_1: 9.01369e-03, Loss_b: 1.95441e-05, Loss_f: 2.28483e-04
Iter: 300, Loss: 7.85417e-03, Loss_0: 2.74876e-07, Loss_1: 7.54559e-03, Loss_b: 3.03416e-05, Loss_f: 2.77963e-04
Iter: 400, Loss: 7.32971e-03, Loss_0: 2.69566e-07, Loss_1: 7.00327e-03, Loss_b: 2.22315e-05, Loss_f: 3.03938e-04
Iter: 500, Loss: 9.71754e-03, Loss_0: 3.21922e-04, Loss_1: 6.79082e-03, Loss_b: 2.21359e-03, Loss_f: 3.91207e-04
Iter: 600, Loss: 6.61591e-03, Loss_0: 3.06411e-07, Loss_1: 6.22827e-03, Loss_b: 2.60159e-05, Loss_f: 3.61320e-04
Iter: 700, Loss: 6.36455e-03, Loss_0: 2.65025e-06, Loss_1: 6.01911e-03, Loss_b: 3.41994e-05, Loss_f: 3.08591e-04
Iter: 800, Loss: 6.02024e-03, Loss_0: 1.32259e-07, Loss_1: 5.75529e-03, Loss_b: 5.09935e-06, Loss_f: 2.59720e-04
Iter: 900, Loss: 5.82292e-03, Loss_0: 6.32614e-07, Loss_1: 5.58047e-03, Loss_b: 5.27424e-06, Loss_f: 2.36545e-04
Iter: 1000, Loss: 5.59831e-03, Loss_0: 1.48380e-07, Loss_1: 5.38419e-03, Loss_b: 5.09385e-07, Loss_f: 2.13454e-04
Iter: 1100, Loss: 5.37557e-03, Loss_0: 2.86539e-07, Loss_1: 5.18454e-03, Loss_b: 1.06627e-06, Loss_f: 1.89675e-04
Iter: 1200, Loss: 5.20259e-03, Loss_0: 2.49463e-08, Loss_1: 5.02847e-03, Loss_b: 2.19958e-07, Loss_f: 1.73874e-04
Iter: 1300, Loss: 4.94761e-03, Loss_0: 1.24520e-07, Loss_1: 4.78236e-03, Loss_b: 2.03096e-07, Loss_f: 1.64915e-04
Iter: 1400, Loss: 4.90097e-03, Loss_0: 4.13367e-05, Loss_1: 4.48699e-03, Loss_b: 2.22352e-04, Loss_f: 1.50296e-04
Iter: 1500, Loss: 4.23857e-03, Loss_0: 1.92938e-08, Loss_1: 4.08745e-03, Loss_b: 7.04179e-06, Loss_f: 1.44056e-04
