Start Training:
Iter: 0, Loss: 3.55766e-01, Loss_0: 1.64562e-01, Loss_1: 1.28877e-02, Loss_b: 6.74945e-03, Loss_f: 1.71566e-01
Iter: 100, Loss: 5.68244e-03, Loss_0: 2.49407e-06, Loss_1: 5.63535e-03, Loss_b: 3.01398e-06, Loss_f: 4.15756e-05
Iter: 200, Loss: 5.31484e-03, Loss_0: 1.81601e-06, Loss_1: 5.25741e-03, Loss_b: 1.91388e-06, Loss_f: 5.36993e-05
Iter: 300, Loss: 4.61124e-03, Loss_0: 9.58396e-07, Loss_1: 4.46172e-03, Loss_b: 9.18762e-07, Loss_f: 1.47640e-04
Iter: 400, Loss: 3.00335e-03, Loss_0: 2.71857e-07, Loss_1: 2.84900e-03, Loss_b: 1.59902e-07, Loss_f: 1.53919e-04
Iter: 500, Loss: 2.15187e-03, Loss_0: 1.03648e-07, Loss_1: 2.04416e-03, Loss_b: 1.02857e-06, Loss_f: 1.06576e-04
Iter: 600, Loss: 1.37855e-03, Loss_0: 1.86926e-07, Loss_1: 1.30324e-03, Loss_b: 3.90498e-06, Loss_f: 7.12242e-05
Iter: 700, Loss: 6.09390e-04, Loss_0: 2.09844e-07, Loss_1: 5.54795e-04, Loss_b: 1.60852e-06, Loss_f: 5.27770e-05
Iter: 800, Loss: 2.39102e-04, Loss_0: 7.51980e-08, Loss_1: 1.91245e-04, Loss_b: 6.67698e-07, Loss_f: 4.71142e-05
Iter: 900, Loss: 1.02197e-04, Loss_0: 4.03342e-08, Loss_1: 6.07295e-05, Loss_b: 7.72791e-07, Loss_f: 4.06544e-05
Iter: 1000, Loss: 6.10971e-05, Loss_0: 4.41936e-08, Loss_1: 2.64746e-05, Loss_b: 9.83613e-07, Loss_f: 3.35947e-05
Iter: 1100, Loss: 4.32921e-05, Loss_0: 4.56168e-08, Loss_1: 1.33511e-05, Loss_b: 1.02364e-06, Loss_f: 2.88717e-05
Iter: 1200, Loss: 3.58157e-05, Loss_0: 5.39409e-08, Loss_1: 1.00207e-05, Loss_b: 1.02984e-06, Loss_f: 2.47112e-05
Iter: 1300, Loss: 2.97391e-05, Loss_0: 5.27323e-08, Loss_1: 7.17508e-06, Loss_b: 7.46604e-07, Loss_f: 2.17647e-05
Iter: 1400, Loss: 2.55848e-05, Loss_0: 5.35883e-08, Loss_1: 5.31224e-06, Loss_b: 6.06137e-07, Loss_f: 1.96128e-05
Iter: 1500, Loss: 2.55092e-03, Loss_0: 9.96453e-05, Loss_1: 2.62286e-04, Loss_b: 2.09940e-03, Loss_f: 8.95862e-05
Iter: 1600, Loss: 2.05792e-05, Loss_0: 5.46832e-08, Loss_1: 4.17471e-06, Loss_b: 3.57981e-07, Loss_f: 1.59918e-05
Iter: 1700, Loss: 1.84369e-05, Loss_0: 5.17869e-08, Loss_1: 3.26371e-06, Loss_b: 2.93321e-07, Loss_f: 1.48281e-05
Iter: 1800, Loss: 1.31504e-03, Loss_0: 4.88222e-05, Loss_1: 1.36797e-04, Loss_b: 1.06959e-03, Loss_f: 5.98348e-05
Iter: 1900, Loss: 1.57974e-05, Loss_0: 4.65696e-08, Loss_1: 2.89952e-06, Loss_b: 1.51366e-07, Loss_f: 1.27000e-05
Iter: 2000, Loss: 1.44546e-05, Loss_0: 4.51284e-08, Loss_1: 2.31450e-06, Loss_b: 1.37416e-07, Loss_f: 1.19576e-05
Iter: 2100, Loss: 1.34493e-05, Loss_0: 4.81607e-08, Loss_1: 2.01580e-06, Loss_b: 1.85222e-07, Loss_f: 1.12001e-05
