Start Training:
Iter: 0, Loss: 9.10835e-02, Loss_0: 6.19069e-02, Loss_1: 1.73984e-02, Loss_b: 5.04879e-03, Loss_f: 6.72945e-03
Iter: 100, Loss: 1.36767e-02, Loss_0: 9.40988e-08, Loss_1: 1.36155e-02, Loss_b: 1.93290e-05, Loss_f: 4.17350e-05
Iter: 200, Loss: 1.28274e-02, Loss_0: 1.43017e-08, Loss_1: 1.25996e-02, Loss_b: 2.06170e-05, Loss_f: 2.07114e-04
Iter: 300, Loss: 1.14588e-02, Loss_0: 7.41926e-08, Loss_1: 1.09729e-02, Loss_b: 1.74277e-05, Loss_f: 4.68382e-04
Iter: 400, Loss: 1.00487e-02, Loss_0: 1.69299e-07, Loss_1: 9.85034e-03, Loss_b: 5.57989e-06, Loss_f: 1.92589e-04
Iter: 500, Loss: 9.82562e-03, Loss_0: 5.53607e-07, Loss_1: 9.63696e-03, Loss_b: 1.03633e-05, Loss_f: 1.77737e-04
Iter: 600, Loss: 9.59390e-03, Loss_0: 7.51525e-07, Loss_1: 9.39080e-03, Loss_b: 2.59185e-05, Loss_f: 1.76432e-04
Iter: 700, Loss: 9.08010e-03, Loss_0: 3.11896e-08, Loss_1: 8.77801e-03, Loss_b: 1.18054e-04, Loss_f: 1.84010e-04
Iter: 800, Loss: 6.92535e-03, Loss_0: 3.49155e-07, Loss_1: 6.53524e-03, Loss_b: 2.08005e-04, Loss_f: 1.81761e-04
Iter: 900, Loss: 3.41538e-03, Loss_0: 6.94729e-07, Loss_1: 3.09464e-03, Loss_b: 7.16061e-06, Loss_f: 3.12883e-04
Iter: 1000, Loss: 2.83692e-03, Loss_0: 3.37917e-06, Loss_1: 2.51031e-03, Loss_b: 1.06236e-05, Loss_f: 3.12613e-04
Iter: 1100, Loss: 4.76053e-03, Loss_0: 2.90200e-04, Loss_1: 2.22642e-03, Loss_b: 1.59686e-03, Loss_f: 6.47052e-04
Iter: 1200, Loss: 2.38973e-03, Loss_0: 5.90755e-05, Loss_1: 1.91513e-03, Loss_b: 1.10142e-04, Loss_f: 3.05388e-04
