Start Training:
Iter: 0, Loss: 1.88958e-02, Loss0: 1.73581e-02, Loss_b: 1.20508e-09, Loss_f: 5.38880e-07, Loss_prev: 1.53723e-03
Iter: 1700, Loss: 5.18027e-05, Loss0: 3.38450e-06, Loss_b: 1.05987e-05, Loss_f: 2.99245e-05, Loss_prev: 7.89500e-06
Iter: 1800, Loss: 5.19319e-05, Loss0: 2.92412e-06, Loss_b: 1.22431e-05, Loss_f: 2.87082e-05, Loss_prev: 8.05638e-06
Iter: 1900, Loss: 1.59297e-04, Loss0: 1.12658e-05, Loss_b: 5.23981e-05, Loss_f: 8.41780e-05, Loss_prev: 1.14550e-05
Iter: 2000, Loss: 4.01540e-05, Loss0: 1.97083e-06, Loss_b: 6.93744e-06, Loss_f: 2.86474e-05, Loss_prev: 2.59830e-06
Iter: 2100, Loss: 3.70999e-04, Loss0: 1.53454e-05, Loss_b: 6.35473e-05, Loss_f: 2.75723e-04, Loss_prev: 1.63839e-05
Iter: 2200, Loss: 2.36701e-05, Loss0: 1.93611e-06, Loss_b: 2.86863e-06, Loss_f: 1.12011e-05, Loss_prev: 7.66432e-06
Iter: 2300, Loss: 1.55287e-04, Loss0: 8.21666e-06, Loss_b: 4.90111e-05, Loss_f: 8.87962e-05, Loss_prev: 9.26300e-06
Iter: 2400, Loss: 2.27279e-04, Loss0: 7.45260e-06, Loss_b: 3.04511e-05, Loss_f: 1.80333e-04, Loss_prev: 9.04324e-06
Iter: 2500, Loss: 7.59139e-05, Loss0: 5.13783e-06, Loss_b: 1.56663e-05, Loss_f: 3.50325e-05, Loss_prev: 2.00774e-05
Iter: 2600, Loss: 2.15917e-05, Loss0: 8.87915e-07, Loss_b: 3.26702e-07, Loss_f: 1.52880e-05, Loss_prev: 5.08902e-06
Iter: 2700, Loss: 9.69359e-05, Loss0: 1.81447e-06, Loss_b: 4.23680e-07, Loss_f: 8.24773e-05, Loss_prev: 1.22204e-05
Iter: 2800, Loss: 7.36301e-05, Loss0: 4.61472e-06, Loss_b: 2.17356e-05, Loss_f: 3.85642e-05, Loss_prev: 8.71561e-06
Iter: 2900, Loss: 8.23093e-05, Loss0: 5.47303e-06, Loss_b: 1.94757e-05, Loss_f: 5.02621e-05, Loss_prev: 7.09854e-06
Iter: 3000, Loss: 1.27009e-04, Loss0: 3.66675e-06, Loss_b: 1.16372e-05, Loss_f: 9.44402e-05, Loss_prev: 1.72653e-05
Iter: 3100, Loss: 8.22649e-05, Loss0: 1.65663e-06, Loss_b: 4.37172e-07, Loss_f: 6.66923e-05, Loss_prev: 1.34787e-05
Iter: 3200, Loss: 1.20311e-04, Loss0: 4.69967e-06, Loss_b: 1.83551e-05, Loss_f: 8.53544e-05, Loss_prev: 1.19018e-05
Iter: 3300, Loss: 1.99809e-04, Loss0: 1.30600e-05, Loss_b: 7.23688e-05, Loss_f: 9.84297e-05, Loss_prev: 1.59509e-05
Iter: 3400, Loss: 3.80433e-05, Loss0: 2.33951e-06, Loss_b: 1.09722e-05, Loss_f: 1.69430e-05, Loss_prev: 7.78857e-06
Iter: 3500, Loss: 4.44375e-05, Loss0: 1.92038e-06, Loss_b: 4.29849e-06, Loss_f: 3.40194e-05, Loss_prev: 4.19922e-06
Iter: 3600, Loss: 3.05163e-04, Loss0: 1.38119e-05, Loss_b: 6.29530e-05, Loss_f: 2.00451e-04, Loss_prev: 2.79474e-05
Iter: 3700, Loss: 6.56051e-05, Loss0: 1.87323e-06, Loss_b: 2.69070e-08, Loss_f: 5.02639e-05, Loss_prev: 1.34411e-05
Iter: 3800, Loss: 1.19773e-04, Loss0: 7.60174e-06, Loss_b: 3.61740e-05, Loss_f: 6.62782e-05, Loss_prev: 9.71873e-06
Iter: 3900, Loss: 7.02078e-05, Loss0: 3.71809e-06, Loss_b: 1.47423e-05, Loss_f: 4.42446e-05, Loss_prev: 7.50273e-06
Iter: 4000, Loss: 4.33044e-05, Loss0: 9.90137e-07, Loss_b: 1.45992e-07, Loss_f: 3.67696e-05, Loss_prev: 5.39866e-06
Iter: 4100, Loss: 3.58160e-04, Loss0: 2.79154e-05, Loss_b: 1.17564e-04, Loss_f: 1.80012e-04, Loss_prev: 3.26689e-05
Iter: 4200, Loss: 6.80154e-05, Loss0: 4.89950e-06, Loss_b: 1.47786e-05, Loss_f: 4.14423e-05, Loss_prev: 6.89497e-06
Iter: 4300, Loss: 1.93673e-05, Loss0: 1.07037e-06, Loss_b: 5.09600e-06, Loss_f: 8.78915e-06, Loss_prev: 4.41178e-06
Iter: 4400, Loss: 1.47487e-04, Loss0: 4.36323e-06, Loss_b: 1.39436e-05, Loss_f: 1.07098e-04, Loss_prev: 2.20826e-05
Iter: 4500, Loss: 7.03645e-05, Loss0: 5.12937e-06, Loss_b: 1.99689e-05, Loss_f: 3.62592e-05, Loss_prev: 9.00706e-06
Iter: 4600, Loss: 1.00421e-04, Loss0: 3.96232e-06, Loss_b: 1.68769e-05, Loss_f: 7.52233e-05, Loss_prev: 4.35841e-06
Iter: 4700, Loss: 2.41052e-04, Loss0: 4.79389e-06, Loss_b: 5.30218e-06, Loss_f: 2.10992e-04, Loss_prev: 1.99634e-05
Iter: 4800, Loss: 5.89939e-05, Loss0: 4.55942e-06, Loss_b: 1.75839e-05, Loss_f: 3.00079e-05, Loss_prev: 6.84269e-06
Iter: 4900, Loss: 4.94379e-05, Loss0: 9.41791e-07, Loss_b: 7.25196e-07, Loss_f: 4.55187e-05, Loss_prev: 2.25229e-06
Iter: 5000, Loss: 1.21876e-05, Loss0: 9.83162e-07, Loss_b: 2.80220e-06, Loss_f: 6.41917e-06, Loss_prev: 1.98308e-06
Iter: 5100, Loss: 4.49750e-05, Loss0: 2.61069e-06, Loss_b: 8.70836e-06, Loss_f: 2.64640e-05, Loss_prev: 7.19192e-06
Iter: 5200, Loss: 3.43579e-05, Loss0: 2.73748e-06, Loss_b: 3.74593e-06, Loss_f: 1.77688e-05, Loss_prev: 1.01057e-05
Iter: 5300, Loss: 5.01384e-04, Loss0: 2.97674e-05, Loss_b: 1.31797e-04, Loss_f: 2.94770e-04, Loss_prev: 4.50493e-05
Iter: 5400, Loss: 3.43720e-05, Loss0: 1.22595e-06, Loss_b: 3.28002e-06, Loss_f: 2.81902e-05, Loss_prev: 1.67589e-06
Iter: 5500, Loss: 3.34070e-05, Loss0: 1.34205e-06, Loss_b: 5.27708e-06, Loss_f: 2.01520e-05, Loss_prev: 6.63590e-06
Iter: 5600, Loss: 3.55331e-05, Loss0: 2.31968e-06, Loss_b: 6.96460e-06, Loss_f: 2.36064e-05, Loss_prev: 2.64239e-06
Iter: 5700, Loss: 1.24089e-04, Loss0: 3.61108e-06, Loss_b: 1.04384e-05, Loss_f: 9.97823e-05, Loss_prev: 1.02572e-05
Iter: 5800, Loss: 1.47644e-04, Loss0: 1.25218e-05, Loss_b: 4.81025e-05, Loss_f: 7.45963e-05, Loss_prev: 1.24233e-05
Iter: 5900, Loss: 5.30452e-05, Loss0: 4.09644e-06, Loss_b: 1.59071e-05, Loss_f: 2.68477e-05, Loss_prev: 6.19400e-06
Iter: 6000, Loss: 4.75886e-04, Loss0: 1.93357e-05, Loss_b: 7.11472e-05, Loss_f: 3.63920e-04, Loss_prev: 2.14830e-05
Iter: 6100, Loss: 2.54797e-05, Loss0: 2.14945e-06, Loss_b: 4.67226e-06, Loss_f: 1.42817e-05, Loss_prev: 4.37623e-06
Iter: 6200, Loss: 7.62171e-05, Loss0: 2.64723e-06, Loss_b: 7.31947e-06, Loss_f: 5.80106e-05, Loss_prev: 8.23974e-06
Iter: 6300, Loss: 6.00311e-05, Loss0: 4.42874e-06, Loss_b: 1.84374e-05, Loss_f: 3.14655e-05, Loss_prev: 5.69937e-06
Iter: 6400, Loss: 1.36126e-05, Loss0: 9.60902e-07, Loss_b: 2.26233e-06, Loss_f: 7.59814e-06, Loss_prev: 2.79125e-06
Iter: 6500, Loss: 2.38549e-05, Loss0: 1.73399e-06, Loss_b: 5.64196e-06, Loss_f: 1.15995e-05, Loss_prev: 4.87946e-06
Iter: 6600, Loss: 1.48020e-05, Loss0: 1.06296e-06, Loss_b: 3.67533e-06, Loss_f: 7.43968e-06, Loss_prev: 2.62406e-06
Iter: 6700, Loss: 2.64720e-05, Loss0: 1.32219e-06, Loss_b: 3.85120e-06, Loss_f: 1.62951e-05, Loss_prev: 5.00356e-06
Iter: 6800, Loss: 4.42927e-04, Loss0: 2.38265e-05, Loss_b: 1.00276e-04, Loss_f: 2.80757e-04, Loss_prev: 3.80669e-05
Iter: 6900, Loss: 1.54900e-04, Loss0: 8.19755e-06, Loss_b: 3.05078e-05, Loss_f: 1.01906e-04, Loss_prev: 1.42889e-05
Iter: 7000, Loss: 1.35437e-04, Loss0: 2.72771e-06, Loss_b: 1.42302e-06, Loss_f: 1.20549e-04, Loss_prev: 1.07374e-05
Iter: 7100, Loss: 1.04301e-05, Loss0: 7.90855e-07, Loss_b: 2.09086e-06, Loss_f: 6.01306e-06, Loss_prev: 1.53538e-06
Iter: 7200, Loss: 2.94733e-04, Loss0: 2.05162e-05, Loss_b: 9.03711e-05, Loss_f: 1.56889e-04, Loss_prev: 2.69573e-05
Iter: 7300, Loss: 2.21157e-05, Loss0: 1.25669e-06, Loss_b: 3.19653e-06, Loss_f: 1.43050e-05, Loss_prev: 3.35750e-06
Iter: 7400, Loss: 1.23657e-04, Loss0: 9.57717e-06, Loss_b: 3.83614e-05, Loss_f: 5.91200e-05, Loss_prev: 1.65984e-05
Iter: 7500, Loss: 2.96544e-05, Loss0: 1.64929e-06, Loss_b: 6.25441e-06, Loss_f: 1.98867e-05, Loss_prev: 1.86397e-06
Iter: 7600, Loss: 5.77147e-05, Loss0: 1.27998e-06, Loss_b: 1.18191e-08, Loss_f: 5.09167e-05, Loss_prev: 5.50623e-06
Iter: 7700, Loss: 1.64400e-04, Loss0: 4.68142e-06, Loss_b: 5.87448e-06, Loss_f: 1.48715e-04, Loss_prev: 5.12948e-06
Iter: 7800, Loss: 3.28171e-05, Loss0: 2.34337e-06, Loss_b: 5.66578e-06, Loss_f: 2.04179e-05, Loss_prev: 4.39005e-06
Iter: 7900, Loss: 3.62707e-05, Loss0: 2.62198e-06, Loss_b: 1.06899e-05, Loss_f: 1.91675e-05, Loss_prev: 3.79142e-06
Iter: 8000, Loss: 4.03909e-05, Loss0: 1.34606e-06, Loss_b: 1.63162e-06, Loss_f: 3.50189e-05, Loss_prev: 2.39438e-06
Iter: 8100, Loss: 6.87226e-05, Loss0: 4.99515e-06, Loss_b: 2.04552e-05, Loss_f: 3.76039e-05, Loss_prev: 5.66832e-06
Iter: 8200, Loss: 1.32389e-04, Loss0: 4.00877e-06, Loss_b: 9.24868e-06, Loss_f: 1.14614e-04, Loss_prev: 4.51764e-06
Iter: 8300, Loss: 2.84847e-05, Loss0: 1.62187e-06, Loss_b: 6.25075e-07, Loss_f: 1.84202e-05, Loss_prev: 7.81752e-06
Iter: 8400, Loss: 5.31663e-05, Loss0: 3.32583e-06, Loss_b: 1.37914e-05, Loss_f: 3.01564e-05, Loss_prev: 5.89260e-06
Iter: 8500, Loss: 1.68126e-05, Loss0: 4.19511e-07, Loss_b: 4.78224e-07, Loss_f: 1.49097e-05, Loss_prev: 1.00511e-06
Iter: 8600, Loss: 5.85377e-06, Loss0: 4.65360e-07, Loss_b: 6.41719e-07, Loss_f: 2.88952e-06, Loss_prev: 1.85717e-06
Iter: 8700, Loss: 1.19311e-05, Loss0: 1.05470e-06, Loss_b: 2.54209e-06, Loss_f: 6.52819e-06, Loss_prev: 1.80611e-06
Iter: 8800, Loss: 1.36419e-05, Loss0: 1.12194e-06, Loss_b: 2.82557e-06, Loss_f: 7.58676e-06, Loss_prev: 2.10760e-06
Iter: 8900, Loss: 3.54298e-05, Loss0: 8.90341e-07, Loss_b: 9.34405e-08, Loss_f: 3.29028e-05, Loss_prev: 1.54317e-06
Iter: 9000, Loss: 4.74130e-05, Loss0: 8.41466e-07, Loss_b: 1.07225e-07, Loss_f: 4.04397e-05, Loss_prev: 6.02454e-06
Iter: 9100, Loss: 6.08183e-05, Loss0: 3.02842e-06, Loss_b: 1.48973e-05, Loss_f: 3.55209e-05, Loss_prev: 7.37165e-06
Iter: 9200, Loss: 1.64815e-04, Loss0: 8.18236e-06, Loss_b: 2.99607e-05, Loss_f: 1.12145e-04, Loss_prev: 1.45268e-05
Iter: 9300, Loss: 2.25491e-05, Loss0: 1.68194e-06, Loss_b: 5.52103e-06, Loss_f: 1.27111e-05, Loss_prev: 2.63505e-06
Iter: 9400, Loss: 4.63359e-05, Loss0: 1.79592e-06, Loss_b: 2.13633e-08, Loss_f: 3.69202e-05, Loss_prev: 7.59849e-06
Iter: 9500, Loss: 4.26407e-05, Loss0: 2.70014e-06, Loss_b: 1.30353e-05, Loss_f: 2.11509e-05, Loss_prev: 5.75438e-06
Iter: 9600, Loss: 5.32549e-05, Loss0: 3.52276e-06, Loss_b: 1.10796e-05, Loss_f: 3.16704e-05, Loss_prev: 6.98217e-06
Iter: 9700, Loss: 7.65892e-05, Loss0: 2.07428e-06, Loss_b: 4.54567e-06, Loss_f: 5.83639e-05, Loss_prev: 1.16053e-05
Iter: 9800, Loss: 5.88840e-05, Loss0: 1.78191e-06, Loss_b: 4.25488e-07, Loss_f: 5.45269e-05, Loss_prev: 2.14969e-06
Iter: 9900, Loss: 5.82203e-05, Loss0: 4.82802e-06, Loss_b: 1.79775e-05, Loss_f: 2.94612e-05, Loss_prev: 5.95358e-06
Iter: 10000, Loss: 1.18959e-05, Loss0: 6.79022e-07, Loss_b: 1.29269e-06, Loss_f: 8.23167e-06, Loss_prev: 1.69251e-06
Iter: 10100, Loss: 1.25871e-06, Loss0: 1.41603e-07, Loss_b: 4.65904e-09, Loss_f: 9.86100e-07, Loss_prev: 1.26350e-07
Iter: 10200, Loss: 1.01149e-06, Loss0: 8.99881e-08, Loss_b: 1.40290e-09, Loss_f: 7.97590e-07, Loss_prev: 1.22505e-07
Iter: 10300, Loss: 9.04420e-07, Loss0: 8.03389e-08, Loss_b: 6.23049e-10, Loss_f: 7.00052e-07, Loss_prev: 1.23407e-07
Iter: 10400, Loss: 7.90372e-07, Loss0: 7.96309e-08, Loss_b: 5.40870e-10, Loss_f: 5.93992e-07, Loss_prev: 1.16209e-07
Iter: 10500, Loss: 7.01771e-07, Loss0: 6.90182e-08, Loss_b: 5.71876e-10, Loss_f: 5.29100e-07, Loss_prev: 1.03081e-07
Iter: 10600, Loss: 6.38690e-07, Loss0: 5.15831e-08, Loss_b: 6.61976e-10, Loss_f: 4.84962e-07, Loss_prev: 1.01484e-07
Iter: 10700, Loss: 5.90935e-07, Loss0: 4.59277e-08, Loss_b: 4.59608e-10, Loss_f: 4.47548e-07, Loss_prev: 9.70003e-08
Iter: 10800, Loss: 5.88792e-07, Loss0: 4.70507e-08, Loss_b: 1.51171e-09, Loss_f: 4.42626e-07, Loss_prev: 9.76037e-08
Iter: 10900, Loss: 5.44257e-07, Loss0: 4.24258e-08, Loss_b: 8.81994e-10, Loss_f: 4.05699e-07, Loss_prev: 9.52495e-08
Iter: 11000, Loss: 4.80080e-07, Loss0: 3.77030e-08, Loss_b: 1.69228e-10, Loss_f: 3.55469e-07, Loss_prev: 8.67390e-08
Iter: 11100, Loss: 4.47628e-07, Loss0: 3.47982e-08, Loss_b: 2.07413e-10, Loss_f: 3.28191e-07, Loss_prev: 8.44310e-08
Iter: 11200, Loss: 4.27696e-07, Loss0: 3.50184e-08, Loss_b: 4.34308e-10, Loss_f: 3.12916e-07, Loss_prev: 7.93268e-08
Training time: 1021.6742
