Start Training:
Iter: 0, Loss: 1.31958e-01, Loss_0: 2.44114e-03, Loss_1: 1.87019e-02, Loss_b: 8.12081e-02, Loss_f: 2.96070e-02
Iter: 100, Loss: 5.75052e-03, Loss_0: 1.89795e-06, Loss_1: 5.70727e-03, Loss_b: 2.48852e-06, Loss_f: 3.88669e-05
Iter: 200, Loss: 5.10255e-03, Loss_0: 8.08179e-08, Loss_1: 5.08796e-03, Loss_b: 4.50798e-06, Loss_f: 1.00069e-05
Iter: 300, Loss: 3.26893e-03, Loss_0: 4.23982e-08, Loss_1: 3.22478e-03, Loss_b: 8.67845e-06, Loss_f: 3.54293e-05
Iter: 400, Loss: 2.65983e-03, Loss_0: 1.41739e-04, Loss_1: 2.41997e-03, Loss_b: 8.64074e-06, Loss_f: 8.94774e-05
Iter: 500, Loss: 2.07453e-03, Loss_0: 2.71299e-07, Loss_1: 1.98712e-03, Loss_b: 5.28419e-07, Loss_f: 8.66067e-05
Iter: 600, Loss: 1.43052e-03, Loss_0: 2.66841e-07, Loss_1: 1.33178e-03, Loss_b: 3.47746e-06, Loss_f: 9.49934e-05
Iter: 700, Loss: 8.80847e-04, Loss_0: 3.94761e-07, Loss_1: 7.75634e-04, Loss_b: 7.97607e-06, Loss_f: 9.68426e-05
Iter: 800, Loss: 4.86556e-04, Loss_0: 9.19863e-08, Loss_1: 3.74252e-04, Loss_b: 1.26199e-05, Loss_f: 9.95925e-05
Iter: 900, Loss: 4.09969e-04, Loss_0: 2.31515e-05, Loss_1: 2.36675e-04, Loss_b: 4.87860e-05, Loss_f: 1.01357e-04
Iter: 1000, Loss: 2.72853e-04, Loss_0: 3.85135e-08, Loss_1: 1.60753e-04, Loss_b: 1.03423e-05, Loss_f: 1.01719e-04
Iter: 1100, Loss: 2.19451e-04, Loss_0: 3.85132e-08, Loss_1: 1.20282e-04, Loss_b: 7.43365e-06, Loss_f: 9.16966e-05
Iter: 1200, Loss: 1.72109e-04, Loss_0: 3.81052e-08, Loss_1: 9.09485e-05, Loss_b: 4.59945e-06, Loss_f: 7.65229e-05
Iter: 1300, Loss: 1.80331e-04, Loss_0: 1.32036e-05, Loss_1: 8.43553e-05, Loss_b: 2.25791e-05, Loss_f: 6.01930e-05
Iter: 1400, Loss: 1.08380e-04, Loss_0: 4.34441e-08, Loss_1: 5.47209e-05, Loss_b: 1.15142e-06, Loss_f: 5.24639e-05
Iter: 1500, Loss: 8.67189e-05, Loss_0: 3.63004e-08, Loss_1: 4.06431e-05, Loss_b: 3.62792e-07, Loss_f: 4.56767e-05
Iter: 1600, Loss: 1.66059e-04, Loss_0: 6.89325e-05, Loss_1: 4.18472e-05, Loss_b: 1.23941e-05, Loss_f: 4.28850e-05
