Start Training:
Iter: 0, Loss: 1.68181e-02, Loss0: 1.42920e-02, Loss_b: 3.83984e-10, Loss_f: 3.04624e-07, Loss_prev: 2.52570e-03
Iter: 6200, Loss: 1.28381e-05, Loss0: 1.27827e-06, Loss_b: 2.98534e-06, Loss_f: 6.80999e-06, Loss_prev: 1.76450e-06
Iter: 6300, Loss: 1.10321e-04, Loss0: 1.33232e-05, Loss_b: 2.50428e-05, Loss_f: 5.58478e-05, Loss_prev: 1.61071e-05
Iter: 6400, Loss: 7.18524e-06, Loss0: 7.67841e-07, Loss_b: 6.71769e-08, Loss_f: 5.02723e-06, Loss_prev: 1.32299e-06
Iter: 6500, Loss: 6.68995e-06, Loss0: 6.50708e-07, Loss_b: 4.93985e-08, Loss_f: 4.91812e-06, Loss_prev: 1.07172e-06
Iter: 6600, Loss: 6.84636e-06, Loss0: 6.10248e-07, Loss_b: 8.03048e-09, Loss_f: 5.36307e-06, Loss_prev: 8.65008e-07
Iter: 6700, Loss: 1.42411e-05, Loss0: 1.01774e-06, Loss_b: 9.35404e-08, Loss_f: 1.19683e-05, Loss_prev: 1.16152e-06
Iter: 6800, Loss: 6.89042e-06, Loss0: 6.75472e-07, Loss_b: 1.87247e-07, Loss_f: 4.78254e-06, Loss_prev: 1.24516e-06
Iter: 6900, Loss: 7.02884e-06, Loss0: 6.13881e-07, Loss_b: 3.07368e-07, Loss_f: 5.08137e-06, Loss_prev: 1.02623e-06
Iter: 7000, Loss: 1.30993e-05, Loss0: 1.09290e-06, Loss_b: 2.93127e-06, Loss_f: 7.24261e-06, Loss_prev: 1.83249e-06
Iter: 7100, Loss: 1.10769e-05, Loss0: 9.65445e-07, Loss_b: 1.33629e-06, Loss_f: 6.99195e-06, Loss_prev: 1.78320e-06
Iter: 7200, Loss: 1.78219e-05, Loss0: 1.49502e-06, Loss_b: 5.93704e-06, Loss_f: 8.53597e-06, Loss_prev: 1.85386e-06
Iter: 7300, Loss: 1.40397e-05, Loss0: 1.33473e-06, Loss_b: 5.81639e-07, Loss_f: 9.02620e-06, Loss_prev: 3.09712e-06
Iter: 7400, Loss: 2.74094e-05, Loss0: 2.33051e-06, Loss_b: 1.36141e-06, Loss_f: 2.04650e-05, Loss_prev: 3.25250e-06
Iter: 7500, Loss: 1.90509e-05, Loss0: 1.70949e-06, Loss_b: 4.13787e-07, Loss_f: 1.35072e-05, Loss_prev: 3.42040e-06
Iter: 7600, Loss: 1.75878e-05, Loss0: 9.05551e-07, Loss_b: 9.85842e-07, Loss_f: 1.44951e-05, Loss_prev: 1.20131e-06
Iter: 7700, Loss: 1.81178e-05, Loss0: 1.65298e-06, Loss_b: 1.48721e-06, Loss_f: 1.34422e-05, Loss_prev: 1.53537e-06
Iter: 7800, Loss: 2.25551e-05, Loss0: 1.88028e-06, Loss_b: 7.00787e-06, Loss_f: 1.13963e-05, Loss_prev: 2.27072e-06
Iter: 7900, Loss: 7.91366e-06, Loss0: 5.28985e-07, Loss_b: 3.05220e-08, Loss_f: 6.17929e-06, Loss_prev: 1.17486e-06
Iter: 8000, Loss: 6.43675e-05, Loss0: 6.54963e-06, Loss_b: 2.75542e-05, Loss_f: 2.25861e-05, Loss_prev: 7.67760e-06
Iter: 8100, Loss: 1.06882e-05, Loss0: 9.47720e-07, Loss_b: 1.33088e-07, Loss_f: 8.43244e-06, Loss_prev: 1.17496e-06
Iter: 8200, Loss: 1.97680e-04, Loss0: 7.35751e-05, Loss_b: 5.63942e-06, Loss_f: 9.93281e-05, Loss_prev: 1.91379e-05
Iter: 8300, Loss: 6.18788e-06, Loss0: 5.62555e-07, Loss_b: 2.06385e-08, Loss_f: 4.29337e-06, Loss_prev: 1.31132e-06
Iter: 8400, Loss: 5.62052e-06, Loss0: 4.90220e-07, Loss_b: 1.22172e-08, Loss_f: 4.20733e-06, Loss_prev: 9.10760e-07
Iter: 8500, Loss: 5.41104e-06, Loss0: 4.76890e-07, Loss_b: 1.00990e-08, Loss_f: 4.14465e-06, Loss_prev: 7.79405e-07
Iter: 8600, Loss: 5.81945e-06, Loss0: 5.62277e-07, Loss_b: 1.67395e-07, Loss_f: 4.18495e-06, Loss_prev: 9.04824e-07
Iter: 8700, Loss: 5.24484e-06, Loss0: 4.61894e-07, Loss_b: 5.12002e-09, Loss_f: 4.02931e-06, Loss_prev: 7.48517e-07
Iter: 8800, Loss: 5.13048e-06, Loss0: 4.48137e-07, Loss_b: 9.37088e-09, Loss_f: 3.96373e-06, Loss_prev: 7.09240e-07
Iter: 8900, Loss: 5.19345e-06, Loss0: 4.40754e-07, Loss_b: 6.27213e-09, Loss_f: 3.96115e-06, Loss_prev: 7.85278e-07
Iter: 9000, Loss: 6.98457e-06, Loss0: 6.13242e-07, Loss_b: 2.81841e-07, Loss_f: 5.26501e-06, Loss_prev: 8.24476e-07
Iter: 9100, Loss: 5.25773e-06, Loss0: 4.64246e-07, Loss_b: 7.67608e-08, Loss_f: 3.83238e-06, Loss_prev: 8.84336e-07
Iter: 9200, Loss: 6.15151e-06, Loss0: 4.89266e-07, Loss_b: 3.04954e-07, Loss_f: 4.43514e-06, Loss_prev: 9.22150e-07
Iter: 9300, Loss: 6.84049e-06, Loss0: 5.42726e-07, Loss_b: 1.69719e-07, Loss_f: 5.17635e-06, Loss_prev: 9.51694e-07
Iter: 9400, Loss: 1.55239e-05, Loss0: 1.58817e-06, Loss_b: 5.49352e-06, Loss_f: 6.40129e-06, Loss_prev: 2.04093e-06
Iter: 9500, Loss: 1.83411e-05, Loss0: 1.81964e-06, Loss_b: 3.08214e-06, Loss_f: 1.14373e-05, Loss_prev: 2.00205e-06
Iter: 9600, Loss: 1.04229e-05, Loss0: 6.49230e-07, Loss_b: 1.00486e-06, Loss_f: 7.87310e-06, Loss_prev: 8.95696e-07
Iter: 9700, Loss: 5.11908e-06, Loss0: 4.07147e-07, Loss_b: 8.37392e-08, Loss_f: 3.72841e-06, Loss_prev: 8.99785e-07
Iter: 9800, Loss: 1.11678e-05, Loss0: 8.97660e-07, Loss_b: 2.72678e-06, Loss_f: 6.16683e-06, Loss_prev: 1.37651e-06
Iter: 9900, Loss: 2.77403e-05, Loss0: 2.46732e-06, Loss_b: 1.10007e-05, Loss_f: 1.11798e-05, Loss_prev: 3.09242e-06
Iter: 10000, Loss: 6.47478e-05, Loss0: 1.74309e-05, Loss_b: 1.00988e-06, Loss_f: 3.34777e-05, Loss_prev: 1.28293e-05
Iter: 10100, Loss: 3.90798e-05, Loss0: 3.65471e-06, Loss_b: 6.69259e-06, Loss_f: 2.59944e-05, Loss_prev: 2.73805e-06
Iter: 10200, Loss: 8.53262e-06, Loss0: 8.12050e-07, Loss_b: 1.93399e-06, Loss_f: 4.03399e-06, Loss_prev: 1.75259e-06
Iter: 10300, Loss: 8.55045e-06, Loss0: 4.82036e-07, Loss_b: 3.09274e-07, Loss_f: 6.98192e-06, Loss_prev: 7.77222e-07
Iter: 10400, Loss: 1.77610e-05, Loss0: 1.49532e-06, Loss_b: 6.28892e-06, Loss_f: 8.00044e-06, Loss_prev: 1.97633e-06
Iter: 10500, Loss: 9.07663e-06, Loss0: 8.60772e-07, Loss_b: 2.75125e-07, Loss_f: 6.59175e-06, Loss_prev: 1.34898e-06
Iter: 10600, Loss: 5.19063e-06, Loss0: 4.27478e-07, Loss_b: 3.07688e-07, Loss_f: 3.69467e-06, Loss_prev: 7.60802e-07
Iter: 10700, Loss: 4.83966e-06, Loss0: 3.56825e-07, Loss_b: 2.76375e-08, Loss_f: 3.80792e-06, Loss_prev: 6.47278e-07
Iter: 10800, Loss: 4.64238e-06, Loss0: 3.48010e-07, Loss_b: 1.36352e-07, Loss_f: 3.33859e-06, Loss_prev: 8.19429e-07
Iter: 10900, Loss: 4.65320e-06, Loss0: 3.63859e-07, Loss_b: 9.87456e-08, Loss_f: 3.47548e-06, Loss_prev: 7.15111e-07
Iter: 11000, Loss: 4.34116e-06, Loss0: 3.28243e-07, Loss_b: 7.42804e-08, Loss_f: 3.28928e-06, Loss_prev: 6.49353e-07
Iter: 11100, Loss: 1.12990e-03, Loss0: 1.19070e-04, Loss_b: 5.21632e-04, Loss_f: 3.02029e-04, Loss_prev: 1.87167e-04
Iter: 11200, Loss: 2.32734e-05, Loss0: 2.86065e-06, Loss_b: 3.44225e-08, Loss_f: 1.22363e-05, Loss_prev: 8.14203e-06
Iter: 11300, Loss: 1.06162e-05, Loss0: 1.06580e-06, Loss_b: 1.16190e-08, Loss_f: 6.36658e-06, Loss_prev: 3.17225e-06
Iter: 11400, Loss: 7.47063e-06, Loss0: 6.21924e-07, Loss_b: 8.72744e-09, Loss_f: 5.09524e-06, Loss_prev: 1.74474e-06
Iter: 11500, Loss: 6.34852e-06, Loss0: 4.72963e-07, Loss_b: 7.17517e-09, Loss_f: 4.64738e-06, Loss_prev: 1.22100e-06
Iter: 11600, Loss: 5.76949e-06, Loss0: 4.13543e-07, Loss_b: 6.36089e-09, Loss_f: 4.37878e-06, Loss_prev: 9.70802e-07
Iter: 11700, Loss: 5.41842e-06, Loss0: 3.87916e-07, Loss_b: 6.03854e-09, Loss_f: 4.19289e-06, Loss_prev: 8.31574e-07
Iter: 11800, Loss: 5.18301e-06, Loss0: 3.75603e-07, Loss_b: 6.00357e-09, Loss_f: 4.05470e-06, Loss_prev: 7.46710e-07
Iter: 11900, Loss: 5.01123e-06, Loss0: 3.68437e-07, Loss_b: 6.14363e-09, Loss_f: 3.94531e-06, Loss_prev: 6.91340e-07
Iter: 12000, Loss: 4.87592e-06, Loss0: 3.63078e-07, Loss_b: 6.34115e-09, Loss_f: 3.85390e-06, Loss_prev: 6.52599e-07
Iter: 12100, Loss: 4.76248e-06, Loss0: 3.58066e-07, Loss_b: 6.50877e-09, Loss_f: 3.77417e-06, Loss_prev: 6.23740e-07
Iter: 12200, Loss: 4.66267e-06, Loss0: 3.52896e-07, Loss_b: 6.62335e-09, Loss_f: 3.70253e-06, Loss_prev: 6.00624e-07
Iter: 12300, Loss: 4.57199e-06, Loss0: 3.47315e-07, Loss_b: 6.66615e-09, Loss_f: 3.63684e-06, Loss_prev: 5.81167e-07
Iter: 12400, Loss: 4.48763e-06, Loss0: 3.41344e-07, Loss_b: 6.64195e-09, Loss_f: 3.57573e-06, Loss_prev: 5.63915e-07
Iter: 12500, Loss: 4.40803e-06, Loss0: 3.35008e-07, Loss_b: 6.56363e-09, Loss_f: 3.51825e-06, Loss_prev: 5.48209e-07
Iter: 12600, Loss: 4.33216e-06, Loss0: 3.28420e-07, Loss_b: 6.44070e-09, Loss_f: 3.46366e-06, Loss_prev: 5.33639e-07
Iter: 12700, Loss: 4.25905e-06, Loss0: 3.21585e-07, Loss_b: 6.27395e-09, Loss_f: 3.41144e-06, Loss_prev: 5.19746e-07
Iter: 12800, Loss: 4.18830e-06, Loss0: 3.14576e-07, Loss_b: 6.08940e-09, Loss_f: 3.36103e-06, Loss_prev: 5.06601e-07
Iter: 12900, Loss: 6.03127e-06, Loss0: 4.78228e-07, Loss_b: 2.01274e-07, Loss_f: 4.58553e-06, Loss_prev: 7.66240e-07
Iter: 13000, Loss: 4.09585e-06, Loss0: 3.06580e-07, Loss_b: 6.95546e-09, Loss_f: 3.24205e-06, Loss_prev: 5.40264e-07
Iter: 13100, Loss: 4.15288e-06, Loss0: 3.17243e-07, Loss_b: 2.07412e-08, Loss_f: 3.21268e-06, Loss_prev: 6.02218e-07
Iter: 13200, Loss: 4.05448e-06, Loss0: 3.10851e-07, Loss_b: 7.28098e-09, Loss_f: 3.13329e-06, Loss_prev: 6.03050e-07
Iter: 13300, Loss: 4.06078e-06, Loss0: 3.15229e-07, Loss_b: 2.94776e-09, Loss_f: 3.10951e-06, Loss_prev: 6.33099e-07
Iter: 13400, Loss: 7.71570e-06, Loss0: 5.56325e-07, Loss_b: 1.00499e-06, Loss_f: 5.31470e-06, Loss_prev: 8.39677e-07
Iter: 13500, Loss: 1.12270e-05, Loss0: 1.05972e-06, Loss_b: 3.01325e-06, Loss_f: 5.09702e-06, Loss_prev: 2.05700e-06
Iter: 13600, Loss: 4.38874e-06, Loss0: 3.13691e-07, Loss_b: 1.06281e-07, Loss_f: 3.42682e-06, Loss_prev: 5.41951e-07
Iter: 13700, Loss: 3.92588e-06, Loss0: 3.00084e-07, Loss_b: 1.80411e-08, Loss_f: 3.01414e-06, Loss_prev: 5.93614e-07
Iter: 13800, Loss: 3.84955e-06, Loss0: 2.99343e-07, Loss_b: 6.70547e-09, Loss_f: 2.96490e-06, Loss_prev: 5.78598e-07
Iter: 13900, Loss: 4.03829e-06, Loss0: 3.09563e-07, Loss_b: 4.89968e-08, Loss_f: 3.01040e-06, Loss_prev: 6.69330e-07
Iter: 14000, Loss: 3.84773e-06, Loss0: 3.03038e-07, Loss_b: 2.07995e-08, Loss_f: 2.91510e-06, Loss_prev: 6.08796e-07
Iter: 14100, Loss: 2.04123e-05, Loss0: 2.36484e-06, Loss_b: 7.45284e-06, Loss_f: 7.48148e-06, Loss_prev: 3.11311e-06
Iter: 14200, Loss: 3.74147e-06, Loss0: 2.83125e-07, Loss_b: 2.75328e-09, Loss_f: 2.87494e-06, Loss_prev: 5.80653e-07
Iter: 14300, Loss: 4.19947e-06, Loss0: 3.17278e-07, Loss_b: 1.96161e-07, Loss_f: 2.89741e-06, Loss_prev: 7.88623e-07
Iter: 14400, Loss: 3.91301e-06, Loss0: 3.10908e-07, Loss_b: 1.77424e-09, Loss_f: 2.94333e-06, Loss_prev: 6.56995e-07
Iter: 14500, Loss: 1.05413e-05, Loss0: 1.04298e-06, Loss_b: 2.16128e-06, Loss_f: 5.75883e-06, Loss_prev: 1.57824e-06
Iter: 14600, Loss: 3.71699e-06, Loss0: 2.79794e-07, Loss_b: 6.68268e-09, Loss_f: 2.73028e-06, Loss_prev: 7.00227e-07
Iter: 14700, Loss: 7.93022e-06, Loss0: 8.26615e-07, Loss_b: 1.30842e-06, Loss_f: 4.77445e-06, Loss_prev: 1.02074e-06
Iter: 14800, Loss: 5.41052e-06, Loss0: 4.95834e-07, Loss_b: 7.19247e-07, Loss_f: 3.38124e-06, Loss_prev: 8.14196e-07
Iter: 14900, Loss: 3.92036e-06, Loss0: 2.90153e-07, Loss_b: 5.70801e-09, Loss_f: 2.97371e-06, Loss_prev: 6.50789e-07
Iter: 15000, Loss: 4.26153e-06, Loss0: 3.00282e-07, Loss_b: 1.90163e-07, Loss_f: 3.11255e-06, Loss_prev: 6.58530e-07
Iter: 15100, Loss: 3.56436e-06, Loss0: 2.59218e-07, Loss_b: 6.14962e-08, Loss_f: 2.70020e-06, Loss_prev: 5.43439e-07
Iter: 15200, Loss: 3.63715e-06, Loss0: 2.86613e-07, Loss_b: 6.93042e-08, Loss_f: 2.65918e-06, Loss_prev: 6.22045e-07
Iter: 15300, Loss: 3.46147e-06, Loss0: 2.51769e-07, Loss_b: 1.76968e-08, Loss_f: 2.62046e-06, Loss_prev: 5.71543e-07
Iter: 15400, Loss: 8.10851e-06, Loss0: 6.89832e-07, Loss_b: 5.12758e-07, Loss_f: 5.85824e-06, Loss_prev: 1.04768e-06
Iter: 15500, Loss: 3.49680e-06, Loss0: 2.81289e-07, Loss_b: 3.35373e-08, Loss_f: 2.55679e-06, Loss_prev: 6.25183e-07
Iter: 15600, Loss: 3.76337e-06, Loss0: 3.08791e-07, Loss_b: 2.01983e-07, Loss_f: 2.71762e-06, Loss_prev: 5.34982e-07
Iter: 15700, Loss: 9.60560e-05, Loss0: 1.18939e-05, Loss_b: 3.95925e-05, Loss_f: 3.00000e-05, Loss_prev: 1.45696e-05
Iter: 15800, Loss: 6.49667e-06, Loss0: 4.38582e-07, Loss_b: 1.32383e-06, Loss_f: 3.83248e-06, Loss_prev: 9.01779e-07
Iter: 15900, Loss: 3.40334e-06, Loss0: 2.83142e-07, Loss_b: 1.49874e-08, Loss_f: 2.59381e-06, Loss_prev: 5.11402e-07
Iter: 16000, Loss: 7.31658e-06, Loss0: 7.07605e-07, Loss_b: 2.12569e-06, Loss_f: 3.52202e-06, Loss_prev: 9.61264e-07
Iter: 16100, Loss: 3.41921e-05, Loss0: 4.74743e-06, Loss_b: 2.53550e-07, Loss_f: 2.25106e-05, Loss_prev: 6.68047e-06
Iter: 16200, Loss: 1.70668e-05, Loss0: 2.69873e-06, Loss_b: 3.02543e-06, Loss_f: 8.32529e-06, Loss_prev: 3.01732e-06
Iter: 16300, Loss: 1.02170e-04, Loss0: 1.20393e-05, Loss_b: 1.38695e-05, Loss_f: 6.12120e-05, Loss_prev: 1.50493e-05
Iter: 16400, Loss: 3.10362e-06, Loss0: 2.18605e-07, Loss_b: 1.42030e-08, Loss_f: 2.43422e-06, Loss_prev: 4.36593e-07
Iter: 16500, Loss: 6.05695e-06, Loss0: 6.44672e-07, Loss_b: 9.20840e-07, Loss_f: 3.39906e-06, Loss_prev: 1.09238e-06
Iter: 16600, Loss: 3.43766e-06, Loss0: 2.70799e-07, Loss_b: 7.34155e-08, Loss_f: 2.57387e-06, Loss_prev: 5.19579e-07
Iter: 16700, Loss: 3.08803e-06, Loss0: 2.43025e-07, Loss_b: 1.09387e-08, Loss_f: 2.38323e-06, Loss_prev: 4.50838e-07
Iter: 16800, Loss: 5.26889e-06, Loss0: 6.14537e-07, Loss_b: 8.24725e-07, Loss_f: 2.99200e-06, Loss_prev: 8.37627e-07
Iter: 16900, Loss: 6.45612e-05, Loss0: 6.92903e-06, Loss_b: 4.05806e-05, Loss_f: 1.01754e-05, Loss_prev: 6.87616e-06
Iter: 17000, Loss: 5.80347e-06, Loss0: 6.49231e-07, Loss_b: 1.42147e-06, Loss_f: 2.80006e-06, Loss_prev: 9.32711e-07
