Start Training:
Iter: 0, Loss: 4.89139e-01, Loss_0: 1.93447e-01, Loss_1: 4.35545e-02, Loss_b: 2.29720e-01, Loss_f: 2.24170e-02
Iter: 100, Loss: 1.20624e-02, Loss_0: 4.75719e-04, Loss_1: 1.15462e-02, Loss_b: 2.08419e-05, Loss_f: 1.96686e-05
Iter: 200, Loss: 1.02463e-02, Loss_0: 4.69019e-04, Loss_1: 9.69331e-03, Loss_b: 1.49433e-05, Loss_f: 6.90612e-05
Iter: 300, Loss: 7.36160e-03, Loss_0: 4.69580e-04, Loss_1: 6.69582e-03, Loss_b: 8.80067e-06, Loss_f: 1.87397e-04
Iter: 400, Loss: 7.04245e-03, Loss_0: 4.62070e-04, Loss_1: 6.34230e-03, Loss_b: 4.22491e-06, Loss_f: 2.33858e-04
Iter: 500, Loss: 6.89771e-03, Loss_0: 4.60196e-04, Loss_1: 6.20882e-03, Loss_b: 3.93085e-06, Loss_f: 2.24759e-04
Iter: 600, Loss: 6.82253e-03, Loss_0: 4.59603e-04, Loss_1: 6.13391e-03, Loss_b: 5.53007e-06, Loss_f: 2.23483e-04
Iter: 700, Loss: 6.75515e-03, Loss_0: 4.59089e-04, Loss_1: 6.07487e-03, Loss_b: 5.66872e-06, Loss_f: 2.15519e-04
Iter: 800, Loss: 6.67293e-03, Loss_0: 4.58594e-04, Loss_1: 6.00611e-03, Loss_b: 4.23480e-06, Loss_f: 2.03985e-04
Iter: 900, Loss: 6.57273e-03, Loss_0: 4.58095e-04, Loss_1: 5.92081e-03, Loss_b: 2.25622e-06, Loss_f: 1.91570e-04
Iter: 1000, Loss: 6.46645e-03, Loss_0: 4.60935e-04, Loss_1: 5.82315e-03, Loss_b: 2.67021e-06, Loss_f: 1.79691e-04
Iter: 1100, Loss: 6.37220e-03, Loss_0: 4.62974e-04, Loss_1: 5.71356e-03, Loss_b: 1.90265e-05, Loss_f: 1.76643e-04
Iter: 1200, Loss: 6.26447e-03, Loss_0: 4.59565e-04, Loss_1: 5.60699e-03, Loss_b: 1.70023e-05, Loss_f: 1.80913e-04
Iter: 1300, Loss: 6.16453e-03, Loss_0: 4.58571e-04, Loss_1: 5.50913e-03, Loss_b: 9.75815e-06, Loss_f: 1.87065e-04
Iter: 1400, Loss: 6.04200e-03, Loss_0: 4.57761e-04, Loss_1: 5.38179e-03, Loss_b: 1.49502e-05, Loss_f: 1.87503e-04
Iter: 1500, Loss: 5.99665e-03, Loss_0: 4.62001e-04, Loss_1: 5.28650e-03, Loss_b: 7.03443e-05, Loss_f: 1.77806e-04
Iter: 1600, Loss: 5.80024e-03, Loss_0: 4.58078e-04, Loss_1: 5.12399e-03, Loss_b: 2.50135e-05, Loss_f: 1.93158e-04
Iter: 1700, Loss: 5.94047e-03, Loss_0: 4.65704e-04, Loss_1: 5.02872e-03, Loss_b: 2.41389e-04, Loss_f: 2.04654e-04
Iter: 1800, Loss: 5.39958e-03, Loss_0: 4.59327e-04, Loss_1: 4.69893e-03, Loss_b: 3.28761e-05, Loss_f: 2.08445e-04
Iter: 1900, Loss: 4.87639e-03, Loss_0: 4.74595e-04, Loss_1: 4.18589e-03, Loss_b: 2.49286e-05, Loss_f: 1.90980e-04
Iter: 2000, Loss: 4.00043e-03, Loss_0: 4.60794e-04, Loss_1: 3.33258e-03, Loss_b: 1.31035e-05, Loss_f: 1.93955e-04
Iter: 2100, Loss: 3.09038e-03, Loss_0: 4.60481e-04, Loss_1: 2.36051e-03, Loss_b: 1.16330e-05, Loss_f: 2.57752e-04
Iter: 2200, Loss: 2.68621e-03, Loss_0: 4.59861e-04, Loss_1: 1.96012e-03, Loss_b: 1.20284e-05, Loss_f: 2.54198e-04
Iter: 2300, Loss: 2.35535e-03, Loss_0: 4.58863e-04, Loss_1: 1.66952e-03, Loss_b: 6.38025e-06, Loss_f: 2.20589e-04
