Start Training:
Iter: 0, Loss: 4.64697e-03, Loss0: 3.63911e-03, Loss_b: 1.35317e-09, Loss_f: 6.46834e-07, Loss_prev: 1.00722e-03
Iter: 1400, Loss: 2.45535e-06, Loss0: 2.19276e-07, Loss_b: 3.72975e-08, Loss_f: 1.93471e-06, Loss_prev: 2.64073e-07
Iter: 1500, Loss: 5.54775e-06, Loss0: 6.97235e-07, Loss_b: 2.23361e-06, Loss_f: 1.98075e-06, Loss_prev: 6.36157e-07
Iter: 1600, Loss: 8.99136e-05, Loss0: 9.93732e-06, Loss_b: 3.35890e-05, Loss_f: 3.85215e-05, Loss_prev: 7.86582e-06
Iter: 1700, Loss: 2.52513e-06, Loss0: 2.62160e-07, Loss_b: 2.52267e-07, Loss_f: 1.68939e-06, Loss_prev: 3.21316e-07
Iter: 1800, Loss: 3.56190e-06, Loss0: 4.36171e-07, Loss_b: 1.11648e-06, Loss_f: 1.55094e-06, Loss_prev: 4.58305e-07
Iter: 1900, Loss: 1.11525e-05, Loss0: 1.38762e-06, Loss_b: 4.79021e-06, Loss_f: 2.82312e-06, Loss_prev: 2.15152e-06
Iter: 2000, Loss: 8.48108e-06, Loss0: 8.11358e-07, Loss_b: 1.30158e-06, Loss_f: 5.76546e-06, Loss_prev: 6.02676e-07
Iter: 2100, Loss: 2.98655e-06, Loss0: 2.46563e-07, Loss_b: 6.95494e-08, Loss_f: 2.08626e-06, Loss_prev: 5.84177e-07
Iter: 2200, Loss: 1.05210e-05, Loss0: 9.75582e-07, Loss_b: 2.33510e-08, Loss_f: 8.79474e-06, Loss_prev: 7.27285e-07
Iter: 2300, Loss: 4.00736e-05, Loss0: 3.70290e-06, Loss_b: 6.89502e-06, Loss_f: 2.61767e-05, Loss_prev: 3.29897e-06
Iter: 2400, Loss: 4.51286e-06, Loss0: 4.99146e-07, Loss_b: 1.41044e-06, Loss_f: 2.17545e-06, Loss_prev: 4.27827e-07
Iter: 2500, Loss: 3.41545e-06, Loss0: 4.21509e-07, Loss_b: 7.31497e-07, Loss_f: 1.83334e-06, Loss_prev: 4.29103e-07
Iter: 2600, Loss: 9.23729e-05, Loss0: 7.52742e-06, Loss_b: 8.86674e-06, Loss_f: 6.85591e-05, Loss_prev: 7.41965e-06
Iter: 2700, Loss: 2.14323e-06, Loss0: 2.29799e-07, Loss_b: 1.28560e-08, Loss_f: 1.57878e-06, Loss_prev: 3.21792e-07
Iter: 2800, Loss: 5.22243e-06, Loss0: 1.84278e-06, Loss_b: 5.55730e-07, Loss_f: 2.43491e-06, Loss_prev: 3.89004e-07
Iter: 2900, Loss: 2.60618e-06, Loss0: 9.21731e-07, Loss_b: 3.55579e-07, Loss_f: 9.77826e-07, Loss_prev: 3.51038e-07
Iter: 3000, Loss: 3.59753e-06, Loss0: 3.50601e-07, Loss_b: 1.35851e-06, Loss_f: 1.31676e-06, Loss_prev: 5.71657e-07
Iter: 3100, Loss: 3.66398e-06, Loss0: 3.36700e-07, Loss_b: 5.06320e-09, Loss_f: 2.86129e-06, Loss_prev: 4.60934e-07
Iter: 3200, Loss: 1.41090e-06, Loss0: 2.21314e-07, Loss_b: 1.41294e-09, Loss_f: 1.05590e-06, Loss_prev: 1.32274e-07
Iter: 3300, Loss: 1.17240e-05, Loss0: 1.39395e-06, Loss_b: 2.95690e-06, Loss_f: 6.22234e-06, Loss_prev: 1.15084e-06
Iter: 3400, Loss: 4.33879e-06, Loss0: 3.64674e-07, Loss_b: 1.80230e-06, Loss_f: 1.40498e-06, Loss_prev: 7.66847e-07
Iter: 3500, Loss: 3.21003e-06, Loss0: 2.65166e-07, Loss_b: 1.09540e-07, Loss_f: 2.06670e-06, Loss_prev: 7.68622e-07
Iter: 3600, Loss: 1.95871e-05, Loss0: 3.54274e-06, Loss_b: 5.96068e-06, Loss_f: 8.56740e-06, Loss_prev: 1.51633e-06
Iter: 3700, Loss: 1.68219e-06, Loss0: 5.03614e-07, Loss_b: 4.76137e-09, Loss_f: 1.00514e-06, Loss_prev: 1.68672e-07
Iter: 3800, Loss: 1.45110e-06, Loss0: 2.85288e-07, Loss_b: 1.70635e-07, Loss_f: 8.41472e-07, Loss_prev: 1.53706e-07
Iter: 3900, Loss: 2.01497e-05, Loss0: 1.86246e-06, Loss_b: 3.00820e-06, Loss_f: 1.38805e-05, Loss_prev: 1.39852e-06
Iter: 4000, Loss: 8.80096e-06, Loss0: 8.14925e-07, Loss_b: 1.62023e-06, Loss_f: 5.63576e-06, Loss_prev: 7.30047e-07
Iter: 4100, Loss: 1.27475e-06, Loss0: 1.30569e-07, Loss_b: 5.48306e-08, Loss_f: 9.53637e-07, Loss_prev: 1.35710e-07
Iter: 4200, Loss: 2.06796e-06, Loss0: 2.43909e-07, Loss_b: 1.85440e-07, Loss_f: 1.42619e-06, Loss_prev: 2.12422e-07
Iter: 4300, Loss: 2.32007e-05, Loss0: 1.99694e-06, Loss_b: 1.80717e-06, Loss_f: 1.78700e-05, Loss_prev: 1.52656e-06
Iter: 4400, Loss: 5.21236e-06, Loss0: 5.37524e-07, Loss_b: 1.83979e-06, Loss_f: 2.29002e-06, Loss_prev: 5.45024e-07
Iter: 4500, Loss: 2.35718e-06, Loss0: 5.01832e-07, Loss_b: 1.53248e-07, Loss_f: 1.37132e-06, Loss_prev: 3.30779e-07
Iter: 4600, Loss: 4.63923e-06, Loss0: 1.60620e-06, Loss_b: 9.81314e-09, Loss_f: 2.16806e-06, Loss_prev: 8.55148e-07
Iter: 4700, Loss: 1.86237e-06, Loss0: 6.09456e-07, Loss_b: 2.52454e-07, Loss_f: 8.13644e-07, Loss_prev: 1.86812e-07
Iter: 4800, Loss: 9.87561e-06, Loss0: 1.83687e-06, Loss_b: 5.07501e-06, Loss_f: 1.83721e-06, Loss_prev: 1.12653e-06
Iter: 4900, Loss: 1.62035e-05, Loss0: 1.25784e-06, Loss_b: 6.06482e-07, Loss_f: 1.32871e-05, Loss_prev: 1.05213e-06
Iter: 5000, Loss: 2.74900e-05, Loss0: 2.61809e-06, Loss_b: 1.62767e-05, Loss_f: 5.58938e-06, Loss_prev: 3.00584e-06
Iter: 5100, Loss: 5.15607e-06, Loss0: 1.60195e-06, Loss_b: 9.45431e-07, Loss_f: 2.09765e-06, Loss_prev: 5.11045e-07
Iter: 5200, Loss: 3.46212e-06, Loss0: 3.13236e-07, Loss_b: 7.69697e-08, Loss_f: 2.78828e-06, Loss_prev: 2.83635e-07
Iter: 5300, Loss: 9.42023e-06, Loss0: 9.31616e-07, Loss_b: 4.73118e-06, Loss_f: 2.54992e-06, Loss_prev: 1.20752e-06
Iter: 5400, Loss: 5.30578e-06, Loss0: 1.02021e-06, Loss_b: 1.48984e-06, Loss_f: 2.26640e-06, Loss_prev: 5.29340e-07
Iter: 5500, Loss: 6.88795e-06, Loss0: 5.18868e-07, Loss_b: 8.70204e-07, Loss_f: 4.40364e-06, Loss_prev: 1.09524e-06
Iter: 5600, Loss: 2.89668e-06, Loss0: 2.44922e-07, Loss_b: 2.57718e-07, Loss_f: 2.17486e-06, Loss_prev: 2.19184e-07
Iter: 5700, Loss: 2.19576e-06, Loss0: 1.51728e-07, Loss_b: 3.18484e-09, Loss_f: 1.86373e-06, Loss_prev: 1.77114e-07
Iter: 5800, Loss: 5.14118e-06, Loss0: 5.28281e-07, Loss_b: 8.86226e-07, Loss_f: 3.32426e-06, Loss_prev: 4.02411e-07
Iter: 5900, Loss: 8.14304e-06, Loss0: 7.46347e-07, Loss_b: 1.96591e-06, Loss_f: 4.68388e-06, Loss_prev: 7.46900e-07
Iter: 6000, Loss: 2.23642e-06, Loss0: 9.47053e-07, Loss_b: 4.01023e-08, Loss_f: 1.11809e-06, Loss_prev: 1.31174e-07
Iter: 6100, Loss: 2.12754e-05, Loss0: 1.91631e-06, Loss_b: 3.20585e-06, Loss_f: 1.44045e-05, Loss_prev: 1.74882e-06
Iter: 6200, Loss: 4.93477e-06, Loss0: 8.52405e-07, Loss_b: 7.65356e-07, Loss_f: 2.95162e-06, Loss_prev: 3.65384e-07
Iter: 6300, Loss: 4.17880e-06, Loss0: 4.32357e-07, Loss_b: 1.94216e-06, Loss_f: 1.19994e-06, Loss_prev: 6.04350e-07
Iter: 6400, Loss: 3.25653e-05, Loss0: 4.93775e-06, Loss_b: 7.26206e-06, Loss_f: 1.79867e-05, Loss_prev: 2.37877e-06
Iter: 6500, Loss: 2.95671e-06, Loss0: 1.35722e-06, Loss_b: 1.30773e-07, Loss_f: 1.23314e-06, Loss_prev: 2.35580e-07
Iter: 6600, Loss: 4.81353e-06, Loss0: 4.73881e-07, Loss_b: 1.12698e-06, Loss_f: 2.74111e-06, Loss_prev: 4.71559e-07
Iter: 6700, Loss: 7.57679e-06, Loss0: 1.22321e-06, Loss_b: 3.32711e-08, Loss_f: 5.29752e-06, Loss_prev: 1.02279e-06
Iter: 6800, Loss: 1.30740e-06, Loss0: 9.72537e-08, Loss_b: 2.09715e-07, Loss_f: 7.36795e-07, Loss_prev: 2.63635e-07
Iter: 6900, Loss: 6.57454e-06, Loss0: 1.17079e-06, Loss_b: 3.19682e-06, Loss_f: 1.25874e-06, Loss_prev: 9.48195e-07
Iter: 7000, Loss: 5.37963e-06, Loss0: 7.32800e-07, Loss_b: 9.65883e-08, Loss_f: 4.10137e-06, Loss_prev: 4.48874e-07
Iter: 7100, Loss: 1.25873e-06, Loss0: 1.11761e-07, Loss_b: 2.15343e-07, Loss_f: 6.94789e-07, Loss_prev: 2.36842e-07
Iter: 7200, Loss: 4.21257e-06, Loss0: 1.35917e-06, Loss_b: 1.15007e-06, Loss_f: 1.06446e-06, Loss_prev: 6.38862e-07
Iter: 7300, Loss: 8.13510e-07, Loss0: 7.10224e-08, Loss_b: 1.51813e-09, Loss_f: 6.14954e-07, Loss_prev: 1.26016e-07
Iter: 7400, Loss: 2.93383e-05, Loss0: 5.52837e-06, Loss_b: 5.25506e-06, Loss_f: 1.63402e-05, Loss_prev: 2.21469e-06
Iter: 7500, Loss: 1.04479e-06, Loss0: 2.53249e-07, Loss_b: 4.44421e-09, Loss_f: 6.64695e-07, Loss_prev: 1.22407e-07
Iter: 7600, Loss: 2.13557e-06, Loss0: 2.72728e-07, Loss_b: 6.38846e-07, Loss_f: 9.89343e-07, Loss_prev: 2.34650e-07
Iter: 7700, Loss: 4.07582e-06, Loss0: 4.42257e-07, Loss_b: 1.22126e-06, Loss_f: 2.01843e-06, Loss_prev: 3.93874e-07
Iter: 7800, Loss: 2.67481e-05, Loss0: 2.78874e-06, Loss_b: 1.39767e-05, Loss_f: 7.27398e-06, Loss_prev: 2.70868e-06
Iter: 7900, Loss: 1.77540e-05, Loss0: 1.89416e-06, Loss_b: 2.32636e-06, Loss_f: 1.22786e-05, Loss_prev: 1.25489e-06
Iter: 8000, Loss: 2.17350e-05, Loss0: 2.45786e-06, Loss_b: 3.85402e-06, Loss_f: 1.33850e-05, Loss_prev: 2.03809e-06
Iter: 8100, Loss: 6.16670e-06, Loss0: 5.69968e-07, Loss_b: 3.26042e-06, Loss_f: 1.60296e-06, Loss_prev: 7.33351e-07
Iter: 8200, Loss: 7.32395e-06, Loss0: 7.63445e-07, Loss_b: 2.25950e-06, Loss_f: 3.58108e-06, Loss_prev: 7.19924e-07
Iter: 8300, Loss: 3.05242e-05, Loss0: 1.48705e-05, Loss_b: 1.24223e-06, Loss_f: 1.15771e-05, Loss_prev: 2.83427e-06
Iter: 8400, Loss: 1.31452e-06, Loss0: 1.24971e-07, Loss_b: 8.59434e-08, Loss_f: 9.83284e-07, Loss_prev: 1.20323e-07
Iter: 8500, Loss: 1.16886e-06, Loss0: 1.03810e-07, Loss_b: 3.65329e-08, Loss_f: 8.62385e-07, Loss_prev: 1.66133e-07
Iter: 8600, Loss: 1.81191e-06, Loss0: 1.17559e-07, Loss_b: 3.60461e-08, Loss_f: 1.51679e-06, Loss_prev: 1.41517e-07
Iter: 8700, Loss: 1.01058e-05, Loss0: 9.46924e-07, Loss_b: 4.92127e-06, Loss_f: 2.71381e-06, Loss_prev: 1.52378e-06
Iter: 8800, Loss: 2.25133e-06, Loss0: 2.55304e-07, Loss_b: 3.27033e-07, Loss_f: 1.39847e-06, Loss_prev: 2.70532e-07
Iter: 8900, Loss: 1.40484e-06, Loss0: 1.12187e-07, Loss_b: 4.15017e-07, Loss_f: 6.66894e-07, Loss_prev: 2.10738e-07
Iter: 9000, Loss: 1.60328e-06, Loss0: 1.10044e-07, Loss_b: 1.57996e-09, Loss_f: 1.35731e-06, Loss_prev: 1.34347e-07
Iter: 9100, Loss: 2.56590e-06, Loss0: 4.13285e-07, Loss_b: 8.11847e-07, Loss_f: 1.02481e-06, Loss_prev: 3.15957e-07
Iter: 9200, Loss: 2.10005e-06, Loss0: 4.74227e-07, Loss_b: 4.13036e-07, Loss_f: 9.34406e-07, Loss_prev: 2.78380e-07
Iter: 9300, Loss: 5.33224e-06, Loss0: 8.84608e-07, Loss_b: 6.03060e-08, Loss_f: 3.66902e-06, Loss_prev: 7.18309e-07
Iter: 9400, Loss: 1.10321e-06, Loss0: 1.12074e-07, Loss_b: 1.74955e-09, Loss_f: 8.47929e-07, Loss_prev: 1.41459e-07
Iter: 9500, Loss: 6.52346e-07, Loss0: 5.59656e-08, Loss_b: 2.33896e-08, Loss_f: 4.83713e-07, Loss_prev: 8.92776e-08
Iter: 9600, Loss: 1.57459e-06, Loss0: 1.71756e-07, Loss_b: 6.61771e-08, Loss_f: 1.12853e-06, Loss_prev: 2.08129e-07
Iter: 9700, Loss: 2.52826e-06, Loss0: 3.34097e-07, Loss_b: 1.03093e-06, Loss_f: 8.85077e-07, Loss_prev: 2.78154e-07
Iter: 9800, Loss: 3.87287e-06, Loss0: 6.88453e-07, Loss_b: 1.05350e-06, Loss_f: 1.79206e-06, Loss_prev: 3.38861e-07
Iter: 9900, Loss: 9.27058e-06, Loss0: 1.04446e-06, Loss_b: 2.95698e-06, Loss_f: 4.42578e-06, Loss_prev: 8.43360e-07
Iter: 10000, Loss: 1.34112e-05, Loss0: 2.03124e-06, Loss_b: 6.04673e-06, Loss_f: 3.48807e-06, Loss_prev: 1.84519e-06
Iter: 10100, Loss: 4.68325e-06, Loss0: 5.07196e-07, Loss_b: 1.41230e-06, Loss_f: 2.29489e-06, Loss_prev: 4.68862e-07
Iter: 10200, Loss: 3.29074e-06, Loss0: 3.68595e-07, Loss_b: 1.18171e-06, Loss_f: 1.32306e-06, Loss_prev: 4.17366e-07
Iter: 10300, Loss: 3.46032e-05, Loss0: 4.58184e-06, Loss_b: 9.15962e-06, Loss_f: 1.81996e-05, Loss_prev: 2.66216e-06
Iter: 10400, Loss: 1.50208e-06, Loss0: 1.00110e-07, Loss_b: 6.14902e-08, Loss_f: 9.25071e-07, Loss_prev: 4.15404e-07
Iter: 10500, Loss: 2.03407e-05, Loss0: 1.08041e-06, Loss_b: 1.11766e-05, Loss_f: 5.73664e-06, Loss_prev: 2.34704e-06
Iter: 10600, Loss: 3.12155e-06, Loss0: 2.14116e-07, Loss_b: 6.94047e-08, Loss_f: 2.62053e-06, Loss_prev: 2.17499e-07
Iter: 10700, Loss: 1.33667e-05, Loss0: 3.43795e-06, Loss_b: 6.07719e-06, Loss_f: 2.42650e-06, Loss_prev: 1.42505e-06
Iter: 10800, Loss: 5.93858e-07, Loss0: 4.66767e-08, Loss_b: 9.92920e-10, Loss_f: 4.69143e-07, Loss_prev: 7.70458e-08
Iter: 10900, Loss: 5.28627e-06, Loss0: 5.02996e-07, Loss_b: 3.06835e-07, Loss_f: 4.05916e-06, Loss_prev: 4.17281e-07
Iter: 11000, Loss: 8.06371e-06, Loss0: 8.52553e-07, Loss_b: 1.22436e-06, Loss_f: 5.33381e-06, Loss_prev: 6.52986e-07
Iter: 11100, Loss: 1.35817e-06, Loss0: 2.93784e-07, Loss_b: 4.03019e-07, Loss_f: 4.84914e-07, Loss_prev: 1.76454e-07
Iter: 11200, Loss: 2.10378e-05, Loss0: 2.64937e-06, Loss_b: 4.46129e-06, Loss_f: 1.20015e-05, Loss_prev: 1.92568e-06
Iter: 11300, Loss: 1.09163e-05, Loss0: 3.67748e-06, Loss_b: 3.05035e-06, Loss_f: 2.97079e-06, Loss_prev: 1.21770e-06
Iter: 11400, Loss: 1.46716e-06, Loss0: 1.56327e-07, Loss_b: 1.82361e-07, Loss_f: 9.24888e-07, Loss_prev: 2.03582e-07
Iter: 11500, Loss: 2.36309e-06, Loss0: 2.29496e-07, Loss_b: 4.94207e-07, Loss_f: 1.39549e-06, Loss_prev: 2.43896e-07
Iter: 11600, Loss: 3.87751e-06, Loss0: 1.14445e-06, Loss_b: 5.28988e-07, Loss_f: 1.83936e-06, Loss_prev: 3.64719e-07
Iter: 11700, Loss: 2.66654e-06, Loss0: 6.39000e-07, Loss_b: 1.81182e-07, Loss_f: 1.50081e-06, Loss_prev: 3.45550e-07
Iter: 11800, Loss: 4.64502e-06, Loss0: 4.23566e-07, Loss_b: 4.41789e-07, Loss_f: 3.43226e-06, Loss_prev: 3.47399e-07
Iter: 11900, Loss: 1.21237e-06, Loss0: 2.11819e-07, Loss_b: 1.54922e-07, Loss_f: 6.81076e-07, Loss_prev: 1.64551e-07
Iter: 12000, Loss: 2.66255e-06, Loss0: 2.09345e-07, Loss_b: 5.44996e-08, Loss_f: 2.00098e-06, Loss_prev: 3.97730e-07
Iter: 12100, Loss: 2.00886e-05, Loss0: 2.21724e-06, Loss_b: 6.97099e-06, Loss_f: 8.98100e-06, Loss_prev: 1.91937e-06
Iter: 12200, Loss: 6.99114e-06, Loss0: 1.92647e-06, Loss_b: 2.35066e-06, Loss_f: 1.68085e-06, Loss_prev: 1.03316e-06
Iter: 12300, Loss: 1.80214e-05, Loss0: 2.01296e-06, Loss_b: 3.02212e-06, Loss_f: 1.15506e-05, Loss_prev: 1.43570e-06
Iter: 12400, Loss: 3.31071e-06, Loss0: 3.63071e-07, Loss_b: 3.06006e-08, Loss_f: 2.57440e-06, Loss_prev: 3.42638e-07
Iter: 12500, Loss: 6.40607e-06, Loss0: 6.74881e-07, Loss_b: 1.46034e-06, Loss_f: 3.69817e-06, Loss_prev: 5.72682e-07
Iter: 12600, Loss: 2.53252e-06, Loss0: 5.48903e-07, Loss_b: 3.52637e-07, Loss_f: 1.32268e-06, Loss_prev: 3.08300e-07
Iter: 12700, Loss: 1.95834e-06, Loss0: 1.77525e-07, Loss_b: 6.44183e-08, Loss_f: 1.54093e-06, Loss_prev: 1.75469e-07
Iter: 12800, Loss: 8.98531e-06, Loss0: 2.21889e-06, Loss_b: 1.74498e-06, Loss_f: 4.07349e-06, Loss_prev: 9.47944e-07
Iter: 12900, Loss: 3.52925e-06, Loss0: 3.07201e-07, Loss_b: 1.96738e-07, Loss_f: 2.74079e-06, Loss_prev: 2.84519e-07
Iter: 13000, Loss: 2.65420e-06, Loss0: 5.59629e-07, Loss_b: 9.13514e-07, Loss_f: 7.57457e-07, Loss_prev: 4.23596e-07
Iter: 13100, Loss: 3.56081e-06, Loss0: 3.50635e-07, Loss_b: 1.47006e-06, Loss_f: 1.35145e-06, Loss_prev: 3.88672e-07
Iter: 13200, Loss: 9.03905e-07, Loss0: 3.11221e-07, Loss_b: 3.39338e-08, Loss_f: 4.47727e-07, Loss_prev: 1.11024e-07
Iter: 13300, Loss: 3.81577e-06, Loss0: 3.54980e-07, Loss_b: 3.56979e-07, Loss_f: 2.75573e-06, Loss_prev: 3.48084e-07
Iter: 13400, Loss: 9.95586e-07, Loss0: 2.02060e-07, Loss_b: 1.63599e-07, Loss_f: 5.13306e-07, Loss_prev: 1.16622e-07
Iter: 13500, Loss: 4.59703e-06, Loss0: 4.53350e-07, Loss_b: 1.13005e-06, Loss_f: 2.47795e-06, Loss_prev: 5.35673e-07
Iter: 13600, Loss: 4.20912e-06, Loss0: 2.59671e-07, Loss_b: 1.51941e-06, Loss_f: 1.89542e-06, Loss_prev: 5.34618e-07
Iter: 13700, Loss: 1.02827e-05, Loss0: 1.09888e-06, Loss_b: 3.64685e-06, Loss_f: 4.00470e-06, Loss_prev: 1.53227e-06
Iter: 13800, Loss: 4.65568e-06, Loss0: 7.91113e-07, Loss_b: 9.03940e-07, Loss_f: 2.47523e-06, Loss_prev: 4.85396e-07
Iter: 13900, Loss: 4.31161e-06, Loss0: 6.63093e-07, Loss_b: 1.95566e-06, Loss_f: 1.21331e-06, Loss_prev: 4.79544e-07
Iter: 14000, Loss: 1.27533e-06, Loss0: 2.18773e-07, Loss_b: 1.52041e-09, Loss_f: 8.54820e-07, Loss_prev: 2.00213e-07
Iter: 14100, Loss: 3.42715e-05, Loss0: 3.90665e-06, Loss_b: 5.81499e-06, Loss_f: 2.20507e-05, Loss_prev: 2.49912e-06
Iter: 14200, Loss: 4.76357e-06, Loss0: 5.55674e-07, Loss_b: 1.99434e-06, Loss_f: 1.58406e-06, Loss_prev: 6.29494e-07
Iter: 14300, Loss: 1.25522e-05, Loss0: 1.62954e-06, Loss_b: 1.74180e-06, Loss_f: 8.30462e-06, Loss_prev: 8.76211e-07
Iter: 14400, Loss: 2.99113e-06, Loss0: 4.39137e-07, Loss_b: 3.99256e-08, Loss_f: 2.26349e-06, Loss_prev: 2.48580e-07
Iter: 14500, Loss: 1.70204e-06, Loss0: 2.14562e-07, Loss_b: 1.19990e-08, Loss_f: 1.28895e-06, Loss_prev: 1.86525e-07
Iter: 14600, Loss: 1.02726e-05, Loss0: 1.28121e-06, Loss_b: 2.05687e-06, Loss_f: 6.16559e-06, Loss_prev: 7.68973e-07
Iter: 14700, Loss: 6.26794e-05, Loss0: 2.18531e-05, Loss_b: 1.96783e-05, Loss_f: 1.36689e-05, Loss_prev: 7.47908e-06
Iter: 14800, Loss: 5.30766e-07, Loss0: 4.19407e-08, Loss_b: 4.06523e-10, Loss_f: 3.88731e-07, Loss_prev: 9.96878e-08
Iter: 14900, Loss: 4.64554e-07, Loss0: 3.82277e-08, Loss_b: 1.87487e-09, Loss_f: 3.63500e-07, Loss_prev: 6.09517e-08
Iter: 15000, Loss: 4.56079e-07, Loss0: 3.60825e-08, Loss_b: 9.37760e-10, Loss_f: 3.53095e-07, Loss_prev: 6.59634e-08
Iter: 15100, Loss: 4.07223e-06, Loss0: 4.51235e-07, Loss_b: 1.32983e-06, Loss_f: 1.79758e-06, Loss_prev: 4.93588e-07
Iter: 15200, Loss: 1.77886e-06, Loss0: 1.67575e-07, Loss_b: 1.04625e-07, Loss_f: 1.35505e-06, Loss_prev: 1.51606e-07
Iter: 15300, Loss: 1.12794e-06, Loss0: 8.99535e-08, Loss_b: 3.77752e-07, Loss_f: 4.88865e-07, Loss_prev: 1.71374e-07
Iter: 15400, Loss: 6.65227e-06, Loss0: 5.61355e-07, Loss_b: 3.73211e-06, Loss_f: 1.48012e-06, Loss_prev: 8.78696e-07
Iter: 15500, Loss: 4.38771e-06, Loss0: 5.22208e-07, Loss_b: 1.57109e-06, Loss_f: 1.84139e-06, Loss_prev: 4.53020e-07
Iter: 15600, Loss: 5.60367e-06, Loss0: 5.60213e-07, Loss_b: 6.08338e-09, Loss_f: 4.13911e-06, Loss_prev: 8.98261e-07
Iter: 15700, Loss: 1.84872e-05, Loss0: 1.74684e-06, Loss_b: 1.10836e-05, Loss_f: 3.38994e-06, Loss_prev: 2.26677e-06
Iter: 15800, Loss: 1.61888e-06, Loss0: 1.54212e-07, Loss_b: 3.34325e-07, Loss_f: 9.16650e-07, Loss_prev: 2.13692e-07
Iter: 15900, Loss: 6.86547e-06, Loss0: 9.83743e-07, Loss_b: 2.11157e-06, Loss_f: 3.07765e-06, Loss_prev: 6.92502e-07
Iter: 16000, Loss: 1.14635e-06, Loss0: 9.25187e-08, Loss_b: 2.36843e-08, Loss_f: 8.91344e-07, Loss_prev: 1.38804e-07
Iter: 16100, Loss: 5.80934e-06, Loss0: 5.70024e-07, Loss_b: 2.81055e-06, Loss_f: 1.69927e-06, Loss_prev: 7.29492e-07
Iter: 16200, Loss: 1.47695e-06, Loss0: 3.47348e-07, Loss_b: 3.15343e-07, Loss_f: 6.10017e-07, Loss_prev: 2.04241e-07
Iter: 16300, Loss: 4.05133e-06, Loss0: 1.55487e-06, Loss_b: 7.78444e-07, Loss_f: 1.28861e-06, Loss_prev: 4.29417e-07
Iter: 16400, Loss: 4.46913e-06, Loss0: 5.11217e-07, Loss_b: 1.31187e-06, Loss_f: 2.22587e-06, Loss_prev: 4.20173e-07
Iter: 16500, Loss: 4.34180e-06, Loss0: 4.85991e-07, Loss_b: 9.08942e-07, Loss_f: 2.55933e-06, Loss_prev: 3.87529e-07
Iter: 16600, Loss: 6.10860e-06, Loss0: 6.27896e-07, Loss_b: 3.56519e-07, Loss_f: 4.63842e-06, Loss_prev: 4.85773e-07
Iter: 16700, Loss: 1.66794e-06, Loss0: 2.13001e-07, Loss_b: 1.82633e-07, Loss_f: 9.80806e-07, Loss_prev: 2.91505e-07
Iter: 16800, Loss: 3.22029e-06, Loss0: 1.03754e-06, Loss_b: 8.72121e-07, Loss_f: 1.00003e-06, Loss_prev: 3.10606e-07
Iter: 16900, Loss: 5.93278e-06, Loss0: 8.48607e-07, Loss_b: 1.41752e-06, Loss_f: 2.91257e-06, Loss_prev: 7.54087e-07
Iter: 17000, Loss: 1.91306e-06, Loss0: 2.28857e-07, Loss_b: 3.33658e-07, Loss_f: 1.04946e-06, Loss_prev: 3.01091e-07
