Start Training:
Iter: 0, Loss: 3.51488e-01, Loss_0: 3.14940e-01, Loss_1: 1.65791e-02, Loss_b: 1.21699e-02, Loss_f: 7.79868e-03
Iter: 100, Loss: 4.98949e-03, Loss_0: 3.54803e-06, Loss_1: 4.91920e-03, Loss_b: 4.98771e-05, Loss_f: 1.68646e-05
Iter: 200, Loss: 4.22100e-03, Loss_0: 3.38672e-06, Loss_1: 4.08402e-03, Loss_b: 2.89291e-05, Loss_f: 1.04667e-04
Iter: 300, Loss: 3.16764e-03, Loss_0: 3.35076e-06, Loss_1: 3.02132e-03, Loss_b: 9.47563e-06, Loss_f: 1.33499e-04
Iter: 400, Loss: 3.05799e-03, Loss_0: 3.35289e-06, Loss_1: 2.94771e-03, Loss_b: 6.63424e-06, Loss_f: 1.00292e-04
Iter: 500, Loss: 3.02055e-03, Loss_0: 3.37059e-06, Loss_1: 2.94077e-03, Loss_b: 4.39805e-06, Loss_f: 7.20112e-05
Iter: 600, Loss: 2.99979e-03, Loss_0: 3.38643e-06, Loss_1: 2.93639e-03, Loss_b: 2.82420e-06, Loss_f: 5.71934e-05
Iter: 700, Loss: 2.98734e-03, Loss_0: 3.39664e-06, Loss_1: 2.93265e-03, Loss_b: 1.91041e-06, Loss_f: 4.93761e-05
Iter: 800, Loss: 2.98292e-03, Loss_0: 3.54580e-06, Loss_1: 2.92919e-03, Loss_b: 2.82687e-06, Loss_f: 4.73508e-05
Iter: 900, Loss: 2.97379e-03, Loss_0: 3.38354e-06, Loss_1: 2.92490e-03, Loss_b: 1.46374e-06, Loss_f: 4.40436e-05
Iter: 1000, Loss: 2.96869e-03, Loss_0: 3.38580e-06, Loss_1: 2.92198e-03, Loss_b: 1.35009e-06, Loss_f: 4.19765e-05
Iter: 1100, Loss: 2.96661e-03, Loss_0: 3.38303e-06, Loss_1: 2.91751e-03, Loss_b: 2.36661e-06, Loss_f: 4.33440e-05
Iter: 1200, Loss: 2.96135e-03, Loss_0: 3.34815e-06, Loss_1: 2.91600e-03, Loss_b: 1.28684e-06, Loss_f: 4.07157e-05
Iter: 1300, Loss: 2.95783e-03, Loss_0: 3.34648e-06, Loss_1: 2.91389e-03, Loss_b: 1.09698e-06, Loss_f: 3.94940e-05
Iter: 1400, Loss: 3.08851e-03, Loss_0: 1.42578e-05, Loss_1: 2.93638e-03, Loss_b: 1.05926e-04, Loss_f: 3.19447e-05
Iter: 1500, Loss: 2.95426e-03, Loss_0: 3.31782e-06, Loss_1: 2.90962e-03, Loss_b: 1.42209e-06, Loss_f: 3.99039e-05
Iter: 1600, Loss: 2.95085e-03, Loss_0: 3.31842e-06, Loss_1: 2.90781e-03, Loss_b: 1.16328e-06, Loss_f: 3.85555e-05
Iter: 1700, Loss: 2.94826e-03, Loss_0: 3.31866e-06, Loss_1: 2.90609e-03, Loss_b: 1.02389e-06, Loss_f: 3.78332e-05
Iter: 1800, Loss: 4.50212e-03, Loss_0: 1.46792e-04, Loss_1: 2.99253e-03, Loss_b: 1.28854e-03, Loss_f: 7.42582e-05
Iter: 1900, Loss: 2.94660e-03, Loss_0: 3.32232e-06, Loss_1: 2.90356e-03, Loss_b: 1.36748e-06, Loss_f: 3.83460e-05
Iter: 2000, Loss: 2.94368e-03, Loss_0: 3.31638e-06, Loss_1: 2.90195e-03, Loss_b: 1.11694e-06, Loss_f: 3.73004e-05
Iter: 2100, Loss: 2.94144e-03, Loss_0: 3.31486e-06, Loss_1: 2.90033e-03, Loss_b: 1.00548e-06, Loss_f: 3.67828e-05
Iter: 2200, Loss: 3.13107e-03, Loss_0: 2.24649e-05, Loss_1: 2.92346e-03, Loss_b: 1.52936e-04, Loss_f: 3.22063e-05
Iter: 2300, Loss: 2.94038e-03, Loss_0: 3.32781e-06, Loss_1: 2.89890e-03, Loss_b: 1.26053e-06, Loss_f: 3.68921e-05
Iter: 2400, Loss: 2.93789e-03, Loss_0: 3.31860e-06, Loss_1: 2.89722e-03, Loss_b: 1.08573e-06, Loss_f: 3.62577e-05
Iter: 2500, Loss: 2.93577e-03, Loss_0: 3.31562e-06, Loss_1: 2.89558e-03, Loss_b: 1.01394e-06, Loss_f: 3.58600e-05
Iter: 2600, Loss: 2.93926e-03, Loss_0: 3.36240e-06, Loss_1: 2.89577e-03, Loss_b: 3.20397e-06, Loss_f: 3.69317e-05
Iter: 2700, Loss: 2.93853e-03, Loss_0: 7.29275e-06, Loss_1: 2.89419e-03, Loss_b: 1.16919e-06, Loss_f: 3.58770e-05
Iter: 2800, Loss: 2.93229e-03, Loss_0: 3.31672e-06, Loss_1: 2.89281e-03, Loss_b: 1.08033e-06, Loss_f: 3.50871e-05
Iter: 2900, Loss: 2.95083e-03, Loss_0: 3.61035e-06, Loss_1: 2.89863e-03, Loss_b: 1.60916e-05, Loss_f: 3.24998e-05
Iter: 3000, Loss: 2.93025e-03, Loss_0: 3.31883e-06, Loss_1: 2.89109e-03, Loss_b: 1.19964e-06, Loss_f: 3.46466e-05
Iter: 3100, Loss: 2.92792e-03, Loss_0: 3.31524e-06, Loss_1: 2.88911e-03, Loss_b: 1.14277e-06, Loss_f: 3.43513e-05
Iter: 3200, Loss: 2.92971e-03, Loss_0: 3.36014e-06, Loss_1: 2.89094e-03, Loss_b: 1.92762e-06, Loss_f: 3.34782e-05
Iter: 3300, Loss: 6.19689e-03, Loss_0: 1.98506e-03, Loss_1: 2.97281e-03, Loss_b: 9.86122e-04, Loss_f: 2.52894e-04
Iter: 3400, Loss: 2.92632e-03, Loss_0: 3.34749e-06, Loss_1: 2.88778e-03, Loss_b: 1.31204e-06, Loss_f: 3.38884e-05
Iter: 3500, Loss: 2.92363e-03, Loss_0: 3.33873e-06, Loss_1: 2.88560e-03, Loss_b: 1.24802e-06, Loss_f: 3.34404e-05
Iter: 3600, Loss: 2.92104e-03, Loss_0: 3.33775e-06, Loss_1: 2.88332e-03, Loss_b: 1.30906e-06, Loss_f: 3.30728e-05
Iter: 3700, Loss: 2.92304e-03, Loss_0: 3.38107e-06, Loss_1: 2.88487e-03, Loss_b: 2.17091e-06, Loss_f: 3.26180e-05
Iter: 3800, Loss: 2.91903e-03, Loss_0: 3.31641e-06, Loss_1: 2.88165e-03, Loss_b: 1.47537e-06, Loss_f: 3.25927e-05
Iter: 3900, Loss: 2.91613e-03, Loss_0: 3.31739e-06, Loss_1: 2.87888e-03, Loss_b: 1.51551e-06, Loss_f: 3.24177e-05
Iter: 4000, Loss: 2.96558e-03, Loss_0: 4.35895e-05, Loss_1: 2.88426e-03, Loss_b: 2.91168e-06, Loss_f: 3.48190e-05
Iter: 4100, Loss: 2.91459e-03, Loss_0: 3.49524e-06, Loss_1: 2.87809e-03, Loss_b: 1.63793e-06, Loss_f: 3.13700e-05
Iter: 4200, Loss: 2.91120e-03, Loss_0: 3.47874e-06, Loss_1: 2.87473e-03, Loss_b: 1.70472e-06, Loss_f: 3.12887e-05
Iter: 4300, Loss: 2.91642e-03, Loss_0: 4.38607e-06, Loss_1: 2.87898e-03, Loss_b: 3.54299e-06, Loss_f: 2.95109e-05
Iter: 4400, Loss: 2.90879e-03, Loss_0: 3.32145e-06, Loss_1: 2.87239e-03, Loss_b: 1.85374e-06, Loss_f: 3.12280e-05
Iter: 4500, Loss: 3.54172e-03, Loss_0: 3.65860e-05, Loss_1: 2.96449e-03, Loss_b: 5.06126e-04, Loss_f: 3.45228e-05
Iter: 4600, Loss: 2.90212e-03, Loss_0: 3.38808e-06, Loss_1: 2.86655e-03, Loss_b: 2.06602e-06, Loss_f: 3.01073e-05
Iter: 4700, Loss: 2.93662e-03, Loss_0: 2.93706e-05, Loss_1: 2.86533e-03, Loss_b: 7.68622e-06, Loss_f: 3.42332e-05
Iter: 4800, Loss: 2.89507e-03, Loss_0: 3.31801e-06, Loss_1: 2.86038e-03, Loss_b: 2.12254e-06, Loss_f: 2.92490e-05
Iter: 4900, Loss: 2.89493e-03, Loss_0: 4.14162e-06, Loss_1: 2.85903e-03, Loss_b: 3.67117e-06, Loss_f: 2.80848e-05
Iter: 5000, Loss: 3.32351e-03, Loss_0: 7.31151e-05, Loss_1: 2.89425e-03, Loss_b: 3.31970e-04, Loss_f: 2.41736e-05
Iter: 5100, Loss: 2.87373e-03, Loss_0: 3.33292e-06, Loss_1: 2.84360e-03, Loss_b: 1.87898e-06, Loss_f: 2.49219e-05
Iter: 5200, Loss: 2.88148e-03, Loss_0: 3.68834e-06, Loss_1: 2.84325e-03, Loss_b: 1.15900e-05, Loss_f: 2.29491e-05
Iter: 5300, Loss: 2.83809e-03, Loss_0: 3.39727e-06, Loss_1: 2.81534e-03, Loss_b: 1.08119e-06, Loss_f: 1.82762e-05
Iter: 5400, Loss: 2.81723e-03, Loss_0: 3.78820e-06, Loss_1: 2.79883e-03, Loss_b: 5.51757e-07, Loss_f: 1.40551e-05
Iter: 5500, Loss: 2.85230e-03, Loss_0: 3.38236e-06, Loss_1: 2.80611e-03, Loss_b: 9.09575e-06, Loss_f: 3.37156e-05
Iter: 5600, Loss: 2.71156e-03, Loss_0: 3.38929e-06, Loss_1: 2.70205e-03, Loss_b: 5.05559e-08, Loss_f: 6.06694e-06
Iter: 5700, Loss: 2.58270e-03, Loss_0: 5.32459e-06, Loss_1: 2.56358e-03, Loss_b: 3.01394e-07, Loss_f: 1.34876e-05
Iter: 5800, Loss: 2.54448e-03, Loss_0: 8.07409e-06, Loss_1: 2.50472e-03, Loss_b: 1.18555e-05, Loss_f: 1.98253e-05
Iter: 5900, Loss: 3.45311e-02, Loss_0: 5.41994e-03, Loss_1: 4.38713e-03, Loss_b: 2.44023e-02, Loss_f: 3.21738e-04
Iter: 6000, Loss: 1.20009e-03, Loss_0: 8.79184e-06, Loss_1: 1.10127e-03, Loss_b: 6.33140e-06, Loss_f: 8.36986e-05
Iter: 6100, Loss: 1.02323e-03, Loss_0: 3.32389e-06, Loss_1: 8.60776e-04, Loss_b: 1.29804e-05, Loss_f: 1.46148e-04
Iter: 6200, Loss: 8.05113e-04, Loss_0: 3.44796e-06, Loss_1: 6.51091e-04, Loss_b: 1.51578e-05, Loss_f: 1.35416e-04
Iter: 6300, Loss: 6.08188e-04, Loss_0: 3.58634e-06, Loss_1: 4.83296e-04, Loss_b: 9.44771e-06, Loss_f: 1.11858e-04
Iter: 6400, Loss: 5.92421e-04, Loss_0: 3.50214e-06, Loss_1: 4.62493e-04, Loss_b: 1.39352e-05, Loss_f: 1.12491e-04
Iter: 6500, Loss: 4.12760e-04, Loss_0: 3.35765e-06, Loss_1: 3.13698e-04, Loss_b: 5.31228e-06, Loss_f: 9.03927e-05
Iter: 6600, Loss: 3.16537e-04, Loss_0: 3.32874e-06, Loss_1: 2.19811e-04, Loss_b: 1.45644e-06, Loss_f: 9.19406e-05
Iter: 6700, Loss: 3.76783e-04, Loss_0: 3.65017e-06, Loss_1: 2.64921e-04, Loss_b: 1.52643e-05, Loss_f: 9.29475e-05
Iter: 6800, Loss: 2.80316e-04, Loss_0: 3.32132e-06, Loss_1: 1.85423e-04, Loss_b: 1.08129e-06, Loss_f: 9.04904e-05
Iter: 6900, Loss: 2.13319e-04, Loss_0: 3.32008e-06, Loss_1: 1.29705e-04, Loss_b: 2.72101e-07, Loss_f: 8.00211e-05
Iter: 7000, Loss: 1.71949e-04, Loss_0: 3.36667e-06, Loss_1: 8.23514e-05, Loss_b: 1.46824e-05, Loss_f: 7.15484e-05
Iter: 7100, Loss: 1.50380e-04, Loss_0: 3.32472e-06, Loss_1: 8.36909e-05, Loss_b: 3.85808e-07, Loss_f: 6.29787e-05
Iter: 7200, Loss: 1.05958e-04, Loss_0: 3.32247e-06, Loss_1: 4.64061e-05, Loss_b: 1.45997e-06, Loss_f: 5.47691e-05
Iter: 7300, Loss: 8.50031e-05, Loss_0: 3.32615e-06, Loss_1: 3.27058e-05, Loss_b: 2.40960e-06, Loss_f: 4.65615e-05
Iter: 7400, Loss: 8.45324e-05, Loss_0: 3.33889e-06, Loss_1: 3.62595e-05, Loss_b: 1.50709e-06, Loss_f: 4.34269e-05
Iter: 7500, Loss: 6.86880e-05, Loss_0: 3.32110e-06, Loss_1: 2.46329e-05, Loss_b: 1.84979e-06, Loss_f: 3.88843e-05
Iter: 7600, Loss: 5.90468e-05, Loss_0: 3.32118e-06, Loss_1: 2.05707e-05, Loss_b: 1.65905e-06, Loss_f: 3.34959e-05
Iter: 7700, Loss: 7.57321e-05, Loss_0: 4.51633e-06, Loss_1: 3.28098e-05, Loss_b: 6.85333e-06, Loss_f: 3.15526e-05
Iter: 7800, Loss: 5.20337e-05, Loss_0: 3.32706e-06, Loss_1: 1.80315e-05, Loss_b: 1.08150e-06, Loss_f: 2.95936e-05
Iter: 7900, Loss: 4.52091e-05, Loss_0: 3.32048e-06, Loss_1: 1.53183e-05, Loss_b: 8.67507e-07, Loss_f: 2.57028e-05
Iter: 8000, Loss: 4.88528e-05, Loss_0: 3.35357e-06, Loss_1: 1.81275e-05, Loss_b: 4.16539e-07, Loss_f: 2.69552e-05
Iter: 8100, Loss: 3.93597e-05, Loss_0: 3.31452e-06, Loss_1: 1.31277e-05, Loss_b: 5.34584e-07, Loss_f: 2.23829e-05
Iter: 8200, Loss: 9.63981e-05, Loss_0: 4.08082e-06, Loss_1: 3.00643e-05, Loss_b: 1.49031e-05, Loss_f: 4.73499e-05
Iter: 8300, Loss: 6.73410e-05, Loss_0: 3.74569e-06, Loss_1: 2.16729e-05, Loss_b: 7.78283e-06, Loss_f: 3.41396e-05
Iter: 8400, Loss: 7.78359e-05, Loss_0: 3.62542e-06, Loss_1: 2.25966e-05, Loss_b: 8.70945e-06, Loss_f: 4.29044e-05
Iter: 8500, Loss: 9.67969e-05, Loss_0: 3.42401e-06, Loss_1: 3.32892e-05, Loss_b: 6.98063e-06, Loss_f: 5.31030e-05
Iter: 8600, Loss: 3.16430e-05, Loss_0: 3.37972e-06, Loss_1: 1.03046e-05, Loss_b: 5.28112e-07, Loss_f: 1.74306e-05
Iter: 8700, Loss: 8.33231e-05, Loss_0: 7.30306e-06, Loss_1: 2.49256e-05, Loss_b: 2.16465e-05, Loss_f: 2.94479e-05
Iter: 8800, Loss: 3.00761e-05, Loss_0: 3.37735e-06, Loss_1: 9.54671e-06, Loss_b: 1.15909e-06, Loss_f: 1.59930e-05
Iter: 8900, Loss: 5.50256e-05, Loss_0: 3.98147e-06, Loss_1: 1.51427e-05, Loss_b: 5.22270e-07, Loss_f: 3.53792e-05
Iter: 9000, Loss: 3.68002e-05, Loss_0: 4.33001e-06, Loss_1: 1.09769e-05, Loss_b: 3.43457e-06, Loss_f: 1.80588e-05
Iter: 9100, Loss: 2.56596e-04, Loss_0: 2.61725e-05, Loss_1: 2.33249e-05, Loss_b: 1.76761e-04, Loss_f: 3.03373e-05
Iter: 9200, Loss: 8.38125e-05, Loss_0: 8.91584e-06, Loss_1: 1.88196e-05, Loss_b: 1.70675e-05, Loss_f: 3.90096e-05
Iter: 9300, Loss: 6.35914e-05, Loss_0: 4.11214e-06, Loss_1: 2.03143e-05, Loss_b: 1.05841e-05, Loss_f: 2.85809e-05
Iter: 9400, Loss: 4.59256e-05, Loss_0: 9.33639e-06, Loss_1: 1.29011e-05, Loss_b: 4.78084e-07, Loss_f: 2.32101e-05
Iter: 9500, Loss: 1.60983e-05, Loss_0: 3.36947e-06, Loss_1: 4.35096e-06, Loss_b: 1.24829e-07, Loss_f: 8.25303e-06
Iter: 9600, Loss: 3.44550e-05, Loss_0: 3.39069e-06, Loss_1: 9.25431e-06, Loss_b: 4.23628e-07, Loss_f: 2.13863e-05
Iter: 9700, Loss: 5.28207e-05, Loss_0: 4.69751e-06, Loss_1: 1.58515e-05, Loss_b: 1.66426e-06, Loss_f: 3.06074e-05
Iter: 9800, Loss: 2.68468e-05, Loss_0: 3.75597e-06, Loss_1: 4.12935e-06, Loss_b: 1.18453e-05, Loss_f: 7.11622e-06
Iter: 9900, Loss: 1.44384e-05, Loss_0: 3.43825e-06, Loss_1: 3.02026e-06, Loss_b: 3.99395e-06, Loss_f: 3.98589e-06
Iter: 10000, Loss: 5.13051e-05, Loss_0: 3.35746e-06, Loss_1: 1.19722e-05, Loss_b: 6.67314e-06, Loss_f: 2.93023e-05
Iter: 10100, Loss: 1.41858e-04, Loss_0: 4.54532e-06, Loss_1: 2.45955e-05, Loss_b: 6.66556e-05, Loss_f: 4.60617e-05
Iter: 10200, Loss: 3.32183e-04, Loss_0: 2.26120e-05, Loss_1: 5.29230e-05, Loss_b: 1.90395e-04, Loss_f: 6.62535e-05
Iter: 10300, Loss: 2.93159e-03, Loss_0: 5.95932e-06, Loss_1: 2.75754e-03, Loss_b: 2.37468e-05, Loss_f: 1.44351e-04
Iter: 10400, Loss: 1.73728e-03, Loss_0: 4.42178e-06, Loss_1: 1.66176e-03, Loss_b: 3.54750e-07, Loss_f: 7.07465e-05
Iter: 10500, Loss: 9.40148e-04, Loss_0: 4.41857e-06, Loss_1: 7.91205e-04, Loss_b: 6.10475e-06, Loss_f: 1.38420e-04
Iter: 10600, Loss: 6.85390e-04, Loss_0: 3.95423e-06, Loss_1: 5.22741e-04, Loss_b: 6.41774e-06, Loss_f: 1.52276e-04
Iter: 10700, Loss: 5.21919e-04, Loss_0: 3.59402e-06, Loss_1: 3.99982e-04, Loss_b: 4.88977e-06, Loss_f: 1.13453e-04
Iter: 10800, Loss: 3.93377e-04, Loss_0: 3.39115e-06, Loss_1: 3.04301e-04, Loss_b: 3.29894e-06, Loss_f: 8.23858e-05
Iter: 10900, Loss: 2.89267e-04, Loss_0: 3.32746e-06, Loss_1: 2.21472e-04, Loss_b: 1.95477e-06, Loss_f: 6.25129e-05
Iter: 11000, Loss: 2.09329e-04, Loss_0: 3.35966e-06, Loss_1: 1.53700e-04, Loss_b: 1.00314e-06, Loss_f: 5.12668e-05
