Start Training:
Iter: 0, Loss: 2.56272e-01, Loss_0: 4.05476e-02, Loss_1: 3.10464e-02, Loss_b: 1.83022e-01, Loss_f: 1.65610e-03
Iter: 100, Loss: 1.02588e-02, Loss_0: 3.36803e-06, Loss_1: 1.01992e-02, Loss_b: 2.73472e-05, Loss_f: 2.88831e-05
Iter: 200, Loss: 8.45992e-03, Loss_0: 1.64998e-06, Loss_1: 8.35834e-03, Loss_b: 2.07622e-05, Loss_f: 7.91759e-05
Iter: 300, Loss: 6.81495e-03, Loss_0: 8.13582e-06, Loss_1: 6.65364e-03, Loss_b: 1.02612e-05, Loss_f: 1.42909e-04
Iter: 400, Loss: 6.23490e-03, Loss_0: 2.16181e-06, Loss_1: 6.08645e-03, Loss_b: 3.37413e-06, Loss_f: 1.42918e-04
Iter: 500, Loss: 6.14242e-03, Loss_0: 1.60797e-04, Loss_1: 5.47659e-03, Loss_b: 2.88556e-04, Loss_f: 2.16476e-04
Iter: 600, Loss: 5.14655e-03, Loss_0: 1.12184e-05, Loss_1: 4.88576e-03, Loss_b: 2.85581e-05, Loss_f: 2.21013e-04
Iter: 700, Loss: 4.75032e-03, Loss_0: 3.03261e-05, Loss_1: 4.47877e-03, Loss_b: 5.06795e-05, Loss_f: 1.90544e-04
Iter: 800, Loss: 4.32159e-03, Loss_0: 7.68036e-07, Loss_1: 4.15083e-03, Loss_b: 3.94864e-06, Loss_f: 1.66044e-04
Iter: 900, Loss: 4.11610e-03, Loss_0: 8.00346e-06, Loss_1: 3.93828e-03, Loss_b: 2.77010e-05, Loss_f: 1.42125e-04
Iter: 1000, Loss: 3.88518e-03, Loss_0: 4.32057e-07, Loss_1: 3.74636e-03, Loss_b: 8.62112e-06, Loss_f: 1.29764e-04
Iter: 1100, Loss: 3.92606e-03, Loss_0: 5.31875e-05, Loss_1: 3.59583e-03, Loss_b: 1.60677e-04, Loss_f: 1.16363e-04
Iter: 1200, Loss: 3.50370e-03, Loss_0: 2.94799e-07, Loss_1: 3.37894e-03, Loss_b: 1.12585e-05, Loss_f: 1.13205e-04
Iter: 1300, Loss: 3.23568e-03, Loss_0: 3.76564e-07, Loss_1: 3.10868e-03, Loss_b: 1.05321e-05, Loss_f: 1.16093e-04
Iter: 1400, Loss: 2.96671e-03, Loss_0: 5.40660e-06, Loss_1: 2.82337e-03, Loss_b: 1.68205e-05, Loss_f: 1.21107e-04
Iter: 1500, Loss: 2.57364e-03, Loss_0: 5.10764e-07, Loss_1: 2.41216e-03, Loss_b: 6.78906e-06, Loss_f: 1.54184e-04
Iter: 1600, Loss: 2.17547e-03, Loss_0: 7.43872e-07, Loss_1: 2.00017e-03, Loss_b: 2.69542e-06, Loss_f: 1.71857e-04
Iter: 1700, Loss: 1.86601e-03, Loss_0: 1.72608e-06, Loss_1: 1.72193e-03, Loss_b: 4.80788e-06, Loss_f: 1.37545e-04
Iter: 1800, Loss: 1.60103e-03, Loss_0: 7.40286e-07, Loss_1: 1.45292e-03, Loss_b: 8.15555e-07, Loss_f: 1.46556e-04
Iter: 1900, Loss: 1.43437e-03, Loss_0: 6.56097e-07, Loss_1: 1.27515e-03, Loss_b: 2.73779e-06, Loss_f: 1.55820e-04
Iter: 2000, Loss: 1.30543e-03, Loss_0: 6.77357e-07, Loss_1: 1.13799e-03, Loss_b: 4.31638e-06, Loss_f: 1.62450e-04
Iter: 2100, Loss: 1.20066e-03, Loss_0: 8.77079e-07, Loss_1: 1.03948e-03, Loss_b: 5.49402e-06, Loss_f: 1.54809e-04
Iter: 2200, Loss: 1.06659e-03, Loss_0: 6.08379e-07, Loss_1: 8.99584e-04, Loss_b: 4.33252e-06, Loss_f: 1.62062e-04
Iter: 2300, Loss: 9.33268e-04, Loss_0: 6.53776e-07, Loss_1: 7.67233e-04, Loss_b: 3.75087e-06, Loss_f: 1.61630e-04
Iter: 2400, Loss: 1.03541e-03, Loss_0: 3.53010e-05, Loss_1: 6.65031e-04, Loss_b: 1.83889e-04, Loss_f: 1.51185e-04
Iter: 2500, Loss: 7.05213e-04, Loss_0: 5.53485e-07, Loss_1: 5.60629e-04, Loss_b: 1.52783e-06, Loss_f: 1.42503e-04
Iter: 2600, Loss: 6.06152e-04, Loss_0: 5.54254e-07, Loss_1: 4.66496e-04, Loss_b: 1.38846e-06, Loss_f: 1.37713e-04
Iter: 2700, Loss: 5.27938e-04, Loss_0: 5.76894e-07, Loss_1: 3.95325e-04, Loss_b: 9.68166e-07, Loss_f: 1.31068e-04
Iter: 2800, Loss: 5.09628e-04, Loss_0: 5.28928e-06, Loss_1: 3.45883e-04, Loss_b: 2.88152e-05, Loss_f: 1.29641e-04
Iter: 2900, Loss: 4.26641e-04, Loss_0: 5.06329e-07, Loss_1: 3.07545e-04, Loss_b: 6.05782e-07, Loss_f: 1.17984e-04
Iter: 3000, Loss: 3.86060e-04, Loss_0: 5.17639e-07, Loss_1: 2.71337e-04, Loss_b: 4.26238e-07, Loss_f: 1.13779e-04
Iter: 3100, Loss: 3.72269e-04, Loss_0: 1.70566e-06, Loss_1: 2.45706e-04, Loss_b: 1.57234e-05, Loss_f: 1.09134e-04
Iter: 3200, Loss: 3.29451e-04, Loss_0: 4.59524e-07, Loss_1: 2.28137e-04, Loss_b: 3.30702e-07, Loss_f: 1.00524e-04
Iter: 3300, Loss: 1.33561e-03, Loss_0: 1.25428e-05, Loss_1: 3.08397e-04, Loss_b: 4.96154e-04, Loss_f: 5.18514e-04
Iter: 3400, Loss: 3.39817e-04, Loss_0: 1.52492e-06, Loss_1: 2.00954e-04, Loss_b: 2.73335e-05, Loss_f: 1.10005e-04
Iter: 3500, Loss: 4.02080e-04, Loss_0: 2.05899e-06, Loss_1: 1.97143e-04, Loss_b: 7.24320e-05, Loss_f: 1.30446e-04
Iter: 3600, Loss: 2.75033e-04, Loss_0: 3.63299e-07, Loss_1: 1.73604e-04, Loss_b: 8.88493e-06, Loss_f: 9.21807e-05
Iter: 3700, Loss: 6.73481e-04, Loss_0: 2.74922e-06, Loss_1: 1.96097e-04, Loss_b: 1.72359e-04, Loss_f: 3.02275e-04
Iter: 3800, Loss: 2.28016e-04, Loss_0: 8.95244e-07, Loss_1: 1.53051e-04, Loss_b: 6.83761e-08, Loss_f: 7.40009e-05
Iter: 3900, Loss: 2.33736e-04, Loss_0: 7.55906e-07, Loss_1: 1.47277e-04, Loss_b: 3.61487e-06, Loss_f: 8.20886e-05
Iter: 4000, Loss: 3.69452e-04, Loss_0: 7.19782e-07, Loss_1: 1.46980e-04, Loss_b: 3.63385e-05, Loss_f: 1.85414e-04
Iter: 4100, Loss: 3.70740e-04, Loss_0: 4.65244e-06, Loss_1: 1.44179e-04, Loss_b: 8.66377e-05, Loss_f: 1.35271e-04
Iter: 4200, Loss: 1.90899e-04, Loss_0: 3.33193e-07, Loss_1: 1.24701e-04, Loss_b: 4.68726e-06, Loss_f: 6.11772e-05
Iter: 4300, Loss: 2.08553e-04, Loss_0: 2.12055e-07, Loss_1: 1.19753e-04, Loss_b: 9.88159e-06, Loss_f: 7.87067e-05
Iter: 4400, Loss: 1.65356e-04, Loss_0: 4.12028e-07, Loss_1: 1.10849e-04, Loss_b: 1.07154e-06, Loss_f: 5.30239e-05
