Start Training:
Iter: 0, Loss: 5.59536e-01, Loss_0: 2.50207e-02, Loss_1: 4.13031e-02, Loss_b: 4.27616e-01, Loss_f: 6.55958e-02
Iter: 100, Loss: 5.15550e-03, Loss_0: 1.56758e-05, Loss_1: 5.02134e-03, Loss_b: 6.23242e-05, Loss_f: 5.61540e-05
Iter: 200, Loss: 5.03525e-03, Loss_0: 1.54163e-05, Loss_1: 4.88025e-03, Loss_b: 5.92943e-05, Loss_f: 8.02939e-05
Iter: 300, Loss: 4.88874e-03, Loss_0: 1.53263e-05, Loss_1: 4.75112e-03, Loss_b: 4.40496e-05, Loss_f: 7.82430e-05
Iter: 400, Loss: 4.75555e-03, Loss_0: 1.51115e-05, Loss_1: 4.64174e-03, Loss_b: 2.86686e-05, Loss_f: 7.00311e-05
Iter: 500, Loss: 4.60540e-03, Loss_0: 1.48722e-05, Loss_1: 4.50567e-03, Loss_b: 2.01457e-05, Loss_f: 6.47159e-05
Iter: 600, Loss: 4.33842e-03, Loss_0: 1.47990e-05, Loss_1: 4.23817e-03, Loss_b: 1.48108e-05, Loss_f: 7.06472e-05
Iter: 700, Loss: 3.74440e-03, Loss_0: 1.63759e-05, Loss_1: 3.59103e-03, Loss_b: 9.52052e-06, Loss_f: 1.27472e-04
Iter: 800, Loss: 3.16360e-03, Loss_0: 1.50358e-05, Loss_1: 3.00718e-03, Loss_b: 1.85929e-05, Loss_f: 1.22786e-04
Iter: 900, Loss: 3.06878e-03, Loss_0: 1.50679e-05, Loss_1: 2.93110e-03, Loss_b: 1.89314e-05, Loss_f: 1.03681e-04
Iter: 1000, Loss: 3.02792e-03, Loss_0: 1.48750e-05, Loss_1: 2.91194e-03, Loss_b: 1.55547e-05, Loss_f: 8.55500e-05
Iter: 1100, Loss: 2.99923e-03, Loss_0: 1.47697e-05, Loss_1: 2.90293e-03, Loss_b: 1.19709e-05, Loss_f: 6.95594e-05
Iter: 1200, Loss: 2.98851e-03, Loss_0: 1.48931e-05, Loss_1: 2.90195e-03, Loss_b: 1.22164e-05, Loss_f: 5.94470e-05
Iter: 1300, Loss: 2.96453e-03, Loss_0: 1.47454e-05, Loss_1: 2.89150e-03, Loss_b: 7.98706e-06, Loss_f: 5.02973e-05
Iter: 1400, Loss: 2.96936e-03, Loss_0: 1.58931e-05, Loss_1: 2.88990e-03, Loss_b: 1.79773e-05, Loss_f: 4.55898e-05
Iter: 1500, Loss: 2.94155e-03, Loss_0: 1.47435e-05, Loss_1: 2.88247e-03, Loss_b: 5.41602e-06, Loss_f: 3.89211e-05
Iter: 1600, Loss: 4.72087e-03, Loss_0: 4.55060e-05, Loss_1: 3.14585e-03, Loss_b: 1.50042e-03, Loss_f: 2.90936e-05
Iter: 1700, Loss: 2.92712e-03, Loss_0: 1.47380e-05, Loss_1: 2.87484e-03, Loss_b: 4.37634e-06, Loss_f: 3.31680e-05
Iter: 1800, Loss: 2.92587e-03, Loss_0: 1.63318e-05, Loss_1: 2.86940e-03, Loss_b: 8.25169e-06, Loss_f: 3.18922e-05
Iter: 1900, Loss: 2.91379e-03, Loss_0: 1.48140e-05, Loss_1: 2.86567e-03, Loss_b: 3.23935e-06, Loss_f: 3.00680e-05
Iter: 2000, Loss: 2.90948e-03, Loss_0: 1.47774e-05, Loss_1: 2.86081e-03, Loss_b: 3.77292e-06, Loss_f: 3.01163e-05
Iter: 2100, Loss: 3.05650e-03, Loss_0: 2.06001e-05, Loss_1: 2.87625e-03, Loss_b: 1.27667e-04, Loss_f: 3.19902e-05
Iter: 2200, Loss: 2.90433e-03, Loss_0: 1.50956e-05, Loss_1: 2.85611e-03, Loss_b: 4.20029e-06, Loss_f: 2.89204e-05
Iter: 2300, Loss: 3.13790e-03, Loss_0: 1.62085e-05, Loss_1: 2.92847e-03, Loss_b: 1.73344e-04, Loss_f: 1.98786e-05
Iter: 2400, Loss: 2.98744e-03, Loss_0: 4.97632e-05, Loss_1: 2.86751e-03, Loss_b: 4.83341e-05, Loss_f: 2.18354e-05
