Start Training:
Iter: 0, Loss: 4.85769e-01, Loss_0: 3.17629e-01, Loss_1: 2.11233e-02, Loss_b: 5.06236e-04, Loss_f: 1.46511e-01
Iter: 100, Loss: 6.39824e-03, Loss_0: 6.76242e-05, Loss_1: 6.25671e-03, Loss_b: 1.95242e-05, Loss_f: 5.43810e-05
Iter: 200, Loss: 5.50716e-03, Loss_0: 6.70500e-05, Loss_1: 5.30905e-03, Loss_b: 1.34359e-05, Loss_f: 1.17620e-04
Iter: 300, Loss: 3.91197e-03, Loss_0: 6.70760e-05, Loss_1: 3.52485e-03, Loss_b: 3.17009e-05, Loss_f: 2.88347e-04
Iter: 400, Loss: 2.31096e-03, Loss_0: 6.70334e-05, Loss_1: 1.62991e-03, Loss_b: 5.11482e-05, Loss_f: 5.62868e-04
Iter: 500, Loss: 1.49126e-03, Loss_0: 6.70486e-05, Loss_1: 8.55926e-04, Loss_b: 3.02544e-05, Loss_f: 5.38036e-04
Iter: 600, Loss: 1.02071e-03, Loss_0: 6.71966e-05, Loss_1: 5.73580e-04, Loss_b: 6.73388e-06, Loss_f: 3.73202e-04
Iter: 700, Loss: 7.88856e-04, Loss_0: 6.72221e-05, Loss_1: 4.41953e-04, Loss_b: 2.08513e-06, Loss_f: 2.77596e-04
Iter: 800, Loss: 5.36613e-04, Loss_0: 6.72097e-05, Loss_1: 2.87015e-04, Loss_b: 3.02460e-06, Loss_f: 1.79364e-04
Iter: 900, Loss: 3.43136e-04, Loss_0: 6.71266e-05, Loss_1: 1.49521e-04, Loss_b: 5.69987e-06, Loss_f: 1.20788e-04
Iter: 1000, Loss: 2.62128e-04, Loss_0: 6.72427e-05, Loss_1: 9.78764e-05, Loss_b: 1.17907e-05, Loss_f: 8.52187e-05
Iter: 1100, Loss: 2.05734e-04, Loss_0: 6.70263e-05, Loss_1: 6.69922e-05, Loss_b: 5.81924e-06, Loss_f: 6.58958e-05
Iter: 1200, Loss: 3.30648e-03, Loss_0: 3.30346e-04, Loss_1: 2.88679e-04, Loss_b: 2.34248e-03, Loss_f: 3.44980e-04
Iter: 1300, Loss: 1.65209e-04, Loss_0: 6.70188e-05, Loss_1: 4.33095e-05, Loss_b: 4.12657e-06, Loss_f: 5.07539e-05
Iter: 1400, Loss: 1.51360e-04, Loss_0: 6.70134e-05, Loss_1: 3.44319e-05, Loss_b: 3.73637e-06, Loss_f: 4.61780e-05
Iter: 1500, Loss: 1.43490e-04, Loss_0: 6.70211e-05, Loss_1: 3.42353e-05, Loss_b: 3.06900e-06, Loss_f: 3.91642e-05
Iter: 1600, Loss: 1.32151e-04, Loss_0: 6.70118e-05, Loss_1: 2.57571e-05, Loss_b: 3.13795e-06, Loss_f: 3.62442e-05
Iter: 1700, Loss: 1.23572e-04, Loss_0: 6.70150e-05, Loss_1: 2.11110e-05, Loss_b: 3.27470e-06, Loss_f: 3.21711e-05
Iter: 1800, Loss: 1.19033e-04, Loss_0: 6.70745e-05, Loss_1: 2.10630e-05, Loss_b: 3.66140e-06, Loss_f: 2.72339e-05
Iter: 1900, Loss: 1.11179e-04, Loss_0: 6.70078e-05, Loss_1: 1.66385e-05, Loss_b: 2.76655e-06, Loss_f: 2.47667e-05
Iter: 2000, Loss: 3.31858e-04, Loss_0: 8.02319e-05, Loss_1: 2.70601e-05, Loss_b: 1.78587e-04, Loss_f: 4.59786e-05
Iter: 2100, Loss: 1.02256e-04, Loss_0: 6.70118e-05, Loss_1: 1.40334e-05, Loss_b: 2.44134e-06, Loss_f: 1.87699e-05
Iter: 2200, Loss: 9.75219e-05, Loss_0: 6.70037e-05, Loss_1: 1.11426e-05, Loss_b: 2.60590e-06, Loss_f: 1.67697e-05
Iter: 2300, Loss: 6.49550e-04, Loss_0: 7.06342e-05, Loss_1: 7.74640e-05, Loss_b: 4.02926e-04, Loss_f: 9.85256e-05
Iter: 2400, Loss: 9.27515e-05, Loss_0: 6.70018e-05, Loss_1: 9.81323e-06, Loss_b: 2.41258e-06, Loss_f: 1.35239e-05
Iter: 2500, Loss: 9.00717e-05, Loss_0: 6.70042e-05, Loss_1: 8.09973e-06, Loss_b: 2.52843e-06, Loss_f: 1.24393e-05
Iter: 2600, Loss: 2.42195e-03, Loss_0: 1.21312e-04, Loss_1: 1.98786e-04, Loss_b: 1.78728e-03, Loss_f: 3.14569e-04
Iter: 2700, Loss: 8.78105e-05, Loss_0: 6.70064e-05, Loss_1: 7.62312e-06, Loss_b: 2.33065e-06, Loss_f: 1.08503e-05
Iter: 2800, Loss: 8.60518e-05, Loss_0: 6.70063e-05, Loss_1: 6.30862e-06, Loss_b: 2.45475e-06, Loss_f: 1.02821e-05
Iter: 2900, Loss: 2.79764e-04, Loss_0: 7.02945e-05, Loss_1: 3.78260e-05, Loss_b: 1.06378e-04, Loss_f: 6.52657e-05
Iter: 3000, Loss: 8.51911e-05, Loss_0: 6.70011e-05, Loss_1: 6.25597e-06, Loss_b: 2.37772e-06, Loss_f: 9.55624e-06
Iter: 3100, Loss: 8.39750e-05, Loss_0: 6.70022e-05, Loss_1: 5.38776e-06, Loss_b: 2.38835e-06, Loss_f: 9.19663e-06
Iter: 3200, Loss: 8.32809e-05, Loss_0: 6.70022e-05, Loss_1: 4.92919e-06, Loss_b: 2.47419e-06, Loss_f: 8.87531e-06
Iter: 3300, Loss: 8.41149e-05, Loss_0: 6.70842e-05, Loss_1: 5.77618e-06, Loss_b: 2.41698e-06, Loss_f: 8.83746e-06
Iter: 3400, Loss: 8.23809e-05, Loss_0: 6.69985e-05, Loss_1: 4.68465e-06, Loss_b: 2.32431e-06, Loss_f: 8.37338e-06
Iter: 3500, Loss: 8.61354e-05, Loss_0: 6.89788e-05, Loss_1: 5.06719e-06, Loss_b: 2.39637e-06, Loss_f: 9.69303e-06
Iter: 3600, Loss: 8.94729e-05, Loss_0: 6.75852e-05, Loss_1: 4.21071e-06, Loss_b: 7.74894e-06, Loss_f: 9.92807e-06
Iter: 3700, Loss: 8.15508e-05, Loss_0: 6.70719e-05, Loss_1: 4.49774e-06, Loss_b: 2.24961e-06, Loss_f: 7.73155e-06
Iter: 3800, Loss: 9.14532e-05, Loss_0: 7.19239e-05, Loss_1: 5.60958e-06, Loss_b: 4.39848e-06, Loss_f: 9.52125e-06
Iter: 3900, Loss: 9.96746e-05, Loss_0: 6.95308e-05, Loss_1: 6.83635e-06, Loss_b: 1.37647e-05, Loss_f: 9.54276e-06
Iter: 4000, Loss: 8.14410e-05, Loss_0: 6.70049e-05, Loss_1: 4.39373e-06, Loss_b: 2.58335e-06, Loss_f: 7.45900e-06
Iter: 4100, Loss: 8.16975e-05, Loss_0: 6.70459e-05, Loss_1: 3.87352e-06, Loss_b: 3.46429e-06, Loss_f: 7.31379e-06
Iter: 4200, Loss: 2.07514e-04, Loss_0: 1.49768e-04, Loss_1: 8.26911e-06, Loss_b: 1.24161e-06, Loss_f: 4.82361e-05
Iter: 4300, Loss: 6.49937e-04, Loss_0: 1.16411e-04, Loss_1: 5.78471e-05, Loss_b: 4.04222e-04, Loss_f: 7.14579e-05
Iter: 4400, Loss: 7.98840e-05, Loss_0: 6.70650e-05, Loss_1: 3.84462e-06, Loss_b: 2.17558e-06, Loss_f: 6.79878e-06
Iter: 4500, Loss: 3.74052e-04, Loss_0: 1.76758e-04, Loss_1: 2.25753e-05, Loss_b: 1.42545e-04, Loss_f: 3.21739e-05
Iter: 4600, Loss: 1.11026e-04, Loss_0: 6.96319e-05, Loss_1: 7.46720e-06, Loss_b: 2.34802e-05, Loss_f: 1.04467e-05
Iter: 4700, Loss: 7.92149e-05, Loss_0: 6.70217e-05, Loss_1: 3.61009e-06, Loss_b: 2.14997e-06, Loss_f: 6.43313e-06
Iter: 4800, Loss: 8.33250e-05, Loss_0: 6.73804e-05, Loss_1: 4.70050e-06, Loss_b: 4.26982e-06, Loss_f: 6.97429e-06
Iter: 4900, Loss: 9.21187e-05, Loss_0: 7.32684e-05, Loss_1: 3.83606e-06, Loss_b: 5.00551e-06, Loss_f: 1.00087e-05
Iter: 5000, Loss: 7.86535e-05, Loss_0: 6.70249e-05, Loss_1: 3.42569e-06, Loss_b: 2.07574e-06, Loss_f: 6.12717e-06
Iter: 5100, Loss: 8.08691e-05, Loss_0: 6.71485e-05, Loss_1: 3.44204e-06, Loss_b: 3.66856e-06, Loss_f: 6.60998e-06
Iter: 5200, Loss: 1.49333e-04, Loss_0: 1.12205e-04, Loss_1: 6.50559e-06, Loss_b: 1.56073e-05, Loss_f: 1.50150e-05
Iter: 5300, Loss: 8.76816e-05, Loss_0: 6.72143e-05, Loss_1: 4.79685e-06, Loss_b: 8.22730e-06, Loss_f: 7.44312e-06
Iter: 5400, Loss: 9.38478e-05, Loss_0: 7.18493e-05, Loss_1: 5.17979e-06, Loss_b: 8.78127e-06, Loss_f: 8.03744e-06
Iter: 5500, Loss: 1.13647e-04, Loss_0: 6.70566e-05, Loss_1: 7.85912e-06, Loss_b: 2.64545e-05, Loss_f: 1.22769e-05
Iter: 5600, Loss: 7.79025e-05, Loss_0: 6.70738e-05, Loss_1: 3.17300e-06, Loss_b: 2.05525e-06, Loss_f: 5.60049e-06
Iter: 5700, Loss: 7.85878e-05, Loss_0: 6.75647e-05, Loss_1: 3.23901e-06, Loss_b: 2.10685e-06, Loss_f: 5.67723e-06
Iter: 5800, Loss: 7.96092e-05, Loss_0: 6.74838e-05, Loss_1: 3.00052e-06, Loss_b: 3.25143e-06, Loss_f: 5.87344e-06
Iter: 5900, Loss: 4.51483e-04, Loss_0: 7.44726e-05, Loss_1: 3.66351e-05, Loss_b: 2.94870e-04, Loss_f: 4.55057e-05
Iter: 6000, Loss: 1.18721e-04, Loss_0: 6.75655e-05, Loss_1: 5.19145e-06, Loss_b: 3.24355e-05, Loss_f: 1.35284e-05
Iter: 6100, Loss: 7.95502e-05, Loss_0: 6.85952e-05, Loss_1: 2.86380e-06, Loss_b: 2.17310e-06, Loss_f: 5.91816e-06
Iter: 6200, Loss: 1.20538e-04, Loss_0: 6.71496e-05, Loss_1: 8.28631e-06, Loss_b: 3.23162e-05, Loss_f: 1.27856e-05
Iter: 6300, Loss: 1.55200e-04, Loss_0: 1.23156e-04, Loss_1: 5.46788e-06, Loss_b: 3.65414e-06, Loss_f: 2.29221e-05
Iter: 6400, Loss: 1.58778e-04, Loss_0: 6.70597e-05, Loss_1: 1.01300e-05, Loss_b: 6.97503e-05, Loss_f: 1.18379e-05
